"","county","GEOID","yearG","CAUSE","Ndeaths","YLL","m.YLL","Level","popTot","YLLper","cDeathRate"
"22036","Tulare","06107000702","2006-2010",69,16,437.1,27.31875,"gbd3",5715,1529.65879265092,55.9930008748906
"22037","Tulare","06107000800","2006-2010",69,17,558.34,32.8435294117647,"gbd3",7077,1577.90024021478,48.0429560548255
"22038","Tulare","06107000800","2011-2015",69,27,402.37,14.9025925925926,"gbd3",7077,1137.12024869295,76.303518440017
"22039","Tulare","06107000800","2001-2005",69,2,23.75,11.875,"gbd3",7077,67.1188356648297,5.65211247703829
"22040","Tulare","06107000900","2001-2005",69,6,155.92,25.9866666666667,"gbd3",9118,342.004825619653,13.1607808729985
"22041","Tulare","06107000900","2006-2010",69,19,379.16,19.9557894736842,"gbd3",9118,831.67361263435,41.6758060978285
"22042","Tulare","06107000900","2011-2015",69,22,520.6,23.6636363636364,"gbd3",9118,1141.9170870805,48.2561965343277
"22043","Tulare","06107001003","2011-2015",69,33,686.36,20.7987878787879,"gbd3",22157,619.542356817259,29.7874260955906
"22044","Tulare","06107001003","2001-2005",69,7,109.44,15.6342857142857,"gbd3",22157,98.7859367242858,6.31854492936769
"22045","Tulare","06107001003","2006-2010",69,29,693.12,23.9006896551724,"gbd3",22157,625.644265920477,26.1768289930947
"22046","Tulare","06107001004","2011-2015",69,17,485.02,28.5305882352941,"gbd3",7724,1255.87778353185,44.018643190057
"22047","Tulare","06107001004","2001-2005",69,6,184.27,30.7116666666667,"gbd3",7724,477.136198860694,15.5359917141378
"22048","Tulare","06107001004","2006-2010",69,12,318.52,26.5433333333333,"gbd3",7724,824.754013464526,31.0719834282755
"22049","Tulare","06107001005","2006-2010",69,8,160.34,20.0425,"gbd3",2791,1148.97886062343,57.3271228950197
"22050","Tulare","06107001005","2001-2005",69,4,66.38,16.595,"gbd3",2791,475.671802221426,28.6635614475099
"22051","Tulare","06107001005","2011-2015",69,15,395.47,26.3646666666667,"gbd3",2791,2833.89466141168,107.488355428162
"22052","Tulare","06107001006","2001-2005",69,5,216.08,43.216,"gbd3",5960,725.10067114094,16.7785234899329
"22053","Tulare","06107001006","2011-2015",69,22,463.55,21.0704545454545,"gbd3",5960,1555.53691275168,73.8255033557047
"22054","Tulare","06107001006","2006-2010",69,19,529.19,27.8521052631579,"gbd3",5960,1775.80536912752,63.758389261745
"22055","Tulare","06107001100","2011-2015",69,26,508.67,19.5642307692308,"gbd3",7181,1416.71076451748,72.4133129090656
"22056","Tulare","06107001100","2006-2010",69,26,665.36,25.5907692307692,"gbd3",7181,1853.11237989138,72.4133129090656
"22057","Tulare","06107001100","2001-2005",69,5,135.01,27.002,"gbd3",7181,376.020052917421,13.9256370978972
"22058","Tulare","06107001200","2011-2015",69,11,308.07,28.0063636363636,"gbd3",1057,5829.13907284768,208.136234626301
"22059","Tulare","06107001200","2006-2010",69,8,162.14,20.2675,"gbd3",1057,3067.92809839167,151.371807000946
"22060","Tulare","06107001200","2001-2005",69,1,10.03,10.03,"gbd3",1057,189.782403027436,18.9214758751183
"22061","Tulare","06107001301","2011-2015",69,28,651.5,23.2678571428571,"gbd3",8264,1576.71829622459,67.7637947725073
"22062","Tulare","06107001301","2006-2010",69,20,527.7,26.385,"gbd3",8264,1277.105517909,48.4027105517909
"22063","Tulare","06107001301","2001-2005",69,1,7.6,7.6,"gbd3",8264,18.3930300096805,2.42013552758955
"22064","Tulare","06107001302","2011-2015",69,30,720.95,24.0316666666667,"gbd3",8218,1754.56315405208,73.0104648332928
"22065","Tulare","06107001302","2001-2005",69,5,138.18,27.636,"gbd3",8218,336.286201022146,12.1684108055488
"22066","Tulare","06107001302","2006-2010",69,34,1073.89,31.585,"gbd3",8218,2613.50693599416,82.7451934777318
"22067","Tulare","06107001400","2006-2010",69,11,278.7,25.3363636363636,"gbd3",5732,972.435450104676,38.3810188415911
"22068","Tulare","06107001400","2001-2005",69,2,32.08,16.04,"gbd3",5732,111.933007676204,6.97836706210747
"22069","Tulare","06107001400","2011-2015",69,28,450.96,16.1057142857143,"gbd3",5732,1573.48220516399,97.6971388695045
"22070","Tulare","06107001501","2011-2015",69,26,609.11,23.4273076923077,"gbd3",5193,2345.88869632197,100.134796841903
"22071","Tulare","06107001501","2001-2005",69,2,40.21,20.105,"gbd3",5193,154.862314654342,7.70267668014635
"22072","Tulare","06107001501","2006-2010",69,32,742.16,23.1925,"gbd3",5193,2858.30926246871,123.242826882342
"22073","Tulare","06107001502","2006-2010",69,26,606.56,23.3292307692308,"gbd3",5968,2032.70777479893,87.1313672922252
"22074","Tulare","06107001502","2011-2015",69,24,486.5,20.2708333333333,"gbd3",5968,1630.36193029491,80.4289544235925
"22075","Tulare","06107001502","2001-2005",69,5,62.06,12.412,"gbd3",5968,207.975871313673,16.7560321715818
"22076","Tulare","06107001601","2006-2010",69,21,574.58,27.3609523809524,"gbd3",5560,2066.8345323741,75.5395683453237
"22077","Tulare","06107001601","2001-2005",69,1,25.96,25.96,"gbd3",5560,93.3812949640288,3.59712230215827
"22078","Tulare","06107001601","2011-2015",69,10,145.97,14.597,"gbd3",5560,525.071942446043,35.9712230215827
"22079","Tulare","06107001602","2011-2015",69,12,255.67,21.3058333333333,"gbd3",5436,940.6548933039,44.1501103752759
"22080","Tulare","06107001602","2001-2005",69,3,65.58,21.86,"gbd3",5436,241.280353200883,11.037527593819
"22081","Tulare","06107001602","2006-2010",69,11,179.11,16.2827272727273,"gbd3",5436,658.977189109639,40.4709345106696
"22082","Tulare","06107001701","2006-2010",69,21,505.46,24.0695238095238,"gbd3",6027,1677.318732371,69.6864111498258
"22083","Tulare","06107001701","2011-2015",69,23,444.79,19.3386956521739,"gbd3",6027,1475.99137215862,76.323212211714
"22084","Tulare","06107001701","2001-2005",69,6,132.04,22.0066666666667,"gbd3",6027,438.161606105857,19.9104031856645
"22085","Tulare","06107001703","2006-2010",69,31,708.62,22.8587096774194,"gbd3",6717,2109.93002828644,92.3031115081137
"22086","Tulare","06107001703","2011-2015",69,21,490.92,23.3771428571429,"gbd3",6717,1461.72398392139,62.5279142474319
"22087","Tulare","06107001703","2001-2005",69,6,143.93,23.9883333333333,"gbd3",6717,428.554414172994,17.8651183564091
"22088","Tulare","06107001704","2001-2005",69,4,87.82,21.955,"gbd3",7140,245.994397759104,11.2044817927171
"22089","Tulare","06107001704","2011-2015",69,20,445,22.25,"gbd3",7140,1246.49859943978,56.0224089635854
"22090","Tulare","06107001704","2006-2010",69,19,317.74,16.7231578947368,"gbd3",7140,890.028011204482,53.2212885154062
"22091","Tulare","06107001800","2011-2015",69,26,594.98,22.8838461538462,"gbd3",4635,2567.33549083064,112.189859762675
"22092","Tulare","06107001800","2006-2010",69,19,364.44,19.1810526315789,"gbd3",4635,1572.55663430421,81.9848975188781
"22093","Tulare","06107001800","2001-2005",69,7,143.11,20.4442857142857,"gbd3",4635,617.518878101402,30.2049622437972
"22094","Tulare","06107001901","2006-2010",69,22,475.21,21.6004545454545,"gbd3",3655,2600.32831737346,120.383036935705
"22095","Tulare","06107001901","2001-2005",69,5,223.69,44.738,"gbd3",3655,1224.0218878249,27.359781121751
"22096","Tulare","06107001901","2011-2015",69,19,488.99,25.7363157894737,"gbd3",3655,2675.73187414501,103.967168262654
"22097","Tulare","06107001902","2001-2005",69,2,101.12,50.56,"gbd3",4258,474.964772193518,9.39408172851104
"22098","Tulare","06107001902","2006-2010",69,16,315.07,19.691875,"gbd3",4258,1479.89666510099,75.1526538280883
"22099","Tulare","06107001902","2011-2015",69,12,228.97,19.0808333333333,"gbd3",4258,1075.48144668859,56.3644903710662
"22100","Tulare","06107002002","2011-2015",69,20,350.3,17.515,"gbd3",4917,1424.85255236933,81.3504169208867
"22101","Tulare","06107002002","2001-2005",69,4,56.48,14.12,"gbd3",4917,229.733577384584,16.2700833841773
"22102","Tulare","06107002002","2006-2010",69,24,597.12,24.88,"gbd3",4917,2428.79804758999,97.6205003050641
"22103","Tulare","06107002003","2001-2005",69,10,165.67,16.567,"gbd3",5737,577.549241763988,34.8614258323165
"22104","Tulare","06107002003","2011-2015",69,29,564.23,19.4562068965517,"gbd3",5737,1966.9862297368,101.098134913718
"22105","Tulare","06107002003","2006-2010",69,22,338.48,15.3854545454545,"gbd3",5737,1179.98954157225,76.6951368310964
"22106","Tulare","06107002004","2001-2005",69,5,88.32,17.664,"gbd3",4787,368.999373302695,20.8899101733863
"22107","Tulare","06107002004","2011-2015",69,34,802.43,23.6008823529412,"gbd3",4787,3352.53812408607,142.051389179027
"22108","Tulare","06107002004","2006-2010",69,21,424.43,20.2109523809524,"gbd3",4787,1773.26091497807,87.7376227282223
"22109","Tulare","06107002006","2011-2015",69,20,428.39,21.4195,"gbd3",4473,1915.44824502571,89.4254415381176
"22110","Tulare","06107002006","2006-2010",69,6,110.82,18.47,"gbd3",4473,495.50637156271,26.8276324614353
"22111","Tulare","06107002006","2001-2005",69,1,17.75,17.75,"gbd3",4473,79.3650793650794,4.47127207690588
"22112","Tulare","06107002007","2001-2005",69,4,113.7,28.425,"gbd3",8452,269.048745858968,9.46521533364884
"22113","Tulare","06107002007","2006-2010",69,23,561.3,24.404347826087,"gbd3",8452,1328.20634169427,54.4249881684808
"22114","Tulare","06107002007","2011-2015",69,28,618.91,22.1039285714286,"gbd3",8452,1464.52910553715,66.2565073355419
"22115","Tulare","06107002008","2006-2010",69,31,504.53,16.2751612903226,"gbd3",3024,3336.83862433862,205.026455026455
"22116","Tulare","06107002008","2011-2015",69,30,502.42,16.7473333333333,"gbd3",3024,3322.8835978836,198.412698412698
"22117","Tulare","06107002008","2001-2005",69,6,109.99,18.3316666666667,"gbd3",3024,727.44708994709,39.6825396825397
"22118","Tulare","06107002009","2001-2005",69,7,120.62,17.2314285714286,"gbd3",4233,569.903141979683,33.0734703519962
"22119","Tulare","06107002009","2011-2015",69,20,342.44,17.122,"gbd3",4233,1617.95416961966,94.4956295771321
"22120","Tulare","06107002009","2006-2010",69,29,613.25,21.1465517241379,"gbd3",4233,2897.47224190881,137.018662886841
"22121","Tulare","06107002100","2011-2015",69,9,134.75,14.9722222222222,"gbd3",2649,1017.36504341261,67.9501698754247
"22122","Tulare","06107002100","2006-2010",69,6,63.43,10.5716666666667,"gbd3",2649,478.897697244243,45.3001132502831
"22123","Tulare","06107002202","2001-2005",69,4,79.67,19.9175,"gbd3",5963,267.214489350998,13.4160657387221
"22124","Tulare","06107002202","2006-2010",69,17,436.72,25.6894117647059,"gbd3",5963,1464.76605735368,57.018279389569
"22125","Tulare","06107002202","2011-2015",69,15,452.88,30.192,"gbd3",5963,1518.96696293812,50.3102465202079
"22126","Tulare","06107002203","2001-2005",69,1,19.51,19.51,"gbd3",5064,77.0537124802528,3.94944707740916
"22127","Tulare","06107002203","2006-2010",69,12,263.73,21.9775,"gbd3",5064,1041.58767772512,47.39336492891
"22128","Tulare","06107002203","2011-2015",69,7,188.33,26.9042857142857,"gbd3",5064,743.799368088468,27.6461295418641
"22129","Tulare","06107002204","2011-2015",69,27,530.05,19.6314814814815,"gbd3",6611,1603.53955528664,81.6820450763878
"22130","Tulare","06107002204","2001-2005",69,4,75.23,18.8075,"gbd3",6611,227.590379670247,12.1010437150204
"22131","Tulare","06107002204","2006-2010",69,17,375.97,22.1158823529412,"gbd3",6611,1137.40735138406,51.4294357888368
"22132","Tulare","06107002302","2001-2005",69,4,134.81,33.7025,"gbd3",4529,595.319054979024,17.6639434753809
"22133","Tulare","06107002302","2011-2015",69,14,387.69,27.6921428571429,"gbd3",4529,1712.0335614926,61.8238021638331
"22134","Tulare","06107002302","2006-2010",69,16,464.59,29.036875,"gbd3",4529,2051.6228748068,70.6557739015235
"22135","Tulare","06107002303","2001-2005",69,14,255.84,18.2742857142857,"gbd3",6313,810.517978773958,44.3529225407888
"22136","Tulare","06107002303","2011-2015",69,53,889.56,16.7841509433962,"gbd3",6313,2818.18469824172,167.907492475843
"22137","Tulare","06107002303","2006-2010",69,47,791.93,16.8495744680851,"gbd3",6313,2508.88642483764,148.89909710122
"22138","Tulare","06107002304","2006-2010",69,12,144.8,12.0666666666667,"gbd3",1782,1625.14029180696,134.680134680135
"22139","Tulare","06107002304","2011-2015",69,9,206.61,22.9566666666667,"gbd3",1782,2318.85521885522,101.010101010101
"22140","Tulare","06107002304","2001-2005",69,2,28.28,14.14,"gbd3",1782,317.396184062851,22.4466891133558
"22141","Tulare","06107002400","2006-2010",69,28,577.89,20.6389285714286,"gbd3",12546,921.233859397418,44.6357404750518
"22142","Tulare","06107002400","2011-2015",69,26,661.4,25.4384615384615,"gbd3",12546,1054.35995536426,41.4474732982624
"22143","Tulare","06107002400","2001-2005",69,4,53.04,13.26,"gbd3",12546,84.5528455284553,6.37653435357883
"22144","Tulare","06107002500","2001-2005",69,2,36.42,18.21,"gbd3",4152,175.433526011561,9.63391136801541
"22145","Tulare","06107002500","2006-2010",69,15,295.89,19.726,"gbd3",4152,1425.28901734104,72.2543352601156
"22146","Tulare","06107002500","2011-2015",69,16,340.17,21.260625,"gbd3",4152,1638.5838150289,77.0712909441233
"22147","Tulare","06107002601","2011-2015",69,17,401.15,23.5970588235294,"gbd3",4714,1701.95163343233,72.125583368689
"22148","Tulare","06107002601","2006-2010",69,12,282.35,23.5291666666667,"gbd3",4714,1197.92108612643,50.9121764955452
"22149","Tulare","06107002601","2001-2005",69,2,30.61,15.305,"gbd3",4714,129.868476877387,8.48536274925753
"22150","Tulare","06107002602","2011-2015",69,15,306.25,20.4166666666667,"gbd3",5809,1054.39834739198,51.6440006885867
"22151","Tulare","06107002602","2006-2010",69,12,396.22,33.0183333333333,"gbd3",5809,1364.15906352212,41.3152005508693
"22152","Tulare","06107002602","2001-2005",69,2,30.43,15.215,"gbd3",5809,104.768462730246,6.88586675847822
"22153","Tulare","06107002700","2011-2015",69,29,724.47,24.981724137931,"gbd3",5710,2537.54816112084,101.576182136602
"22154","Tulare","06107002700","2006-2010",69,30,627.09,20.903,"gbd3",5710,2196.46234676007,105.07880910683
"22155","Tulare","06107002700","2001-2005",69,3,64.44,21.48,"gbd3",5710,225.709281961471,10.507880910683
"22156","Tulare","06107002800","2011-2015",69,12,264.65,22.0541666666667,"gbd3",3541,1494.77548715052,67.7774639932223
"22157","Tulare","06107002800","2006-2010",69,5,111.4,22.28,"gbd3",3541,629.20079073708,28.2406099971759
"22158","Tulare","06107002901","2001-2005",69,1,12.11,12.11,"gbd3",3422,70.7773232028054,5.84453535943892
"22159","Tulare","06107002901","2006-2010",69,20,410.22,20.511,"gbd3",3422,2397.54529514904,116.890707188778
"22160","Tulare","06107002901","2011-2015",69,12,221.09,18.4241666666667,"gbd3",3422,1292.16832261835,70.1344243132671
"22161","Tulare","06107002903","2006-2010",69,24,438.86,18.2858333333333,"gbd3",5351,1640.29153429266,89.7028592786395
"22162","Tulare","06107002903","2001-2005",69,2,38.82,19.41,"gbd3",5351,145.094374883199,7.47523827321996
"22163","Tulare","06107002903","2011-2015",69,20,487.68,24.384,"gbd3",5351,1822.76210054195,74.7523827321996
"22164","Tulare","06107002904","2011-2015",69,19,383.45,20.1815789473684,"gbd3",4922,1558.1064607883,77.2043884599756
"22165","Tulare","06107002904","2006-2010",69,15,465.91,31.0606666666667,"gbd3",4922,1893.17350670459,60.9508329947176
"22166","Tulare","06107002904","2001-2005",69,3,57.21,19.07,"gbd3",4922,232.466477041853,12.1901665989435
"22167","Tulare","06107003001","2011-2015",69,11,186.81,16.9827272727273,"gbd3",4350,858.896551724138,50.5747126436782
"22168","Tulare","06107003001","2001-2005",69,1,20.4,20.4,"gbd3",4350,93.7931034482759,4.59770114942529
"22169","Tulare","06107003001","2006-2010",69,26,622.84,23.9553846153846,"gbd3",4350,2863.63218390805,119.540229885057
"22170","Tulare","06107003002","2006-2010",69,14,342.27,24.4478571428571,"gbd3",3504,1953.59589041096,79.9086757990868
"22171","Tulare","06107003002","2011-2015",69,10,320,32,"gbd3",3504,1826.48401826484,57.0776255707763
"22172","Tulare","06107003100","2011-2015",69,15,387.99,25.866,"gbd3",3443,2253.79029915771,87.1333139703747
"22173","Tulare","06107003100","2006-2010",69,12,171.01,14.2508333333333,"gbd3",3443,993.377868138252,69.7066511762997
"22174","Tulare","06107003100","2001-2005",69,4,141.44,35.36,"gbd3",3443,821.609061864653,23.2355503920999
"22175","Tulare","06107003200","2011-2015",69,13,236.93,18.2253846153846,"gbd3",6780,698.908554572271,38.3480825958702
"22176","Tulare","06107003200","2006-2010",69,14,283.97,20.2835714285714,"gbd3",6780,837.669616519174,41.2979351032448
"22177","Tulare","06107003200","2001-2005",69,1,5.13,5.13,"gbd3",6780,15.1327433628319,2.94985250737463
"22178","Tulare","06107003300","2006-2010",69,35,807.73,23.078,"gbd3",7918,2040.23743369538,88.4061631725183
"22179","Tulare","06107003300","2011-2015",69,32,725.59,22.6746875,"gbd3",7918,1832.76079818136,80.8284920434453
"22180","Tulare","06107003300","2001-2005",69,4,53.05,13.2625,"gbd3",7918,133.998484465774,10.1035615054307
"22181","Tulare","06107003400","2001-2005",69,6,141.72,23.62,"gbd3",7862,360.518951920631,15.2632917832613
"22182","Tulare","06107003400","2006-2010",69,29,570.69,19.6789655172414,"gbd3",7862,1451.76799796489,73.7725769524294
"22183","Tulare","06107003400","2011-2015",69,34,753.42,22.1594117647059,"gbd3",7862,1916.61154922412,86.4919867718138
"22184","Tulare","06107003501","2006-2010",69,10,202.86,20.286,"gbd3",2691,1507.69230769231,74.3218134522482
"22185","Tulare","06107003501","2011-2015",69,6,183.34,30.5566666666667,"gbd3",2691,1362.61612783352,44.5930880713489
"22186","Tulare","06107003501","2001-2005",69,2,96.52,48.26,"gbd3",2691,717.3541434411,14.8643626904496
"22187","Tulare","06107003502","2011-2015",69,46,1048.36,22.7904347826087,"gbd3",11256,1862.75764036958,81.7341862117981
"22188","Tulare","06107003502","2006-2010",69,47,1034.43,22.0091489361702,"gbd3",11256,1838.00639658849,83.5110163468372
"22189","Tulare","06107003502","2001-2005",69,8,213.27,26.65875,"gbd3",11256,378.944562899787,14.2146410803127
"22190","Tulare","06107003601","2001-2005",69,3,67.61,22.5366666666667,"gbd3",7053,191.71983553098,8.50701829008932
"22191","Tulare","06107003601","2006-2010",69,16,402.78,25.17375,"gbd3",7053,1142.15227562739,45.3707642138097
"22192","Tulare","06107003601","2011-2015",69,37,821.26,22.1962162162162,"gbd3",7053,2328.82461363959,104.919892244435
"22193","Tulare","06107003602","2006-2010",69,46,1030.67,22.4058695652174,"gbd3",7114,2897.58223221816,129.322462749508
"22194","Tulare","06107003602","2011-2015",69,39,793.23,20.3392307692308,"gbd3",7114,2230.05341579983,109.642957548496
