"","county","year","sex","CAUSE","Level","Ndeaths","YLL","m.YLL","mean.age","pop","YLLper","YLLrateLCI","YLLrateUCI","cDeathRate","rateLCI","rateUCI","SMR","aRate","aLCI","aUCI","YLL.adj.rate"
"14929","Plumas",2011,"Total",208,"gbd36",6,353.4,58.89,33.33,19930,1773,1588,1958,30.11,6.017,54.2,1.44,32.5,10.59,80.85,2124
"14930","Plumas",2012,"Total",0,"gbd36",336,6731,20.03,75.04,19880,33850,33040,34660,1690,1509,1871,1.338,1111,984.9,1255,25410
"14931","Plumas",2012,"Total",21,"gbd36",4,132.6,33.16,59.5,19880,667,553.5,780.5,20.12,0.4027,39.83,0,8.978,2.446,43.38,297.7
"14932","Plumas",2012,"Total",46,"gbd36",6,74.9,12.48,83.33,19880,376.7,291.4,462,30.18,6.031,54.32,3.078,18.02,6.502,55.15,211.8
"14933","Plumas",2012,"Total",48,"gbd36",16,239.9,14.99,81.38,19880,1206,1054,1359,80.47,41.04,119.9,2.629,46.46,26.33,88.78,621.1
"14934","Plumas",2012,"Total",70,"gbd36",60,1407,23.44,70.1,19880,7075,6705,7444,301.8,225.4,378.1,1.002,183.5,136.4,250.2,4633
"14935","Plumas",2012,"Total",103,"gbd36",2,25.72,12.86,82,19880,129.4,79.36,179.3,10.06,-3.882,24,0,6.932,0.8395,42.38,89.15
"14936","Plumas",2012,"Total",105,"gbd36",6,129.6,21.6,73.67,19880,651.9,539.7,764.1,30.18,6.031,54.32,1.977,22.3,8.003,62.06,558.7
"14937","Plumas",2012,"Total",110,"gbd36",16,623.8,38.99,53.5,19880,3137,2891,3384,80.47,41.04,119.9,5.124,59.91,30.44,113.5,2621
"14938","Plumas",2012,"Total",132,"gbd36",18,166.2,9.231,87.56,19880,835.7,708.6,962.8,90.53,48.71,132.4,0.8318,59.41,35.2,105.4,552.8
"14939","Plumas",2012,"Total",133,"gbd36",2,35.5,17.75,76,19880,178.5,119.8,237.3,10.06,-3.882,24,0,6.932,0.8395,42.38,123
"14940","Plumas",2012,"Total",138,"gbd36",2,40.8,20.4,73,19880,205.2,142.2,268.2,10.06,-3.882,24,0,4.647,0.5628,38.86,94.8
"14941","Plumas",2012,"Total",147,"gbd36",100,1600,16,79.9,19880,8046,7652,8441,502.9,404.4,601.5,1.204,314,252.6,393.9,5148
"14942","Plumas",2012,"Total",155,"gbd36",20,299.6,14.98,80.7,19880,1507,1336,1677,100.6,56.5,144.7,1.547,57.05,34.61,101,777.8
"14943","Plumas",2012,"Total",157,"gbd36",8,336.2,42.02,50.5,19880,1691,1510,1872,40.24,12.35,68.12,1.964,46.34,16.74,104.5,2329
"14944","Plumas",2012,"Total",160,"gbd36",6,189.1,31.52,61.33,19880,951.3,815.7,1087,30.18,6.031,54.32,1.245,20.85,7.263,60.06,664.9
"14945","Plumas",2012,"Total",167,"gbd36",8,111.4,13.93,84,19880,560.5,456.4,664.5,40.24,12.35,68.12,2.392,22.17,9.445,59.58,272.5
"14946","Plumas",2012,"Total",168,"gbd36",14,115.5,8.249,89.43,19880,580.8,474.9,686.7,70.41,33.53,107.3,2.029,46.05,25.16,89.44,383.3
"14947","Plumas",2012,"Total",178,"gbd36",2,22.78,11.39,84,19880,114.6,67.52,161.6,10.06,-3.882,24,0,6.932,0.8395,42.38,78.96
"14948","Plumas",2012,"Total",179,"gbd36",2,22.78,11.39,84,19880,114.6,67.52,161.6,10.06,-3.882,24,0,6.932,0.8395,42.38,78.96
"14949","Plumas",2012,"Total",198,"gbd36",16,295.6,18.48,76.75,19880,1487,1317,1656,80.47,41.04,119.9,2.098,63.19,33.25,116.9,1514
"14950","Plumas",2012,"Total",208,"gbd36",8,207.8,25.97,67.75,19880,1045,902.9,1187,40.24,12.35,68.12,2.001,27.78,11.62,68.5,751.3
"14951","Plumas",2012,"Total",209,"gbd36",2,112.3,56.16,36,19880,564.9,460.4,669.4,10.06,-3.882,24,0,18.6,2.253,67.19,1045
"14952","Plumas",2013,"Total",0,"gbd36",394,8178,20.76,74.04,19770,41370,40470,42260,1993,1796,2190,1.555,1245,1117,1390,29110
"14953","Plumas",2013,"Total",48,"gbd36",2,10.26,5.13,95,19770,51.9,20.14,83.66,10.12,-3.904,24.14,0,6.195,0.7502,42.06,31.78
"14954","Plumas",2013,"Total",70,"gbd36",102,2226,21.83,71.98,19770,11260,10790,11730,516,415.8,616.1,1.728,283.7,229.5,356.2,6174
"14955","Plumas",2013,"Total",103,"gbd36",4,81.86,20.46,73.5,19770,414.1,324.4,503.8,20.23,0.405,40.06,0,11.13,2.948,47.48,210.9
"14956","Plumas",2013,"Total",104,"gbd36",10,230.9,23.09,70.4,19770,1168,1018,1319,50.58,19.23,81.94,1.93,26.65,12.58,65.4,578.2
"14957","Plumas",2013,"Total",105,"gbd36",10,68.34,6.834,92.2,19770,345.7,263.7,427.7,50.58,19.23,81.94,3.163,31.35,15.03,72.02,216.9
"14958","Plumas",2013,"Total",110,"gbd36",14,566.9,40.49,52,19770,2867,2631,3103,70.82,33.72,107.9,4.254,68.67,33.91,129.5,3154
"14959","Plumas",2013,"Total",132,"gbd36",28,361.4,12.91,83.21,19770,1828,1640,2016,141.6,89.17,194.1,1.238,82.45,54.56,131.4,1005
"14960","Plumas",2013,"Total",133,"gbd36",6,133.6,22.26,72.33,19770,675.7,561.1,790.3,30.35,6.065,54.64,2.295,22.92,8.133,63.96,597.7
"14961","Plumas",2013,"Total",147,"gbd36",110,1805,16.41,79.13,19770,9129,8708,9551,556.4,452.4,660.4,1.324,318.1,260.5,393.9,4993
"14962","Plumas",2013,"Total",155,"gbd36",24,377.8,15.74,79.92,19770,1911,1718,2104,121.4,72.83,170,1.792,68.59,43.68,115.1,996.9
"14963","Plumas",2013,"Total",157,"gbd36",12,170,14.17,80.83,19770,860.1,730.9,989.4,60.7,26.36,95.05,2.782,36.51,18.75,78.03,499.7
"14964","Plumas",2013,"Total",160,"gbd36",6,233.1,38.85,53.67,19770,1179,1028,1330,30.35,6.065,54.64,1.228,24.7,8.473,67.43,1028
"14965","Plumas",2013,"Total",167,"gbd36",8,173.4,21.68,72.5,19770,877.2,746.7,1008,40.47,12.43,68.51,2.414,27.31,11.25,68.73,659.6
"14966","Plumas",2013,"Total",168,"gbd36",14,181.8,12.99,82.71,19770,919.8,786.1,1054,70.82,33.72,107.9,1.823,42.32,23.03,84.83,524
"14967","Plumas",2013,"Total",179,"gbd36",10,191.8,19.18,75.2,19770,970.2,832.9,1108,50.58,19.23,81.94,7.684,36.08,16.99,79.57,778.1
"14968","Plumas",2013,"Total",198,"gbd36",8,394.1,49.26,43.5,19770,1994,1797,2190,40.47,12.43,68.51,1.036,40.26,17,89.3,2171
"14969","Plumas",2013,"Total",208,"gbd36",8,354.7,44.34,49,19770,1794,1608,1981,40.47,12.43,68.51,1.983,42.49,16.24,96.17,2400
"14970","Plumas",2013,"Total",210,"gbd36",2,146.1,73.05,19,19770,739,619.2,858.9,10.12,-3.904,24.14,0,11.76,1.425,52.4,859.4
"14971","Plumas",2014,"Total",0,"gbd36",350,7851,22.43,72.11,19690,39870,38990,40750,1777,1591,1964,1.403,1146,1016,1294,31040
"14972","Plumas",2014,"Total",13,"gbd36",2,10.26,5.13,95,19690,52.1,20.22,83.98,10.16,-3.919,24.23,0,5.915,0.7163,42.2,30.34
"14973","Plumas",2014,"Total",21,"gbd36",2,67.24,33.62,59,19690,341.5,259.8,423.1,10.16,-3.919,24.23,0,4.621,0.5597,40.34,155.4
"14974","Plumas",2014,"Total",46,"gbd36",2,55.72,27.86,65,19690,283,208.7,357.3,10.16,-3.919,24.23,0,4.271,0.5172,39.88,119
"14975","Plumas",2014,"Total",48,"gbd36",6,58.4,9.733,86.67,19690,296.6,220.5,372.6,30.47,6.089,54.85,0.9936,18.11,6.644,56.44,177.2
"14976","Plumas",2014,"Total",70,"gbd36",80,1480,18.5,75.82,19690,7514,7131,7897,406.3,317.2,495.3,1.352,214.3,169.3,278.2,3748
"14977","Plumas",2014,"Total",103,"gbd36",4,52.94,13.24,83,19690,268.8,196.4,341.3,20.31,0.4066,40.22,0,10.19,2.714,46.61,123
"14978","Plumas",2014,"Total",104,"gbd36",6,103.3,17.22,76.67,19690,524.6,423.4,625.7,30.47,6.089,54.85,1.133,18.85,6.919,57.56,324.6
"14979","Plumas",2014,"Total",105,"gbd36",8,194.8,24.34,69.25,19690,989,850.1,1128,40.63,12.47,68.78,2.484,25.25,9.974,66.61,684.4
"14980","Plumas",2014,"Total",110,"gbd36",10,450,45,47.4,19690,2285,2074,2496,50.78,19.31,82.26,2.896,57.7,25.76,116.9,2748
"14981","Plumas",2014,"Total",132,"gbd36",12,164.4,13.7,82.5,19690,835,707.3,962.6,60.94,26.46,95.42,0.5283,32.57,16.68,72.86,412.7
"14982","Plumas",2014,"Total",133,"gbd36",6,72.86,12.14,84,19690,370,285,455,30.47,6.089,54.85,2.244,18.48,6.78,57,227.1
"14983","Plumas",2014,"Total",138,"gbd36",2,67.24,33.62,59,19690,341.5,259.8,423.1,10.16,-3.919,24.23,0,4.621,0.5597,40.34,155.4
"14984","Plumas",2014,"Total",147,"gbd36",90,1525,16.94,78.56,19690,7742,7354,8131,457,362.6,551.5,1.123,283.5,223.5,363.1,5742
"14985","Plumas",2014,"Total",155,"gbd36",34,652.2,19.18,75.24,19690,3312,3058,3566,172.7,114.6,230.7,2.739,96.13,65.58,147.8,1905
"14986","Plumas",2014,"Total",157,"gbd36",8,176.4,22.04,73.25,19690,895.6,763.4,1028,40.63,12.47,68.78,1.959,27.25,11.08,69.3,681.3
"14987","Plumas",2014,"Total",160,"gbd36",14,504.7,36.05,56.71,19690,2563,2339,2786,71.09,33.85,108.3,2.763,55.03,26.11,109.8,2231
"14988","Plumas",2014,"Total",167,"gbd36",8,115.1,14.39,84.25,19690,584.6,477.8,691.4,40.63,12.47,68.78,2.407,28.54,11.79,71.07,552
"14989","Plumas",2014,"Total",168,"gbd36",4,72.8,18.2,75.5,19690,369.7,284.8,454.6,20.31,0.4066,40.22,0,10.56,2.788,47.18,189.5
"14990","Plumas",2014,"Total",185,"gbd36",4,262.8,65.7,26.5,19690,1335,1173,1496,20.31,0.4066,40.22,0,27.52,7.207,77.54,1958
"14991","Plumas",2014,"Total",198,"gbd36",14,421,30.07,63.29,19690,2138,1934,2342,71.09,33.85,108.3,1.769,51.16,25.42,101.7,1959
"14992","Plumas",2014,"Total",208,"gbd36",10,379.7,37.97,54.6,19690,1928,1734,2122,50.78,19.31,82.26,2.355,49.95,21.08,106.1,2198
"14993","Plumas",2014,"Total",209,"gbd36",6,223,37.17,55.33,19690,1133,984,1281,30.47,6.089,54.85,3.273,20.04,6.546,60.69,770.8
"14994","Plumas",2015,"Total",0,"gbd36",376,8075,21.48,73.31,19590,41230,40330,42130,1920,1726,2114,1.462,1163,1036,1309,30070
"14995","Plumas",2015,"Total",10,"gbd36",2,134.2,67.08,25,19590,685,569.1,800.9,10.21,-3.941,24.36,0,14.71,1.782,59.48,986.9
"14996","Plumas",2015,"Total",46,"gbd36",4,35.52,8.88,88,19590,181.4,121.7,241,20.42,0.4088,40.44,0,11.29,3.075,48.4,100.2
"14997","Plumas",2015,"Total",48,"gbd36",10,99.28,9.928,86.2,19590,506.9,407.2,606.6,51.06,19.41,82.7,1.619,28.58,13.7,68.64,284.2
"14998","Plumas",2015,"Total",70,"gbd36",82,1672,20.39,74.02,19590,8538,8129,8947,418.7,328,509.3,1.38,222.4,175.2,288.9,4587
"14999","Plumas",2015,"Total",103,"gbd36",2,88.64,44.32,48,19590,452.6,358.4,546.8,10.21,-3.941,24.36,0,11.45,1.387,52.5,507.4
"15000","Plumas",2015,"Total",104,"gbd36",8,165.4,20.67,74,19590,844.3,715.6,973,40.85,12.54,69.15,1.436,18.69,7.998,56.04,369.3
"15001","Plumas",2015,"Total",105,"gbd36",4,117.3,29.32,63.5,19590,598.8,490.4,707.2,20.42,0.4088,40.44,0,8.904,2.416,45.02,263.7
"15002","Plumas",2015,"Total",110,"gbd36",10,436.9,43.69,48.8,19590,2231,2021,2440,51.06,19.41,82.7,2.585,45.7,18.29,100.9,2351
"15003","Plumas",2015,"Total",132,"gbd36",10,90.36,9.036,88,19590,461.3,366.2,556.5,51.06,19.41,82.7,0.4249,28.58,13.7,68.64,259.9
"15004","Plumas",2015,"Total",133,"gbd36",2,37.24,18.62,75,19590,190.1,129.1,251.2,10.21,-3.941,24.36,0,6.005,0.7273,42.63,111.8
"15005","Plumas",2015,"Total",135,"gbd36",4,47.58,11.9,83.5,19590,242.9,173.9,312,20.42,0.4088,40.44,0,11.65,3.171,48.95,139.5
"15006","Plumas",2015,"Total",138,"gbd36",10,241.2,24.12,70.4,19590,1232,1076,1387,51.06,19.41,82.7,4.528,23.45,11.18,61.45,549.4
"15007","Plumas",2015,"Total",147,"gbd36",114,2133,18.71,76.16,19590,10890,10430,11350,582,475.2,688.9,1.359,325.5,266,403.7,6368
"15008","Plumas",2015,"Total",155,"gbd36",36,483.2,13.42,82.94,19590,2467,2247,2687,183.8,123.8,243.8,2.761,95.77,66.87,145.6,1200
"15009","Plumas",2015,"Total",156,"gbd36",2,57.64,28.82,64,19590,294.3,218.3,370.3,10.21,-3.941,24.36,0,4.763,0.5768,40.83,137.3
"15010","Plumas",2015,"Total",157,"gbd36",4,146,36.5,57,19590,745.3,624.4,866.2,20.42,0.4088,40.44,0,20.72,4.862,65.98,961.9
"15011","Plumas",2015,"Total",160,"gbd36",8,323.6,40.45,52,19590,1652,1472,1832,40.85,12.54,69.15,1.479,40.61,14.7,95.04,1827
"15012","Plumas",2015,"Total",167,"gbd36",8,115.9,14.48,81.5,19590,591.6,483.9,699.4,40.85,12.54,69.15,2.364,21.43,9.169,59.95,290.9
"15013","Plumas",2015,"Total",168,"gbd36",10,80.96,8.096,89.8,19590,413.4,323.3,503.4,51.06,19.41,82.7,1.171,28.58,13.7,68.64,233.6
"15014","Plumas",2015,"Total",179,"gbd36",2,51.92,25.96,67,19590,265.1,193,337.2,10.21,-3.941,24.36,0,4.142,0.5016,40.01,107.5
"15015","Plumas",2015,"Total",198,"gbd36",22,693.6,31.53,62.55,19590,3541,3278,3805,112.3,65.39,159.3,2.685,87.85,50.11,150.3,3644
"15016","Plumas",2015,"Total",208,"gbd36",8,367.2,45.9,47,19590,1875,1683,2067,40.85,12.54,69.15,1.938,37.25,14.43,87.2,2112
"15017","Riverside",2000,"Total",0,"gbd36",24120,545400,22.61,71.91,1557000,35020,34930,35110,1549,1529,1569,1.154,1736,1714,1759,37140
"15018","Riverside",2000,"Total",3,"gbd36",10,150.7,15.07,80.4,1557000,9.678,8.133,11.22,0.6421,0.2441,1.04,1.011,0.829,0.3932,1.55,11.64
"15019","Riverside",2000,"Total",10,"gbd36",160,7633,47.7,44.61,1557000,490.1,479.1,501.1,10.27,8.682,11.87,1.202,11.07,9.417,12.95,525
"15020","Riverside",2000,"Total",13,"gbd36",18,431.4,23.97,70.67,1557000,27.7,25.09,30.32,1.156,0.6219,1.69,1.04,1.302,0.7622,2.105,27.97
"15021","Riverside",2000,"Total",19,"gbd36",8,460.9,57.61,35,1557000,29.6,26.89,32.3,0.5137,0.1577,0.8697,0.6566,0.5067,0.2179,1.057,28.21
"15022","Riverside",2000,"Total",20,"gbd36",4,131.4,32.85,60,1557000,8.438,6.995,9.881,0.2569,0.005142,0.5086,0,0.2742,0.07427,0.7577,9.29
"15023","Riverside",2000,"Total",21,"gbd36",70,2384,34.05,58.8,1557000,153.1,146.9,159.2,4.495,3.442,5.548,1.129,4.788,3.73,6.086,166.5
"15024","Riverside",2000,"Total",46,"gbd36",124,3805,30.69,62.81,1557000,244.4,236.6,252.1,7.963,6.561,9.364,0.8366,8.343,6.927,9.993,250.6
"15025","Riverside",2000,"Total",48,"gbd36",754,11960,15.87,79.77,1557000,768.2,754.4,781.9,48.42,44.96,51.87,0.981,56.72,52.66,61.01,831.3
"15026","Riverside",2000,"Total",49,"gbd36",8,354.9,44.36,48.75,1557000,22.79,20.42,25.16,0.5137,0.1577,0.8697,3.797,0.5073,0.219,1.057,22.77
"15027","Riverside",2000,"Total",51,"gbd36",10,655,65.5,26.6,1557000,42.06,38.84,45.28,0.6421,0.2441,1.04,1.85,0.6535,0.3134,1.252,42.77
"15028","Riverside",2000,"Total",58,"gbd36",150,13790,91.93,0.01333,1557000,885.5,870.7,900.2,9.632,8.091,11.17,1.194,8.897,7.53,10.48,817.9
"15029","Riverside",2000,"Total",63,"gbd36",36,462.7,12.85,83.17,1557000,29.71,27,32.42,2.312,1.557,3.067,1.472,2.816,1.958,3.939,33.65
"15030","Riverside",2000,"Total",70,"gbd36",5456,126900,23.25,70.62,1557000,8147,8102,8191,350.4,341.1,359.7,1.124,375.6,365.6,385.9,8609
"15031","Riverside",2000,"Total",103,"gbd36",146,3481,23.84,70.26,1557000,223.5,216.1,231,9.375,7.855,10.9,1.356,10.14,8.544,11.98,232.3
"15032","Riverside",2000,"Total",104,"gbd36",504,11450,22.72,71.22,1557000,735.5,722,748.9,32.36,29.54,35.19,0.917,34.86,31.85,38.1,783.4
"15033","Riverside",2000,"Total",105,"gbd36",130,3976,30.59,63.43,1557000,255.3,247.4,263.3,8.348,6.913,9.783,0.7121,9.309,7.756,11.1,268.6
"15034","Riverside",2000,"Total",110,"gbd36",220,9827,44.67,48.15,1557000,631,618.6,643.5,14.13,12.26,15.99,0.9234,15.51,13.52,17.74,676.7
"15035","Riverside",2000,"Total",132,"gbd36",754,8145,10.8,85.82,1557000,523,511.7,534.4,48.42,44.96,51.87,1.216,61.54,57.15,66.18,619.2
"15036","Riverside",2000,"Total",133,"gbd36",162,2330,14.38,80.62,1557000,149.6,143.6,155.7,10.4,8.801,12,1.194,11.88,10.09,13.92,161.8
"15037","Riverside",2000,"Total",135,"gbd36",16,547.3,34.21,58.75,1557000,35.14,32.2,38.09,1.027,0.524,1.531,0.615,1.099,0.6268,1.826,38.1
"15038","Riverside",2000,"Total",138,"gbd36",126,4504,35.75,57.51,1557000,289.2,280.8,297.7,8.091,6.678,9.504,0.9319,8.22,6.84,9.83,289.8
"15039","Riverside",2000,"Total",147,"gbd36",10260,174300,16.98,78.18,1557000,11190,11140,11240,659,646.2,671.7,1.205,764.5,749.5,779.7,12220
"15040","Riverside",2000,"Total",155,"gbd36",1560,27740,17.78,76.83,1557000,1781,1760,1802,100.2,95.2,105.1,1.409,110.9,105.4,116.7,1895
"15041","Riverside",2000,"Total",156,"gbd36",34,903.5,26.57,66.71,1557000,58.02,54.23,61.8,2.183,1.449,2.917,0.6688,2.365,1.634,3.344,62.5
"15042","Riverside",2000,"Total",157,"gbd36",216,5095,23.59,70.61,1557000,327.2,318.2,336.1,13.87,12.02,15.72,0.7902,14.99,13.03,17.19,337.2
"15043","Riverside",2000,"Total",160,"gbd36",392,13270,33.84,59.05,1557000,851.9,837.4,866.4,25.17,22.68,27.66,1.187,26.92,24.31,29.76,918.1
"15044","Riverside",2000,"Total",167,"gbd36",284,5851,20.6,73.96,1557000,375.7,366.1,385.4,18.24,16.12,20.36,1.034,19.89,17.61,22.4,394.4
"15045","Riverside",2000,"Total",168,"gbd36",384,7238,18.85,75.93,1557000,464.8,454.1,475.5,24.66,22.19,27.12,1.015,27.94,25.17,30.95,501.5
"15046","Riverside",2000,"Total",178,"gbd36",14,206.5,14.75,80.43,1557000,13.26,11.45,15.07,0.899,0.4281,1.37,0.6476,0.9969,0.5378,1.721,13.81
"15047","Riverside",2000,"Total",179,"gbd36",130,3020,23.23,70.88,1557000,193.9,187,200.8,8.348,6.913,9.783,1.061,9.244,7.703,11.03,208.5
"15048","Riverside",2000,"Total",185,"gbd36",126,9803,77.8,14.41,1557000,629.5,617,641.9,8.091,6.678,9.504,1.076,7.645,6.364,9.148,584.7
"15049","Riverside",2000,"Total",198,"gbd36",846,40390,47.74,45.17,1557000,2594,2568,2619,54.33,50.67,57.99,1.292,56.99,53.18,61.02,2632
"15050","Riverside",2000,"Total",208,"gbd36",340,15020,44.18,48.66,1557000,964.5,949.1,979.9,21.83,19.51,24.15,1.192,23.22,20.8,25.87,1007
"15051","Riverside",2000,"Total",209,"gbd36",162,10340,63.8,28.33,1557000,663.7,650.9,676.5,10.4,8.801,12,0.8486,10.64,9.062,12.45,673.8
"15052","Riverside",2000,"Total",210,"gbd36",4,157.6,39.39,54.5,1557000,10.12,8.538,11.7,0.2569,0.005142,0.5086,0,0.3156,0.08359,0.8447,10.79
"15053","Riverside",2001,"Total",0,"gbd36",25480,567000,22.26,72.3,1622000,34950,34860,35040,1570,1551,1590,1.164,1765,1743,1787,37280
"15054","Riverside",2001,"Total",3,"gbd36",14,478.9,34.21,58.86,1622000,29.52,26.87,32.16,0.8629,0.4109,1.315,1.154,0.8807,0.4811,1.52,30.52
"15055","Riverside",2001,"Total",10,"gbd36",152,7129,46.9,45.46,1622000,439.4,429.2,449.6,9.369,7.879,10.86,1.081,10.06,8.525,11.82,470.1
"15056","Riverside",2001,"Total",13,"gbd36",36,558.4,15.51,79.39,1622000,34.42,31.56,37.27,2.219,1.494,2.944,2.026,2.583,1.798,3.613,38.05
"15057","Riverside",2001,"Total",19,"gbd36",18,719.5,39.97,53.11,1622000,44.34,41.1,47.58,1.109,0.5969,1.622,1.595,1.211,0.7145,1.95,46.79
"15058","Riverside",2001,"Total",20,"gbd36",8,290.8,36.35,56.25,1622000,17.92,15.86,19.98,0.4931,0.1514,0.8348,1.773,0.5154,0.2223,1.059,18.82
"15059","Riverside",2001,"Total",21,"gbd36",68,2558,37.61,54.97,1622000,157.6,151.5,163.7,4.191,3.195,5.187,1.009,4.566,3.544,5.816,171.9
"15060","Riverside",2001,"Total",46,"gbd36",152,4284,28.19,65.54,1622000,264.1,256.1,272,9.369,7.879,10.86,0.9062,10.02,8.48,11.79,273.8
"15061","Riverside",2001,"Total",48,"gbd36",740,10960,14.81,80.83,1622000,675.4,662.7,688,45.61,42.32,48.9,0.9602,53.81,49.94,57.91,744.9
"15062","Riverside",2001,"Total",51,"gbd36",4,230.6,57.66,34.5,1622000,14.21,12.38,16.05,0.2465,0.004935,0.4881,0,0.2556,0.06965,0.7069,14.74
"15063","Riverside",2001,"Total",58,"gbd36",92,8429,91.62,0.3261,1622000,519.5,508.4,530.6,5.67,4.512,6.829,0.7137,5.322,4.29,6.565,487.5
"15064","Riverside",2001,"Total",63,"gbd36",16,180.8,11.3,84.88,1622000,11.14,9.52,12.77,0.9862,0.503,1.469,0.712,1.183,0.6691,1.954,12.42
"15065","Riverside",2001,"Total",70,"gbd36",5650,130100,23.03,70.87,1622000,8020,7976,8063,348.2,339.2,357.3,1.117,376.6,366.8,386.7,8526
"15066","Riverside",2001,"Total",103,"gbd36",130,2872,22.09,72.34,1622000,177,170.6,183.5,8.013,6.635,9.39,1.167,8.8,7.333,10.5,183.4
"15067","Riverside",2001,"Total",104,"gbd36",588,14540,24.72,69.09,1622000,896,881.4,910.5,36.24,33.31,39.17,0.997,38.99,35.88,42.32,952.1
"15068","Riverside",2001,"Total",105,"gbd36",168,4927,29.33,64.35,1622000,303.7,295.2,312.2,10.35,8.789,11.92,0.8517,11.3,9.643,13.19,320.3
"15069","Riverside",2001,"Total",110,"gbd36",238,10200,42.86,49.79,1622000,628.8,616.6,641,14.67,12.81,16.53,0.961,15.97,14,18.16,676
"15070","Riverside",2001,"Total",132,"gbd36",832,9105,10.94,85.53,1622000,561.2,549.7,572.7,51.28,47.8,54.76,1.19,63.67,59.36,68.23,652.4
"15071","Riverside",2001,"Total",133,"gbd36",104,1480,14.23,80.83,1622000,91.22,86.57,95.86,6.41,5.178,7.642,0.733,7.154,5.826,8.714,97.82
"15072","Riverside",2001,"Total",135,"gbd36",22,612.6,27.84,65.64,1622000,37.76,34.77,40.75,1.356,0.7894,1.923,0.8897,1.421,0.8894,2.188,40.87
"15073","Riverside",2001,"Total",138,"gbd36",160,5584,34.9,58.34,1622000,344.2,335.2,353.2,9.862,8.334,11.39,1.143,10.25,8.714,12,349.6
"15074","Riverside",2001,"Total",147,"gbd36",10870,183900,16.92,78.31,1622000,11340,11280,11390,670.1,657.5,682.7,1.234,778.2,763.4,793.2,12430
"15075","Riverside",2001,"Total",155,"gbd36",1874,32450,17.32,77.31,1622000,2000,1979,2022,115.5,110.3,120.7,1.607,128.1,122.3,134.1,2136
"15076","Riverside",2001,"Total",156,"gbd36",62,2587,41.73,51.39,1622000,159.5,153.3,165.6,3.821,2.87,4.773,1.214,4.077,3.119,5.264,163.6
"15077","Riverside",2001,"Total",157,"gbd36",224,5215,23.28,70.87,1622000,321.4,312.7,330.2,13.81,12,15.61,0.7822,14.79,12.9,16.9,333.8
"15078","Riverside",2001,"Total",160,"gbd36",408,13710,33.6,59.27,1622000,844.9,830.8,859.1,25.15,22.71,27.59,1.169,26.94,24.38,29.72,911
"15079","Riverside",2001,"Total",167,"gbd36",284,5576,19.64,75.05,1622000,343.7,334.7,352.7,17.5,15.47,19.54,0.9907,19.99,17.7,22.51,370.8
"15080","Riverside",2001,"Total",168,"gbd36",398,7404,18.6,76.23,1622000,456.3,446,466.7,24.53,22.12,26.94,0.9815,27.9,25.19,30.84,491.1
"15081","Riverside",2001,"Total",178,"gbd36",12,464.1,38.68,54.17,1622000,28.61,26,31.21,0.7396,0.3211,1.158,0.5598,0.7941,0.4097,1.425,30.62
"15082","Riverside",2001,"Total",179,"gbd36",164,4612,28.12,66.11,1622000,284.2,276,292.4,10.11,8.561,11.66,1.253,11.01,9.374,12.87,296.2
"15083","Riverside",2001,"Total",185,"gbd36",100,7338,73.38,18.8,1622000,452.3,442,462.6,6.164,4.955,7.372,0.7955,6.001,4.88,7.335,432.9
"15084","Riverside",2001,"Total",192,"gbd36",2,180,90.01,2,1622000,11.1,9.475,12.72,0.1233,-0.04757,0.2941,0,0.1156,0.014,0.4964,10.41
"15085","Riverside",2001,"Total",198,"gbd36",804,38800,48.26,44.65,1622000,2392,2368,2415,49.55,46.13,52.98,1.132,51.8,48.26,55.56,2414
"15086","Riverside",2001,"Total",208,"gbd36",368,16560,45,47.65,1622000,1021,1005,1036,22.68,20.36,25,1.202,24.06,21.65,26.68,1069
"15087","Riverside",2001,"Total",209,"gbd36",208,12230,58.82,33.41,1622000,754,740.7,767.4,12.82,11.08,14.56,0.9614,13.17,11.44,15.12,765.2
"15088","Riverside",2001,"Total",210,"gbd36",26,1653,63.59,28.69,1622000,101.9,96.99,106.8,1.603,0.9865,2.218,3.414,1.601,1.046,2.385,101.8
"15089","Riverside",2002,"Total",0,"gbd36",25660,577000,22.49,72.06,1688000,34180,34090,34270,1520,1501,1538,1.138,1704,1683,1725,36420
"15090","Riverside",2002,"Total",3,"gbd36",8,176.8,22.1,71.5,1688000,10.47,8.929,12.02,0.4738,0.1455,0.8022,0.6131,0.4881,0.2106,1.001,10.94
"15091","Riverside",2002,"Total",10,"gbd36",158,7182,45.45,46.91,1688000,425.3,415.5,435.2,9.358,7.899,10.82,1.149,10.04,8.534,11.75,455.5
"15092","Riverside",2002,"Total",13,"gbd36",30,561.4,18.71,75.73,1688000,33.25,30.5,36,1.777,1.141,2.413,1.764,1.901,1.279,2.747,35.4
"15093","Riverside",2002,"Total",14,"gbd36",2,183.9,91.94,0,1688000,10.89,9.317,12.46,0.1185,-0.04571,0.2826,0,0.1099,0.0133,0.4678,10.1
"15094","Riverside",2002,"Total",19,"gbd36",12,482.4,40.2,52.5,1688000,28.57,26.02,31.12,0.7107,0.3086,1.113,1.28,0.7404,0.3823,1.328,29.44
"15095","Riverside",2002,"Total",20,"gbd36",10,468.6,46.86,45.8,1688000,27.75,25.24,30.27,0.5923,0.2252,0.9594,1.952,0.6182,0.2958,1.174,28.46
