year,agell,ageul,sex,geoName,nx,raceCode
2011,50,54,Female,Concord,4777,Total
2011,50,54,Female,Danville,1744,Total
2011,50,54,Female,El Cerrito,916,Total
2011,50,54,Female,Hercules,1072,Total
2011,50,54,Female,Lafayette,1000,Total
2011,50,54,Female,Martinez,1877,Total
2011,50,54,Female,Moraga,585,Total
2011,50,54,Female,Oakley,886,Total
2011,50,54,Female,Orinda,676,Total
2011,50,54,Female,Pinole,801,Total
2011,50,54,Female,Pittsburg,2186,Total
2011,50,54,Female,Pleasant Hill,1393,Total
2011,50,54,Female,Richmond,3828,Total
2011,50,54,Female,San Pablo,962,Total
2011,50,54,Female,San Ramon,2565,Total
2011,50,54,Female,Walnut Creek,2938,Total
2011,55,59,Female,Antioch,3362,Total
2011,55,59,Female,Brentwood,1220,Total
2011,55,59,Female,Clayton,352,Total
2011,55,59,Female,Concord,3990,Total
2011,55,59,Female,Danville,1648,Total
2011,55,59,Female,El Cerrito,1076,Total
2011,55,59,Female,Hercules,1157,Total
2011,55,59,Female,Lafayette,1065,Total
2011,55,59,Female,Martinez,1650,Total
2011,55,59,Female,Moraga,552,Total
2011,55,59,Female,Oakley,874,Total
2011,55,59,Female,Orinda,930,Total
2011,55,59,Female,Pinole,623,Total
2011,55,59,Female,Pittsburg,1744,Total
2011,55,59,Female,Pleasant Hill,1292,Total
2011,55,59,Female,Richmond,3582,Total
2011,55,59,Female,San Pablo,773,Total
2011,55,59,Female,San Ramon,1963,Total
2011,55,59,Female,Walnut Creek,2283,Total
2011,60,64,Female,Antioch,2472,Total
2011,60,64,Female,Brentwood,1046,Total
2011,60,64,Female,Clayton,440,Total
2011,60,64,Female,Concord,3115,Total
2011,60,64,Female,Danville,1332,Total
2011,60,64,Female,El Cerrito,930,Total
2011,60,64,Female,Hercules,676,Total
2011,60,64,Female,Lafayette,716,Total
2011,60,64,Female,Martinez,1090,Total
2011,60,64,Female,Moraga,705,Total
2011,60,64,Female,Oakley,613,Total
2011,60,64,Female,Orinda,593,Total
2011,60,64,Female,Pinole,773,Total
2011,60,64,Female,Pittsburg,1397,Total
2011,60,64,Female,Pleasant Hill,994,Total
2011,60,64,Female,Richmond,3028,Total
2011,60,64,Female,San Pablo,455,Total
2011,60,64,Female,San Ramon,1481,Total
2011,60,64,Female,Walnut Creek,2310,Total
2011,65,69,Female,Antioch,1486,Total
2011,65,69,Female,Brentwood,913,Total
2011,65,69,Female,Clayton,295,Total
2011,65,69,Female,Concord,2190,Total
2011,65,69,Female,Danville,968,Total
2011,65,69,Female,El Cerrito,603,Total
2011,65,69,Female,Hercules,282,Total
2011,65,69,Female,Lafayette,657,Total
2011,65,69,Female,Martinez,769,Total
2011,65,69,Female,Moraga,432,Total
2011,65,69,Female,Oakley,644,Total
2011,65,69,Female,Orinda,403,Total
2011,65,69,Female,Pinole,348,Total
2011,65,69,Female,Pittsburg,958,Total
2011,65,69,Female,Pleasant Hill,721,Total
2011,65,69,Female,Richmond,1790,Total
2011,65,69,Female,San Pablo,312,Total
2011,65,69,Female,San Ramon,1102,Total
2011,65,69,Female,Walnut Creek,1993,Total
2011,70,74,Female,Antioch,1437,Total
2011,70,74,Female,Brentwood,783,Total
2011,70,74,Female,Clayton,171,Total
2011,70,74,Female,Concord,1870,Total
2011,70,74,Female,Danville,817,Total
2011,70,74,Female,El Cerrito,470,Total
2011,70,74,Female,Hercules,323,Total
2011,70,74,Female,Lafayette,370,Total
2011,70,74,Female,Martinez,672,Total
2011,70,74,Female,Moraga,281,Total
2011,70,74,Female,Oakley,441,Total
2011,70,74,Female,Orinda,316,Total
2011,70,74,Female,Pinole,267,Total
2011,70,74,Female,Pittsburg,703,Total
2011,70,74,Female,Pleasant Hill,456,Total
2011,70,74,Female,Richmond,1265,Total
2011,70,74,Female,San Pablo,306,Total
2011,70,74,Female,San Ramon,616,Total
2011,70,74,Female,Walnut Creek,2021,Total
2011,75,79,Female,Antioch,783,Total
2011,75,79,Female,Brentwood,526,Total
2011,75,79,Female,Clayton,112,Total
2011,75,79,Female,Concord,1463,Total
2011,75,79,Female,Danville,385,Total
2011,75,79,Female,El Cerrito,415,Total
2011,75,79,Female,Hercules,204,Total
2011,75,79,Female,Lafayette,363,Total
2011,75,79,Female,Martinez,310,Total
2011,75,79,Female,Moraga,261,Total
2011,75,79,Female,Oakley,314,Total
2011,75,79,Female,Orinda,436,Total
2011,75,79,Female,Pinole,348,Total
2011,75,79,Female,Pittsburg,450,Total
2011,75,79,Female,Pleasant Hill,529,Total
2011,75,79,Female,Richmond,994,Total
2011,75,79,Female,San Pablo,390,Total
2011,75,79,Female,San Ramon,342,Total
2011,75,79,Female,Walnut Creek,1905,Total
2011,80,84,Female,Antioch,615,Total
2011,80,84,Female,Brentwood,542,Total
2011,80,84,Female,Clayton,147,Total
2011,80,84,Female,Concord,1341,Total
2011,80,84,Female,Danville,281,Total
2011,80,84,Female,El Cerrito,411,Total
2011,80,84,Female,Hercules,196,Total
2011,80,84,Female,Lafayette,270,Total
2011,80,84,Female,Martinez,206,Total
2011,80,84,Female,Moraga,253,Total
2011,80,84,Female,Oakley,152,Total
2011,80,84,Female,Orinda,311,Total
2011,80,84,Female,Pinole,359,Total
2011,80,84,Female,Pittsburg,454,Total
2011,80,84,Female,Pleasant Hill,475,Total
2011,80,84,Female,Richmond,931,Total
2011,80,84,Female,San Pablo,241,Total
2011,80,84,Female,San Ramon,398,Total
2011,80,84,Female,Walnut Creek,1726,Total
2011,85,199,Female,Antioch,629,Total
2011,85,199,Female,Brentwood,320,Total
2011,85,199,Female,Clayton,86,Total
2011,85,199,Female,Concord,1293,Total
2011,85,199,Female,Danville,756,Total
2011,85,199,Female,El Cerrito,558,Total
2011,85,199,Female,Hercules,203,Total
2011,85,199,Female,Lafayette,338,Total
2011,85,199,Female,Martinez,407,Total
2011,85,199,Female,Moraga,174,Total
2011,85,199,Female,Oakley,136,Total
2011,85,199,Female,Orinda,252,Total
2011,85,199,Female,Pinole,287,Total
2011,85,199,Female,Pittsburg,418,Total
2011,85,199,Female,Pleasant Hill,812,Total
2011,85,199,Female,Richmond,904,Total
2011,85,199,Female,San Pablo,283,Total
2011,85,199,Female,San Ramon,321,Total
2011,85,199,Female,Walnut Creek,2448,Total
2012,0,4,Male,Antioch,3821,Total
2012,0,4,Male,Brentwood,2023,Total
2012,0,4,Male,Clayton,272,Total
2012,0,4,Male,Concord,4452,Total
2012,0,4,Male,Danville,1087,Total
2012,0,4,Male,El Cerrito,692,Total
2012,0,4,Male,Hercules,607,Total
2012,0,4,Male,Lafayette,602,Total
2012,0,4,Male,Martinez,754,Total
2012,0,4,Male,Moraga,357,Total
2012,0,4,Male,Oakley,1178,Total
2012,0,4,Male,Orinda,516,Total
2012,0,4,Male,Pinole,692,Total
2012,0,4,Male,Pittsburg,2613,Total
2012,0,4,Male,Pleasant Hill,843,Total
2012,0,4,Male,Richmond,3945,Total
2012,0,4,Male,San Pablo,1262,Total
2012,0,4,Male,San Ramon,2611,Total
2012,0,4,Male,Walnut Creek,1292,Total
2012,5,9,Male,Antioch,4051,Total
2012,5,9,Male,Brentwood,2365,Total
2012,5,9,Male,Clayton,413,Total
2012,5,9,Male,Concord,3923,Total
2012,5,9,Male,Danville,1412,Total
2012,5,9,Male,El Cerrito,473,Total
2012,5,9,Male,Hercules,587,Total
2012,5,9,Male,Lafayette,712,Total
2012,5,9,Male,Martinez,1157,Total
2012,5,9,Male,Moraga,521,Total
2012,5,9,Male,Oakley,1589,Total
2012,5,9,Male,Orinda,544,Total
2012,5,9,Male,Pinole,397,Total
2012,5,9,Male,Pittsburg,2475,Total
2012,5,9,Male,Pleasant Hill,876,Total
2012,5,9,Male,Richmond,4269,Total
2012,5,9,Male,San Pablo,1067,Total
2012,5,9,Male,San Ramon,3251,Total
2012,5,9,Male,Walnut Creek,1428,Total
2012,10,14,Male,Antioch,4378,Total
2012,10,14,Male,Brentwood,2517,Total
2012,10,14,Male,Clayton,451,Total
2012,10,14,Male,Concord,3967,Total
2012,10,14,Male,Danville,1961,Total
2012,10,14,Male,El Cerrito,453,Total
2012,10,14,Male,Hercules,779,Total
2012,10,14,Male,Lafayette,831,Total
2012,10,14,Male,Martinez,995,Total
2012,10,14,Male,Moraga,466,Total
2012,10,14,Male,Oakley,1640,Total
2012,10,14,Male,Orinda,726,Total
2012,10,14,Male,Pinole,526,Total
2012,10,14,Male,Pittsburg,2455,Total
2012,10,14,Male,Pleasant Hill,923,Total
2012,10,14,Male,Richmond,3444,Total
2012,10,14,Male,San Pablo,1230,Total
2012,10,14,Male,San Ramon,3013,Total
2012,10,14,Male,Walnut Creek,1584,Total
2012,15,19,Male,Antioch,4105,Total
2012,15,19,Male,Brentwood,2244,Total
2012,15,19,Male,Clayton,515,Total
2012,15,19,Male,Concord,3952,Total
2012,15,19,Male,Danville,1809,Total
2012,15,19,Male,El Cerrito,442,Total
2012,15,19,Male,Hercules,1480,Total
2012,15,19,Male,Lafayette,828,Total
2012,15,19,Male,Martinez,1278,Total
2012,15,19,Male,Moraga,1002,Total
2012,15,19,Male,Oakley,1798,Total
2012,15,19,Male,Orinda,705,Total
2012,15,19,Male,Pinole,484,Total
2012,15,19,Male,Pittsburg,2289,Total
2012,15,19,Male,Pleasant Hill,930,Total
2012,15,19,Male,Richmond,3443,Total
2012,15,19,Male,San Pablo,1383,Total
2012,15,19,Male,San Ramon,2444,Total
2012,15,19,Male,Walnut Creek,1506,Total
2012,20,24,Male,Antioch,4049,Total
2012,20,24,Male,Brentwood,1342,Total
2012,20,24,Male,Clayton,209,Total
2012,20,24,Male,Concord,4153,Total
2012,20,24,Male,Danville,530,Total
2012,20,24,Male,El Cerrito,570,Total
2012,20,24,Male,Hercules,760,Total
2012,20,24,Male,Lafayette,483,Total
2012,20,24,Male,Martinez,993,Total
2012,20,24,Male,Moraga,563,Total
2012,20,24,Male,Oakley,1483,Total
2012,20,24,Male,Orinda,369,Total
2012,20,24,Male,Pinole,825,Total
2012,20,24,Male,Pittsburg,2657,Total
2012,20,24,Male,Pleasant Hill,1107,Total
2012,20,24,Male,Richmond,3608,Total
2012,20,24,Male,San Pablo,1176,Total
2012,20,24,Male,San Ramon,1147,Total
2012,20,24,Male,Walnut Creek,1473,Total
2012,25,29,Male,Antioch,3215,Total
2012,25,29,Male,Brentwood,1085,Total
2012,25,29,Male,Clayton,254,Total
2012,25,29,Male,Concord,4707,Total
2012,25,29,Male,Danville,364,Total
2012,25,29,Male,El Cerrito,569,Total
2012,25,29,Male,Hercules,635,Total
2012,25,29,Male,Lafayette,473,Total
2012,25,29,Male,Martinez,1209,Total
2012,25,29,Male,Moraga,181,Total
2012,25,29,Male,Oakley,1402,Total
2012,25,29,Male,Orinda,266,Total
2012,25,29,Male,Pinole,668,Total
2012,25,29,Male,Pittsburg,2265,Total
2012,25,29,Male,Pleasant Hill,1240,Total
2012,25,29,Male,Richmond,4427,Total
2012,25,29,Male,San Pablo,1248,Total
2012,25,29,Male,San Ramon,1703,Total
2012,25,29,Male,Walnut Creek,1712,Total
2012,30,34,Male,Antioch,2991,Total
2012,30,34,Male,Brentwood,1142,Total
2012,30,34,Male,Clayton,188,Total
2012,30,34,Male,Concord,5218,Total
2012,30,34,Male,Danville,760,Total
2012,30,34,Male,El Cerrito,1064,Total
2012,30,34,Male,Hercules,777,Total
2012,30,34,Male,Lafayette,523,Total
2012,30,34,Male,Martinez,818,Total
2012,30,34,Male,Moraga,123,Total
2012,30,34,Male,Oakley,717,Total
2012,30,34,Male,Orinda,165,Total
2012,30,34,Male,Pinole,574,Total
2012,30,34,Male,Pittsburg,2436,Total
2012,30,34,Male,Pleasant Hill,1048,Total
2012,30,34,Male,Richmond,3804,Total
2012,30,34,Male,San Pablo,1166,Total
2012,30,34,Male,San Ramon,1998,Total
2012,30,34,Male,Walnut Creek,1854,Total
2012,35,39,Male,Antioch,3055,Total
2012,35,39,Male,Brentwood,1539,Total
2012,35,39,Male,Clayton,274,Total
2012,35,39,Male,Concord,4330,Total
2012,35,39,Male,Danville,996,Total
2012,35,39,Male,El Cerrito,827,Total
2012,35,39,Male,Hercules,746,Total
2012,35,39,Male,Lafayette,548,Total
2012,35,39,Male,Martinez,1117,Total
2012,35,39,Male,Moraga,286,Total
2012,35,39,Male,Oakley,1247,Total
2012,35,39,Male,Orinda,494,Total
2012,35,39,Male,Pinole,396,Total
2012,35,39,Male,Pittsburg,1911,Total
2012,35,39,Male,Pleasant Hill,1127,Total
2012,35,39,Male,Richmond,3930,Total
2012,35,39,Male,San Pablo,922,Total
2012,35,39,Male,San Ramon,3108,Total
2012,35,39,Male,Walnut Creek,1961,Total
2012,40,44,Male,Antioch,3339,Total
2012,40,44,Male,Brentwood,2401,Total
2012,40,44,Male,Clayton,247,Total
2012,40,44,Male,Concord,5040,Total
2012,40,44,Male,Danville,1313,Total
2012,40,44,Male,El Cerrito,904,Total
2012,40,44,Male,Hercules,811,Total
2012,40,44,Male,Lafayette,985,Total
2012,40,44,Male,Martinez,1364,Total
2012,40,44,Male,Moraga,336,Total
2012,40,44,Male,Oakley,1751,Total
2012,40,44,Male,Orinda,652,Total
2012,40,44,Male,Pinole,484,Total
2012,40,44,Male,Pittsburg,2278,Total
2012,40,44,Male,Pleasant Hill,1275,Total
2012,40,44,Male,Richmond,3602,Total
2012,40,44,Male,San Pablo,1034,Total
2012,40,44,Male,San Ramon,3580,Total
2012,40,44,Male,Walnut Creek,2029,Total
2012,45,49,Male,Antioch,3723,Total
2012,45,49,Male,Brentwood,2098,Total
2012,45,49,Male,Clayton,563,Total
2012,45,49,Male,Concord,4617,Total
2012,45,49,Male,Danville,2065,Total
2012,45,49,Male,El Cerrito,786,Total
2012,45,49,Male,Hercules,725,Total
2012,45,49,Male,Lafayette,873,Total
2012,45,49,Male,Martinez,1590,Total
2012,45,49,Male,Moraga,629,Total
2012,45,49,Male,Oakley,1522,Total
2012,45,49,Male,Orinda,646,Total
2012,45,49,Male,Pinole,715,Total
2012,45,49,Male,Pittsburg,1996,Total
2012,45,49,Male,Pleasant Hill,1412,Total
2012,45,49,Male,Richmond,3468,Total
2012,45,49,Male,San Pablo,932,Total
2012,45,49,Male,San Ramon,3725,Total
2012,45,49,Male,Walnut Creek,1988,Total
2012,50,54,Male,Antioch,3469,Total
2012,50,54,Male,Brentwood,1677,Total
2012,50,54,Male,Clayton,524,Total
2012,50,54,Male,Concord,4449,Total
2012,50,54,Male,Danville,1856,Total
2012,50,54,Male,El Cerrito,934,Total
2012,50,54,Male,Hercules,844,Total
2012,50,54,Male,Lafayette,1135,Total
2012,50,54,Male,Martinez,1690,Total
2012,50,54,Male,Moraga,583,Total
2012,50,54,Male,Oakley,1115,Total
2012,50,54,Male,Orinda,817,Total
2012,50,54,Male,Pinole,621,Total
2012,50,54,Male,Pittsburg,2100,Total
2012,50,54,Male,Pleasant Hill,1303,Total
2012,50,54,Male,Richmond,2968,Total
2012,50,54,Male,San Pablo,777,Total
2012,50,54,Male,San Ramon,2576,Total
2012,50,54,Male,Walnut Creek,2376,Total
2012,55,59,Male,Antioch,3095,Total
2012,55,59,Male,Brentwood,1052,Total
2012,55,59,Male,Clayton,328,Total
2012,55,59,Male,Concord,3325,Total
2012,55,59,Male,Danville,1562,Total
2012,55,59,Male,El Cerrito,941,Total
2012,55,59,Male,Hercules,886,Total
2012,55,59,Male,Lafayette,848,Total
2012,55,59,Male,Martinez,1418,Total
2012,55,59,Male,Moraga,588,Total
2012,55,59,Male,Oakley,1016,Total
2012,55,59,Male,Orinda,762,Total
2012,55,59,Male,Pinole,656,Total
2012,55,59,Male,Pittsburg,1626,Total
2012,55,59,Male,Pleasant Hill,1112,Total
2012,55,59,Male,Richmond,2864,Total
2012,55,59,Male,San Pablo,674,Total
2012,55,59,Male,San Ramon,1865,Total
2012,55,59,Male,Walnut Creek,1994,Total
2012,60,64,Male,Antioch,2322,Total
2012,60,64,Male,Brentwood,1142,Total
2012,60,64,Male,Clayton,456,Total
2012,60,64,Male,Concord,3140,Total
2012,60,64,Male,Danville,1693,Total
2012,60,64,Male,El Cerrito,631,Total
2012,60,64,Male,Hercules,758,Total
2012,60,64,Male,Lafayette,959,Total
2012,60,64,Male,Martinez,1190,Total
2012,60,64,Male,Moraga,572,Total
2012,60,64,Male,Oakley,542,Total
2012,60,64,Male,Orinda,654,Total
2012,60,64,Male,Pinole,722,Total
2012,60,64,Male,Pittsburg,1595,Total
2012,60,64,Male,Pleasant Hill,973,Total
2012,60,64,Male,Richmond,2642,Total
2012,60,64,Male,San Pablo,789,Total
2012,60,64,Male,San Ramon,1438,Total
2012,60,64,Male,Walnut Creek,2015,Total
2012,65,69,Male,Antioch,1606,Total
2012,65,69,Male,Brentwood,816,Total
2012,65,69,Male,Clayton,287,Total
2012,65,69,Male,Concord,1953,Total
2012,65,69,Male,Danville,927,Total
2012,65,69,Male,El Cerrito,640,Total
2012,65,69,Male,Hercules,549,Total
2012,65,69,Male,Lafayette,717,Total
2012,65,69,Male,Martinez,731,Total
2012,65,69,Male,Moraga,462,Total
2012,65,69,Male,Oakley,388,Total
2012,65,69,Male,Orinda,463,Total
2012,65,69,Male,Pinole,429,Total
2012,65,69,Male,Pittsburg,626,Total
2012,65,69,Male,Pleasant Hill,674,Total
2012,65,69,Male,Richmond,1745,Total
2012,65,69,Male,San Pablo,450,Total
2012,65,69,Male,San Ramon,797,Total
2012,65,69,Male,Walnut Creek,1387,Total
2012,70,74,Male,Antioch,983,Total
2012,70,74,Male,Brentwood,548,Total
2012,70,74,Male,Clayton,265,Total
2012,70,74,Male,Concord,1345,Total
2012,70,74,Male,Danville,706,Total
2012,70,74,Male,El Cerrito,385,Total
2012,70,74,Male,Hercules,193,Total
2012,70,74,Male,Lafayette,341,Total
2012,70,74,Male,Martinez,641,Total
2012,70,74,Male,Moraga,313,Total
2012,70,74,Male,Oakley,297,Total
2012,70,74,Male,Orinda,358,Total
2012,70,74,Male,Pinole,233,Total
2012,70,74,Male,Pittsburg,785,Total
2012,70,74,Male,Pleasant Hill,380,Total
2012,70,74,Male,Richmond,887,Total
2012,70,74,Male,San Pablo,160,Total
2012,70,74,Male,San Ramon,888,Total
2012,70,74,Male,Walnut Creek,1353,Total
2012,75,79,Male,Antioch,660,Total
2012,75,79,Male,Brentwood,679,Total
2012,75,79,Male,Clayton,118,Total
2012,75,79,Male,Concord,1011,Total
2012,75,79,Male,Danville,375,Total
2012,75,79,Male,El Cerrito,296,Total
2012,75,79,Male,Hercules,124,Total
2012,75,79,Male,Lafayette,350,Total
2012,75,79,Male,Martinez,377,Total
2012,75,79,Male,Moraga,289,Total
2012,75,79,Male,Oakley,143,Total
2012,75,79,Male,Orinda,289,Total
2012,75,79,Male,Pinole,234,Total
2012,75,79,Male,Pittsburg,507,Total
2012,75,79,Male,Pleasant Hill,277,Total
2012,75,79,Male,Richmond,681,Total
2012,75,79,Male,San Pablo,171,Total
2012,75,79,Male,San Ramon,338,Total
2012,75,79,Male,Walnut Creek,1325,Total
2012,80,84,Male,Antioch,353,Total
2012,80,84,Male,Brentwood,420,Total
2012,80,84,Male,Clayton,71,Total
2012,80,84,Male,Concord,895,Total
2012,80,84,Male,Danville,196,Total
2012,80,84,Male,El Cerrito,364,Total
2012,80,84,Male,Hercules,139,Total
2012,80,84,Male,Lafayette,192,Total
2012,80,84,Male,Martinez,233,Total
2012,80,84,Male,Moraga,196,Total
2012,80,84,Male,Oakley,118,Total
2012,80,84,Male,Orinda,186,Total
2012,80,84,Male,Pinole,166,Total
2012,80,84,Male,Pittsburg,269,Total
2012,80,84,Male,Pleasant Hill,329,Total
2012,80,84,Male,Richmond,512,Total
2012,80,84,Male,San Pablo,218,Total
2012,80,84,Male,San Ramon,238,Total
2012,80,84,Male,Walnut Creek,1020,Total
2012,85,199,Male,Antioch,411,Total
2012,85,199,Male,Brentwood,215,Total
2012,85,199,Male,Clayton,123,Total
2012,85,199,Male,Concord,603,Total
2012,85,199,Male,Danville,496,Total
2012,85,199,Male,El Cerrito,229,Total
2012,85,199,Male,Hercules,17,Total
2012,85,199,Male,Lafayette,203,Total
2012,85,199,Male,Martinez,207,Total
2012,85,199,Male,Moraga,173,Total
2012,85,199,Male,Oakley,92,Total
2012,85,199,Male,Orinda,354,Total
2012,85,199,Male,Pinole,128,Total
2012,85,199,Male,Pittsburg,224,Total
2012,85,199,Male,Pleasant Hill,197,Total
2012,85,199,Male,Richmond,452,Total
2012,85,199,Male,San Pablo,249,Total
2012,85,199,Male,San Ramon,188,Total
2012,85,199,Male,Walnut Creek,1172,Total
2012,0,4,Female,Antioch,3529,Total
2012,0,4,Female,Brentwood,1636,Total
2012,0,4,Female,Clayton,208,Total
2012,0,4,Female,Concord,4182,Total
2012,0,4,Female,Danville,1216,Total
2012,0,4,Female,El Cerrito,657,Total
2012,0,4,Female,Hercules,582,Total
2012,0,4,Female,Lafayette,687,Total
2012,0,4,Female,Martinez,672,Total
2012,0,4,Female,Moraga,273,Total
2012,0,4,Female,Oakley,1100,Total
2012,0,4,Female,Orinda,489,Total
2012,0,4,Female,Pinole,486,Total
2012,0,4,Female,Pittsburg,2089,Total
2012,0,4,Female,Pleasant Hill,830,Total
2012,0,4,Female,Richmond,3894,Total
2012,0,4,Female,San Pablo,1146,Total
2012,0,4,Female,San Ramon,2460,Total
2012,0,4,Female,Walnut Creek,1650,Total
2012,5,9,Female,Antioch,3560,Total
2012,5,9,Female,Brentwood,2234,Total
2012,5,9,Female,Clayton,258,Total
2012,5,9,Female,Concord,3640,Total
2012,5,9,Female,Danville,2034,Total
2012,5,9,Female,El Cerrito,589,Total
2012,5,9,Female,Hercules,764,Total
2012,5,9,Female,Lafayette,929,Total
2012,5,9,Female,Martinez,966,Total
2012,5,9,Female,Moraga,419,Total
2012,5,9,Female,Oakley,1222,Total
2012,5,9,Female,Orinda,679,Total
2012,5,9,Female,Pinole,432,Total
2012,5,9,Female,Pittsburg,2468,Total
2012,5,9,Female,Pleasant Hill,877,Total
2012,5,9,Female,Richmond,3345,Total
2012,5,9,Female,San Pablo,1038,Total
2012,5,9,Female,San Ramon,3334,Total
2012,5,9,Female,Walnut Creek,1722,Total
2012,10,14,Female,Antioch,3757,Total
2012,10,14,Female,Brentwood,1772,Total
2012,10,14,Female,Clayton,357,Total
2012,10,14,Female,Concord,3055,Total
2012,10,14,Female,Danville,1869,Total
2012,10,14,Female,El Cerrito,464,Total
2012,10,14,Female,Hercules,873,Total
2012,10,14,Female,Lafayette,904,Total
2012,10,14,Female,Martinez,1140,Total
2012,10,14,Female,Moraga,610,Total
2012,10,14,Female,Oakley,1726,Total
2012,10,14,Female,Orinda,753,Total
2012,10,14,Female,Pinole,695,Total
2012,10,14,Female,Pittsburg,2482,Total
2012,10,14,Female,Pleasant Hill,763,Total
2012,10,14,Female,Richmond,3444,Total
2012,10,14,Female,San Pablo,926,Total
2012,10,14,Female,San Ramon,3191,Total
2012,10,14,Female,Walnut Creek,1549,Total
2012,15,19,Female,Antioch,4652,Total
2012,15,19,Female,Brentwood,2213,Total
2012,15,19,Female,Clayton,328,Total
2012,15,19,Female,Concord,3342,Total
2012,15,19,Female,Danville,1396,Total
2012,15,19,Female,El Cerrito,415,Total
2012,15,19,Female,Hercules,873,Total
2012,15,19,Female,Lafayette,849,Total
2012,15,19,Female,Martinez,1232,Total
2012,15,19,Female,Moraga,1122,Total
2012,15,19,Female,Oakley,1521,Total
2012,15,19,Female,Orinda,560,Total
2012,15,19,Female,Pinole,502,Total
2012,15,19,Female,Pittsburg,2172,Total
2012,15,19,Female,Pleasant Hill,1104,Total
2012,15,19,Female,Richmond,3666,Total
2012,15,19,Female,San Pablo,934,Total
2012,15,19,Female,San Ramon,1995,Total
2012,15,19,Female,Walnut Creek,1397,Total
2012,20,24,Female,Antioch,4238,Total
2012,20,24,Female,Brentwood,890,Total
2012,20,24,Female,Clayton,293,Total
2012,20,24,Female,Concord,3748,Total
2012,20,24,Female,Danville,619,Total
2012,20,24,Female,El Cerrito,437,Total
2012,20,24,Female,Hercules,508,Total
2012,20,24,Female,Lafayette,561,Total
2012,20,24,Female,Martinez,870,Total
