"","causeName","CAUSE","sex","county","comName","comID","Ndeaths","cDeathRate","aRate","aLCI","aUCI","aSE","aRateState","aSEState","count","percentGeocoded","myZ","sig","pValue"
"4269","ALL Firearm","S","Male","Marin","Angel Island/Belvedere/Marin City/Sausalito/Strawberry Manor/Tiburon","82",22,16.49,20.53,12.04,35.08,4.925,13.14,0.1168,9561,0.972910783390859,1.50008582227588,2,0.0667960864894819
"4270","Firearm-Suicide","S2","Male","Marin","Angel Island/Belvedere/Marin City/Sausalito/Strawberry Manor/Tiburon","82",19,14.24,9.663,5.633,17.39,2.342,7.108,0.08629,9561,0.972910783390859,1.09020816747651,2,0.137810728187306
"4271","Firearm-Homicide","S3","Male","Marin","Angel Island/Belvedere/Marin City/Sausalito/Strawberry Manor/Tiburon","82",3,2.249,3.122,0.5147,10.78,1.981,5.834,0.07741,9561,0.972910783390859,-1.36796154581103,2,0.91433794341404
"4272","ALL Firearm","S","Total","Marin","Angel Island/Belvedere/Marin City/Sausalito/Strawberry Manor/Tiburon","82",28,10.01,11.53,7.106,18.31,2.537,7.303,0.06097,9561,0.972910783390859,1.66566017789404,2,0.0478905589031069
"4273","Firearm-Suicide","S2","Total","Marin","Angel Island/Belvedere/Marin City/Sausalito/Strawberry Manor/Tiburon","82",22,7.869,5.711,3.34,9.849,1.376,3.784,0.04336,9561,0.972910783390859,1.39974125952376,2,0.0807954068065756
"4274","Firearm-Homicide","S3","Total","Marin","Angel Island/Belvedere/Marin City/Sausalito/Strawberry Manor/Tiburon","82",6,2.146,3.344,1.144,7.814,1.441,3.405,0.04217,9561,0.972910783390859,-0.0423135991741572,2,0.516875647788626
"4275","ALL Firearm","S","Female","Marin","Corte Madera/Fairfax/Kentfield/Larkspur/Marinwood/Mill Valley/Ross/San Anselmo/San Rafael West/Terra Linda","83a",3,1.358,5.891,1.2,17.93,3.42,1.683,0.04131,9561,0.972910783390859,1.23031960758686,2,0.109288722327429
"4276","Firearm-Suicide","S2","Female","Marin","Corte Madera/Fairfax/Kentfield/Larkspur/Marinwood/Mill Valley/Ross/San Anselmo/San Rafael West/Terra Linda","83a",1,0.4528,0.2321,0.005876,3.933,0.2321,0.7903,0.02782,9561,0.972910783390859,-2.38790558170802,3,0.991527652784984
"4277","Firearm-Homicide","S3","Female","Marin","Corte Madera/Fairfax/Kentfield/Larkspur/Marinwood/Mill Valley/Ross/San Anselmo/San Rafael West/Terra Linda","83a",2,0.9056,0.3732,0.0452,4.045,0.2639,0.8687,0.03016,9561,0.972910783390859,-1.86546206631773,2,0.968941667715776
"4278","ALL Firearm","S","Male","Marin","Corte Madera/Fairfax/Kentfield/Larkspur/Marinwood/Mill Valley/Ross/San Anselmo/San Rafael West/Terra Linda","83a",20,9.321,9.58,5.616,15.82,2.3,13.14,0.1168,9561,0.972910783390859,-1.54583411519187,2,0.938927682199903
"4279","Firearm-Suicide","S2","Male","Marin","Corte Madera/Fairfax/Kentfield/Larkspur/Marinwood/Mill Valley/Ross/San Anselmo/San Rafael West/Terra Linda","83a",16,7.457,5.7,3.099,10.35,1.536,7.108,0.08629,9561,0.972910783390859,-0.915223576539766,2,0.81996286502665
"4280","Firearm-Homicide","S3","Male","Marin","Corte Madera/Fairfax/Kentfield/Larkspur/Marinwood/Mill Valley/Ross/San Anselmo/San Rafael West/Terra Linda","83a",3,1.398,1.207,0.2288,4.659,0.7234,5.834,0.07741,9561,0.972910783390859,-6.35987539120652,3,0.999999999899041
"4281","Firearm-Undermined","S4","Male","Marin","Corte Madera/Fairfax/Kentfield/Larkspur/Marinwood/Mill Valley/Ross/San Anselmo/San Rafael West/Terra Linda","83a",1,0.4661,0.616,0.01559,4.025,0.616,0.057,0.007704,9561,0.972910783390859,0.907396571213653,2,0.182098560989209
"4282","ALL Firearm","S","Total","Marin","Corte Madera/Fairfax/Kentfield/Larkspur/Marinwood/Mill Valley/Ross/San Anselmo/San Rafael West/Terra Linda","83a",23,5.282,5.112,3.055,8.451,1.188,7.303,0.06097,9561,0.972910783390859,-1.8418520610559,2,0.96725160377372
"4283","Firearm-Suicide","S2","Total","Marin","Corte Madera/Fairfax/Kentfield/Larkspur/Marinwood/Mill Valley/Ross/San Anselmo/San Rafael West/Terra Linda","83a",17,3.904,2.845,1.535,5.187,0.7749,3.784,0.04336,9561,0.972910783390859,-1.20987666079349,2,0.886836887910948
"4284","Firearm-Homicide","S3","Total","Marin","Corte Madera/Fairfax/Kentfield/Larkspur/Marinwood/Mill Valley/Ross/San Anselmo/San Rafael West/Terra Linda","83a",5,1.148,0.8586,0.2466,2.646,0.416,3.405,0.04217,9561,0.972910783390859,-6.08994394295416,3,0.999999999435249
"4285","Firearm-Undermined","S4","Total","Marin","Corte Madera/Fairfax/Kentfield/Larkspur/Marinwood/Mill Valley/Ross/San Anselmo/San Rafael West/Terra Linda","83a",1,0.2297,0.3113,0.007882,2.027,0.3113,0.03476,0.004209,9561,0.972910783390859,0.88825803516272,2,0.187200983713472
"4286","ALL Firearm","S","Female","Marin","Bel Marin Keys/Black Point/Ignacio/Novato/San Rafael East/Santa Venetia","83b",4,1.516,3.804,0.985,10.42,1.958,1.683,0.04131,9561,0.972910783390859,1.08300720080809,2,0.139402613434853
"4287","Firearm-Suicide","S2","Female","Marin","Bel Marin Keys/Black Point/Ignacio/Novato/San Rafael East/Santa Venetia","83b",1,0.379,0.3399,0.008606,2.381,0.3399,0.7903,0.02782,9561,0.972910783390859,-1.32067936482544,2,0.906695851315847
"4288","Firearm-Homicide","S3","Female","Marin","Bel Marin Keys/Black Point/Ignacio/Novato/San Rafael East/Santa Venetia","83b",3,1.137,0.7344,0.1422,2.843,0.4361,0.8687,0.03016,9561,0.972910783390859,-0.307223059799598,2,0.620663202727897
"4289","ALL Firearm","S","Male","Marin","Bel Marin Keys/Black Point/Ignacio/Novato/San Rafael East/Santa Venetia","83b",22,8.576,10.64,6.555,16.57,2.345,13.14,0.1168,9561,0.972910783390859,-1.06477812333162,2,0.856511826399579
"4290","Firearm-Suicide","S2","Male","Marin","Bel Marin Keys/Black Point/Ignacio/Novato/San Rafael East/Santa Venetia","83b",19,7.407,6.835,4.042,11.05,1.617,7.108,0.08629,9561,0.972910783390859,-0.168591287103192,2,0.566940932827575
"4291","Firearm-Homicide","S3","Male","Marin","Bel Marin Keys/Black Point/Ignacio/Novato/San Rafael East/Santa Venetia","83b",3,1.17,1.523,0.3132,4.492,0.8803,5.834,0.07741,9561,0.972910783390859,-4.87836891105745,3,0.999999465166406
"4292","ALL Firearm","S","Total","Marin","Bel Marin Keys/Black Point/Ignacio/Novato/San Rafael East/Santa Venetia","83b",26,4.996,5.604,3.594,8.459,1.142,7.303,0.06097,9561,0.972910783390859,-1.48562502686116,2,0.931310834261664
"4293","Firearm-Suicide","S2","Total","Marin","Bel Marin Keys/Black Point/Ignacio/Novato/San Rafael East/Santa Venetia","83b",20,3.843,3.235,1.94,5.189,0.7475,3.784,0.04336,9561,0.972910783390859,-0.73321564326395,2,0.768286542124009
"4294","Firearm-Homicide","S3","Total","Marin","Bel Marin Keys/Black Point/Ignacio/Novato/San Rafael East/Santa Venetia","83b",6,1.153,1.166,0.4071,2.689,0.4948,3.405,0.04217,9561,0.972910783390859,-4.50871565846336,3,0.99999673893748
"4295","ALL Firearm","S","Female","Mariposa","Bootjack/Catheys Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa","85",2,4.965,36.53,4.424,132,25.83,1.683,0.04131,994,0.911468812877264,1.3490884798595,2,0.0886542740359511
"4296","Firearm-Suicide","S2","Female","Mariposa","Bootjack/Catheys Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa","85",2,4.965,4.925,0.5965,25.02,3.483,0.7903,0.02782,994,0.911468812877264,1.18707094844758,2,0.117599818216702
"4297","ALL Firearm","S","Male","Mariposa","Bootjack/Catheys Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa","85",15,38.46,49.17,24.19,95.18,15.09,13.14,0.1168,994,0.911468812877264,2.38760243540392,1,0.00847933799700817
"4298","Firearm-Accident","S1","Male","Mariposa","Bootjack/Catheys Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa","85",1,2.564,1.058,0.02679,20.09,1.058,0.1448,0.01212,994,0.911468812877264,0.863081366892087,2,0.194046365944986
"4299","Firearm-Suicide","S2","Male","Mariposa","Bootjack/Catheys Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa","85",13,33.33,28.5,13.09,57.89,9.45,7.108,0.08629,994,0.911468812877264,2.26360933679046,1,0.0117990765428675
"4300","Firearm-Homicide","S3","Male","Mariposa","Bootjack/Catheys Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa","85",1,2.564,2.391,0.06053,22.2,2.391,5.834,0.07741,994,0.911468812877264,-1.43922918406647,2,0.924957200343322
"4301","ALL Firearm","S","Total","Mariposa","Bootjack/Catheys Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa","85",17,21.44,28.51,15.04,52.14,8.013,7.303,0.06097,994,0.911468812877264,2.64649770816713,1,0.00406650281461596
"4302","Firearm-Accident","S1","Total","Mariposa","Bootjack/Catheys Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa","85",1,1.261,0.5153,0.01305,9.873,0.5153,0.07932,0.006368,994,0.911468812877264,0.846005653315073,2,0.198774795263787
"4303","Firearm-Suicide","S2","Total","Mariposa","Bootjack/Catheys Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa","85",15,18.92,16.8,8.424,31.89,5.037,3.784,0.04336,994,0.911468812877264,2.58398208571541,1,0.00488334335615603
"4304","Firearm-Homicide","S3","Total","Mariposa","Bootjack/Catheys Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa","85",1,1.261,1.213,0.03071,10.99,1.213,3.405,0.04217,994,0.911468812877264,-1.80599881676304,2,0.964540737804711
"4305","ALL Firearm","S","Female","Mendocino","Boonville/Navarro/Philo/Yorkville","87.1",1,15.79,148.1,3.751,825.4,148.1,1.683,0.04131,4211,0.941819045357397,0.988636018258662,2,0.161420628549273
"4306","Firearm-Suicide","S2","Female","Mendocino","Boonville/Navarro/Philo/Yorkville","87.1",1,15.79,12.93,0.3272,216,12.93,0.7903,0.02782,4211,0.941819045357397,0.938876403775685,2,0.173897102689449
"4307","ALL Firearm","S","Total","Mendocino","Boonville/Navarro/Philo/Yorkville","87.1",1,6.791,58.65,1.485,326.8,58.65,7.303,0.06097,4211,0.941819045357397,0.875481197872683,2,0.190656068127408
"4308","Firearm-Suicide","S2","Total","Mendocino","Boonville/Navarro/Philo/Yorkville","87.1",1,6.791,5.117,0.1296,51.9,5.117,3.784,0.04336,4211,0.941819045357397,0.260494849582381,2,0.397241043829129
"4309","ALL Firearm","S","Female","Mendocino","Elk/Little River/Mendocino","87.2",3,15.72,54.53,5.246,235.9,41.29,1.683,0.04131,4211,0.941819045357397,1.27989763988655,2,0.10029056889655
"4310","Firearm-Suicide","S2","Female","Mendocino","Elk/Little River/Mendocino","87.2",1,5.241,11.78,0.2983,65.65,11.78,0.7903,0.02782,4211,0.941819045357397,0.932909113219435,2,0.175433448330551
"4311","Firearm-Homicide","S3","Female","Mendocino","Elk/Little River/Mendocino","87.2",2,10.48,4.286,0.5146,47.18,3.039,0.8687,0.03016,4211,0.941819045357397,1.12442636523571,2,0.130416096165531
"4312","ALL Firearm","S","Male","Mendocino","Elk/Little River/Mendocino","87.2",5,25.68,66.79,15,212.1,37.03,13.14,0.1168,4211,0.941819045357397,1.44881806969444,2,0.073694198078583
"4313","Firearm-Suicide","S2","Male","Mendocino","Elk/Little River/Mendocino","87.2",4,20.54,20.51,3.245,169,13.22,7.108,0.08629,4211,0.941819045357397,1.01374542471167,2,0.155352121412494
"4314","Firearm-Homicide","S3","Male","Mendocino","Elk/Little River/Mendocino","87.2",1,5.136,4.957,0.1255,153.7,4.957,5.834,0.07741,4211,0.941819045357397,-0.176899956238114,2,0.570206513501965
"4315","ALL Firearm","S","Total","Mendocino","Elk/Little River/Mendocino","87.2",8,20.75,29.98,9.955,76.31,13.2,7.303,0.06097,4211,0.941819045357397,1.71793621981028,2,0.0429041247090021
"4316","Firearm-Suicide","S2","Total","Mendocino","Elk/Little River/Mendocino","87.2",5,12.97,13.42,2.889,43.91,7.597,3.784,0.04336,4211,0.941819045357397,1.26837476028928,2,0.102332075316799
"4317","Firearm-Homicide","S3","Total","Mendocino","Elk/Little River/Mendocino","87.2",3,7.782,5.501,0.9545,30.27,3.421,3.405,0.04217,4211,0.941819045357397,0.612639805442114,2,0.270057266072827
"4318","ALL Firearm","S","Male","Mendocino","Anchor Bay/Gualala/Manchester/Point Arena","88",3,30.46,143.1,19.97,539.7,96.5,13.14,0.1168,4211,0.941819045357397,1.3467347648274,2,0.0890328357119727
"4319","Firearm-Suicide","S2","Male","Mendocino","Anchor Bay/Gualala/Manchester/Point Arena","88",2,20.3,24.2,1.337,120.9,20.98,7.108,0.08629,4211,0.941819045357397,0.81467375755986,2,0.207629539289587
"4320","Firearm-Homicide","S3","Male","Mendocino","Anchor Bay/Gualala/Manchester/Point Arena","88",1,10.15,10.73,0.2717,93.85,10.73,5.834,0.07741,4211,0.941819045357397,0.456278899740337,2,0.324094717535334
"4321","ALL Firearm","S","Total","Mendocino","Anchor Bay/Gualala/Manchester/Point Arena","88",3,14.64,49.68,8.12,173.6,31.63,7.303,0.06097,4211,0.941819045357397,1.33976987895394,2,0.0901600855715715
"4322","Firearm-Suicide","S2","Total","Mendocino","Anchor Bay/Gualala/Manchester/Point Arena","88",2,9.763,5.863,0.5318,43.38,4.512,3.784,0.04336,4211,0.941819045357397,0.460750001785827,2,0.322488988342698
"4323","Firearm-Homicide","S3","Total","Mendocino","Anchor Bay/Gualala/Manchester/Point Arena","88",1,4.882,6.266,0.1587,46.13,6.266,3.405,0.04217,4211,0.941819045357397,0.456580786986992,2,0.323986195748293
"4324","ALL Firearm","S","Female","Mendocino","Fort Bragg/Westport","89",2,6.834,39.91,3.901,167.2,30.09,1.683,0.04131,4211,0.941819045357397,1.27042086988583,2,0.101967376563895
"4325","Firearm-Suicide","S2","Female","Mendocino","Fort Bragg/Westport","89",1,3.417,1.938,0.04908,23.03,1.938,0.7903,0.02782,4211,0.941819045357397,0.59214745469508,2,0.27687592598221
"4326","Firearm-Homicide","S3","Female","Mendocino","Fort Bragg/Westport","89",1,3.417,4.214,0.1067,27.75,4.214,0.8687,0.03016,4211,0.941819045357397,0.793833489189282,2,0.21364618687424
"4327","ALL Firearm","S","Male","Mendocino","Fort Bragg/Westport","89",10,33.38,60.11,28.05,115.1,19.6,13.14,0.1168,4211,0.941819045357397,2.39638602173182,1,0.0082788210996847
"4328","Firearm-Accident","S1","Male","Mendocino","Fort Bragg/Westport","89",1,3.338,2.999,0.07594,22.2,2.999,0.1448,0.01212,4211,0.941819045357397,0.951709467220409,2,0.170622173354681
"4329","Firearm-Suicide","S2","Male","Mendocino","Fort Bragg/Westport","89",9,30.04,26.83,11.88,55.13,9.254,7.108,0.08629,4211,0.941819045357397,2.13109386827737,1,0.0165407048863978
"4330","ALL Firearm","S","Total","Mendocino","Fort Bragg/Westport","89",12,20.26,27.98,13.93,51.53,8.464,7.303,0.06097,4211,0.941819045357397,2.44287140351029,1,0.00728546412626396
"4331","Firearm-Accident","S1","Total","Mendocino","Fort Bragg/Westport","89",1,1.688,1.435,0.03633,10.84,1.435,0.07932,0.006368,4211,0.941819045357397,0.944715436786258,2,0.172402086955365
"4332","Firearm-Suicide","S2","Total","Mendocino","Fort Bragg/Westport","89",10,16.88,14.59,6.69,29.06,4.848,3.784,0.04336,4211,0.941819045357397,2.22887125049826,1,0.0129112362466874
"4333","Firearm-Homicide","S3","Total","Mendocino","Fort Bragg/Westport","89",1,1.688,2.178,0.05515,12.68,2.178,3.405,0.04217,4211,0.941819045357397,-0.563255315058547,2,0.71336947935415
"4334","ALL Firearm","S","Female","Butte","Biggs/East Biggs/Gridley","9",1,2.729,17.99,0.4554,100.2,17.99,1.683,0.04131,11881,0.966921976264624,0.906445636894139,2,0.182350013339902
"4335","Firearm-Suicide","S2","Female","Butte","Biggs/East Biggs/Gridley","9",1,2.729,2.494,0.06313,17.65,2.494,0.7903,0.02782,11881,0.966921976264624,0.683076990821916,2,0.247279096943454
"4336","ALL Firearm","S","Male","Butte","Biggs/East Biggs/Gridley","9",7,18.62,58.88,21.89,134.4,23.79,13.14,0.1168,11881,0.966921976264624,1.92263340654619,2,0.027263052746098
"4337","Firearm-Suicide","S2","Male","Butte","Biggs/East Biggs/Gridley","9",7,18.62,22.36,8.311,51.02,9.033,7.108,0.08629,11881,0.966921976264624,1.68839855381356,2,0.0456673739535171
"4338","ALL Firearm","S","Total","Butte","Biggs/East Biggs/Gridley","9",8,10.78,21.55,8.787,46.2,8.041,7.303,0.06097,11881,0.966921976264624,1.77174362253751,2,0.0382185624376641
"4339","Firearm-Suicide","S2","Total","Butte","Biggs/East Biggs/Gridley","9",8,10.78,11.17,4.555,23.95,4.168,3.784,0.04336,11881,0.966921976264624,1.77197705413252,2,0.0381991831272869
"4340","ALL Firearm","S","Male","Mendocino","Laytonville/Leggett/Piercy","90",3,32.43,141.8,22.09,492,91.95,13.14,0.1168,4211,0.941819045357397,1.39923758782495,2,0.0808708742098272
"4341","Firearm-Suicide","S2","Male","Mendocino","Laytonville/Leggett/Piercy","90",3,32.43,38.78,NA,NA,NA,7.108,0.08629,4211,0.941819045357397,NA,NA,NA
"4342","ALL Firearm","S","Total","Mendocino","Laytonville/Leggett/Piercy","90",3,16.16,68.93,11.65,226,43.32,7.303,0.06097,4211,0.941819045357397,1.42259785232273,2,0.077426383476377
"4343","Firearm-Suicide","S2","Total","Mendocino","Laytonville/Leggett/Piercy","90",3,16.16,18.85,3.185,64.21,11.85,3.784,0.04336,4211,0.941819045357397,1.27138389393567,2,0.10179605480083
"4344","ALL Firearm","S","Male","Mendocino","Brooktrails/Pine Mountain/Willits","91",3,9.421,63.86,12.78,193.4,37.37,13.14,0.1168,4211,0.941819045357397,1.35723179732494,2,0.0873537851879648
"4345","Firearm-Suicide","S2","Male","Mendocino","Brooktrails/Pine Mountain/Willits","91",3,9.421,11.52,2.306,38.48,6.742,7.108,0.08629,4211,0.941819045357397,0.654351628153171,2,0.256442645452979
"4346","ALL Firearm","S","Total","Mendocino","Brooktrails/Pine Mountain/Willits","91",3,4.773,30.05,5.946,91.68,17.67,7.303,0.06097,4211,0.941819045357397,1.28731548332609,2,0.0989921744987706
"4347","Firearm-Suicide","S2","Total","Mendocino","Brooktrails/Pine Mountain/Willits","91",3,4.773,5.421,1.073,17.36,3.188,3.784,0.04336,4211,0.941819045357397,0.513440592501858,2,0.303821578436787
"4348","ALL Firearm","S","Male","Mendocino","Covelo/Dos Rios","92",4,58.14,140.1,36.18,397,72.22,13.14,0.1168,4211,0.941819045357397,1.75795948438482,2,0.0393772016539784
"4349","Firearm-Suicide","S2","Male","Mendocino","Covelo/Dos Rios","92",2,29.07,23.72,2.852,305.4,16.81,7.108,0.08629,4211,0.941819045357397,0.988208277142187,2,0.161525327640715
"4350","Firearm-Homicide","S3","Male","Mendocino","Covelo/Dos Rios","92",2,29.07,32.68,3.638,316.5,23.72,5.834,0.07741,4211,0.941819045357397,1.1317814941485,2,0.128863154898623
"4351","ALL Firearm","S","Total","Mendocino","Covelo/Dos Rios","92",4,31.73,79.87,19.79,235.5,42.11,7.303,0.06097,4211,0.941819045357397,1.7232705755767,2,0.0424198031009406
"4352","Firearm-Suicide","S2","Total","Mendocino","Covelo/Dos Rios","92",2,15.87,12.64,1.524,89.77,8.949,3.784,0.04336,4211,0.941819045357397,0.989596161448492,2,0.161185773485078
"4353","Firearm-Homicide","S3","Total","Mendocino","Covelo/Dos Rios","92",2,15.87,19.51,2.055,102.5,14.39,3.405,0.04217,4211,0.941819045357397,1.11917518044461,2,0.131532705822487
"4354","ALL Firearm","S","Female","Mendocino","Ukiah","93.1",1,1.408,11.12,0.2815,61.94,11.12,1.683,0.04131,4211,0.941819045357397,0.848645223211871,2,0.198039367404929
"4355","Firearm-Suicide","S2","Female","Mendocino","Ukiah","93.1",1,1.408,1.808,0.04577,10.07,1.808,0.7903,0.02782,4211,0.941819045357397,0.562820543997798,2,0.286778544761162
"4356","ALL Firearm","S","Male","Mendocino","Ukiah","93.1",11,16.39,24.21,11.97,45.21,7.389,13.14,0.1168,4211,0.941819045357397,1.49798582053449,2,0.0670684672526458
"4357","Firearm-Suicide","S2","Male","Mendocino","Ukiah","93.1",7,10.43,9.981,3.932,23.17,3.841,7.108,0.08629,4211,0.941819045357397,0.747793614788441,2,0.227292327059135
"4358","Firearm-Homicide","S3","Male","Mendocino","Ukiah","93.1",3,4.471,4.094,0.8443,15.13,2.364,5.834,0.07741,4211,0.941819045357397,-0.73564631357794,2,0.769027015197207
"4359","Firearm-Undermined","S4","Male","Mendocino","Ukiah","93.1",1,1.49,1.365,0.03455,11.44,1.365,0.057,0.007704,4211,0.941819045357397,0.95822649657498,2,0.168974279469386
"4360","ALL Firearm","S","Total","Mendocino","Ukiah","93.1",12,8.69,13.8,7.055,24.81,4.037,7.303,0.06097,4211,0.941819045357397,1.60917987654629,2,0.0537885076489937
"4361","Firearm-Suicide","S2","Total","Mendocino","Ukiah","93.1",8,5.793,5.87,2.484,12.12,2.116,3.784,0.04336,4211,0.941819045357397,0.985615397362366,2,0.162160939690981
"4362","Firearm-Homicide","S3","Total","Mendocino","Ukiah","93.1",3,2.172,2.229,0.4589,7.07,1.288,3.405,0.04217,4211,0.941819045357397,-0.912554501799596,2,0.819261553646949
