TRACT,STATE_FIPS,CNTY_FIPS,TRACT_CODE,GEOID,COUNTY,TRACT_ID,MSSA_ID,MSSA_NAME,AREA_SQMI,POP2000,POP2000CIV,POP100POV,PCT100POV,POP200POV,PCT200POV,WHITE,PCT_WHITE,BLACK,PCT_BLACK,ASIAN,PCT_ASIAN,AMIND_ESK,PCT_AMIND,ISLANDER,PCT_ISLAND,OTHER_RACE,PCT_OTHER,MULTI_RACE,PCT_MULTI,HISPANIC,PCT_HSPNC,AGE_UNDER5,PCT_UNDER5,AGE_UNDR18,PCT_UNDR18,AGE_18_64,PCT_18_64,AGE_65OVER,PCT_65OVER,ELD_RATIO,YTH_RATIO
6121,6,81,612100,6081612100,San Mateo,6121,176b,East Menlo Park/East Palo Alto/North Fair Oaks/Redwood City East,0.4,8782,8782,1691,19.3,4280,48.7,3830,43.6,1026,11.7,236,2.7,78,0.9,472,5.4,2748,31.3,392,4.5,5080,57.8,998,11.4,2777,31.6,5792,66,213,2.4,0.04,0.48
6110,6,81,611000,6081611000,San Mateo,6110,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.529,5751,5724,340,5.9,961,16.7,4440,77.2,97,1.7,319,5.5,25,0.4,70,1.2,525,9.1,275,4.8,1265,22,373,6.5,1283,22.3,3757,65.3,711,12.4,0.19,0.34
6124,6,81,612400,6081612400,San Mateo,6124,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.542,1773,1434,54,3,102,5.8,1389,78.3,112,6.3,156,8.8,10,0.6,15,0.8,38,2.1,53,3,115,6.5,130,7.3,405,22.8,1079,60.9,289,16.3,0.27,0.38
6114,6,81,611400,6081611400,San Mateo,6114,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,3.455,4466,4456,62,1.4,132,3,3727,83.5,33,0.7,489,10.9,8,0.2,24,0.5,54,1.2,131,2.9,142,3.2,203,4.5,1006,22.5,2525,56.5,935,20.9,0.37,0.4
6100,6,81,610000,6081610000,San Mateo,6100,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.549,4514,4492,175,3.9,536,11.9,3744,82.9,56,1.2,281,6.2,19,0.4,29,0.6,252,5.6,133,2.9,658,14.6,233,5.2,778,17.2,3150,69.8,586,13,0.19,0.25
6130,6,81,613000,6081613000,San Mateo,6130,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,1.765,3162,3102,107,3.4,229,7.2,2661,84.2,11,0.3,372,11.8,4,0.1,11,0.3,32,1,71,2.2,67,2.1,168,5.3,480,15.2,1778,56.2,904,28.6,0.51,0.27
6101,6,81,610100,6081610100,San Mateo,6101,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.195,2563,2563,173,6.7,515,20.1,1745,68.1,73,2.8,179,7,20,0.8,34,1.3,412,16.1,100,3.9,984,38.4,227,8.9,667,26,1753,68.4,143,5.6,0.08,0.38
6102.02,6,81,610202,6081610202,San Mateo,6102.02,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.68,2224,1197,95,4.3,453,20.4,1148,51.6,320,14.4,193,8.7,25,1.1,24,1.1,412,18.5,102,4.6,909,40.9,89,4,306,13.8,1727,77.7,191,8.6,0.11,0.18
6099,6,81,609900,6081609900,San Mateo,6099,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.453,2803,2768,50,1.8,101,3.6,2531,90.3,6,0.2,79,2.8,4,0.1,9,0.3,68,2.4,106,3.8,250,8.9,203,7.2,619,22.1,1750,62.4,434,15.5,0.25,0.35
6109,6,81,610900,6081610900,San Mateo,6109,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.423,6488,6451,281,4.3,1277,19.7,4603,70.9,150,2.3,278,4.3,51,0.8,73,1.1,1016,15.7,317,4.9,2746,42.3,522,8,1570,24.2,4512,69.5,406,6.3,0.09,0.35
6116,6,81,611600,6081611600,San Mateo,6116,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.339,2142,2120,58,2.7,179,8.4,1769,82.6,59,2.8,151,7,4,0.2,10,0.5,74,3.5,75,3.5,161,7.5,172,8,562,26.2,1376,64.2,204,9.5,0.15,0.41
6115,6,81,611500,6081611500,San Mateo,6115,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,1.618,2696,2685,59,2.2,94,3.5,2390,88.6,17,0.6,207,7.7,4,0.1,6,0.2,18,0.7,54,2,58,2.2,165,6.1,687,25.5,1495,55.5,514,19.1,0.34,0.46
6122,6,81,612200,6081612200,San Mateo,6122,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.513,3842,3842,160,4.2,330,8.6,3157,82.2,42,1.1,364,9.5,10,0.3,7,0.2,114,3,148,3.9,263,6.8,294,7.7,770,20,2760,71.8,312,8.1,0.11,0.28
6134,6,81,613400,6081613400,San Mateo,6134,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,17.676,3392,3392,96,2.8,230,6.8,3128,92.2,11,0.3,103,3,8,0.2,4,0.1,50,1.5,88,2.6,159,4.7,190,5.6,774,22.8,2149,63.4,469,13.8,0.22,0.36
6125,6,81,612500,6081612500,San Mateo,6125,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.765,4062,4062,321,7.9,535,13.2,3475,85.5,30,0.7,372,9.2,13,0.3,10,0.2,47,1.2,115,2.8,189,4.7,201,4.9,542,13.3,2753,67.8,767,18.9,0.28,0.2
6113,6,81,611300,6081611300,San Mateo,6113,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.687,4830,4791,183,3.8,427,8.8,4053,83.9,53,1.1,346,7.2,12,0.2,18,0.4,222,4.6,126,2.6,537,11.1,309,6.4,1035,21.4,3088,63.9,707,14.6,0.23,0.34
6112,6,81,611200,6081611200,San Mateo,6112,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.433,2887,2878,84,2.9,197,6.8,2485,86.1,18,0.6,137,4.7,3,0.1,8,0.3,138,4.8,98,3.4,380,13.2,203,7,637,22.1,1764,61.1,486,16.8,0.28,0.36
6133,6,81,613300,6081613300,San Mateo,6133,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,3.592,2607,2607,76,2.9,109,4.2,2308,88.5,10,0.4,175,6.7,6,0.2,2,0.1,25,1,81,3.1,92,3.5,170,6.5,617,23.7,1560,59.8,430,16.5,0.28,0.4
6126,6,81,612600,6081612600,San Mateo,6126,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.503,3947,3813,282,7.1,565,14.3,3355,85,41,1,389,9.9,6,0.2,8,0.2,53,1.3,95,2.4,195,4.9,183,4.6,450,11.4,2795,70.8,702,17.8,0.25,0.16
6127,6,81,612700,6081612700,San Mateo,6127,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.496,2136,2135,57,2.7,78,3.7,1950,91.3,8,0.4,116,5.4,1,0,8,0.4,5,0.2,48,2.2,50,2.3,156,7.3,565,26.5,1199,56.1,372,17.4,0.31,0.47
6128,6,81,612800,6081612800,San Mateo,6128,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.638,3166,3098,104,3.3,178,5.6,2925,92.4,13,0.4,149,4.7,0,0,4,0.1,9,0.3,66,2.1,88,2.8,224,7.1,870,27.5,1666,52.6,630,19.9,0.38,0.52
6129,6,81,612900,6081612900,San Mateo,6129,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,0.615,4311,4260,123,2.9,211,4.9,3728,86.5,38,0.9,374,8.7,10,0.2,6,0.1,35,0.8,120,2.8,157,3.6,263,6.1,944,21.9,2531,58.7,836,19.4,0.33,0.37
6132,6,81,613200,6081613200,San Mateo,6132,176c,Atherton/Lindenwood/Menlo Oaks/Menlo Park/Redwood City Central/Sharon Heights/West Menlo Park/Woodside/Woodside Hills,15.572,6727,6706,147,2.2,403,6,6230,92.6,27,0.4,276,4.1,16,0.2,2,0,69,1,107,1.6,256,3.8,363,5.4,1565,23.3,3877,57.6,1285,19.1,0.33,0.4
6025,6,81,602500,6081602500,San Mateo,6025,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.466,5146,5130,225,4.4,419,8.1,1244,24.2,306,5.9,3129,60.8,21,0.4,28,0.5,112,2.2,306,5.9,446,8.7,263,5.1,1101,21.4,3385,65.8,660,12.8,0.19,0.33
6016.04,6,81,601604,6081601604,San Mateo,6016.04,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.486,2529,2529,137,5.4,360,14.2,916,36.2,124,4.9,1113,44,9,0.4,11,0.4,169,6.7,187,7.4,365,14.4,148,5.9,448,17.7,1900,75.1,181,7.2,0.1,0.24
6026,6,81,602600,6081602600,San Mateo,6026,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.556,7887,7887,469,5.9,909,11.5,1417,18,347,4.4,5170,65.6,24,0.3,102,1.3,378,4.8,449,5.7,976,12.4,487,6.2,2010,25.5,5177,65.6,700,8.9,0.14,0.39
6015.02,6,81,601502,6081601502,San Mateo,6015.02,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.309,5072,4782,535,10.5,1137,22.4,1081,21.3,362,7.1,2625,51.8,31,0.6,34,0.7,614,12.1,325,6.4,1098,21.6,360,7.1,1125,22.2,3259,64.3,688,13.6,0.21,0.35
6007,6,81,600700,6081600700,San Mateo,6007,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.317,7843,7843,847,10.8,1971,25.1,1497,19.1,351,4.5,4023,51.3,56,0.7,77,1,1405,17.9,434,5.5,2569,32.8,483,6.2,1884,24,5143,65.6,816,10.4,0.16,0.37
6009,6,81,600900,6081600900,San Mateo,6009,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,2.821,3889,3889,188,4.8,508,13.1,2058,52.9,55,1.4,1434,36.9,11,0.3,14,0.4,122,3.1,195,5,291,7.5,205,5.3,756,19.4,2335,60,798,20.5,0.34,0.32
6004,6,81,600400,6081600400,San Mateo,6004,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.355,8300,8293,531,6.4,1288,15.5,1854,22.3,460,5.5,4029,48.5,47,0.6,31,0.4,1348,16.2,531,6.4,2604,31.4,493,5.9,1940,23.4,5432,65.4,928,11.2,0.17,0.36
6008,6,81,600800,6081600800,San Mateo,6008,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.217,7075,7075,1111,15.7,2209,31.2,2142,30.3,504,7.1,2872,40.6,27,0.4,56,0.8,856,12.1,618,8.7,1493,21.1,441,6.2,1346,19,5118,72.3,611,8.6,0.12,0.26
6005,6,81,600500,6081600500,San Mateo,6005,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.517,7775,7725,403,5.2,1221,15.7,1828,23.5,238,3.1,3852,49.5,20,0.3,69,0.9,1294,16.6,474,6.1,2410,31,530,6.8,1832,23.6,5118,65.8,825,10.6,0.16,0.36
6006,6,81,600600,6081600600,San Mateo,6006,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.296,5522,5522,442,8,1285,23.3,1438,26,191,3.5,2268,41.1,37,0.7,30,0.5,1252,22.7,306,5.5,2402,43.5,349,6.3,1317,23.9,3666,66.4,539,9.8,0.15,0.36
6012,6,81,601200,6081601200,San Mateo,6012,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.766,6490,6410,492,7.6,1575,24.3,2627,40.5,181,2.8,2269,35,44,0.7,74,1.1,789,12.2,506,7.8,1658,25.5,446,6.9,1648,25.4,4085,62.9,757,11.7,0.19,0.4
6010,6,81,601000,6081601000,San Mateo,6010,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,10.958,7484,7484,437,5.8,1370,18.3,2110,28.2,567,7.6,3679,49.2,26,0.3,58,0.8,475,6.3,569,7.6,1126,15,436,5.8,1815,24.3,4871,65.1,798,10.7,0.16,0.37
6011,6,81,601100,6081601100,San Mateo,6011,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.379,5905,5905,281,4.8,758,12.8,2028,34.3,143,2.4,3103,52.5,14,0.2,19,0.3,253,4.3,345,5.8,683,11.6,305,5.2,1157,19.6,3743,63.4,1005,17,0.27,0.31
6013,6,81,601300,6081601300,San Mateo,6013,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.423,7418,7381,833,11.2,1879,25.3,1925,26,327,4.4,2819,38,46,0.6,59,0.8,1734,23.4,508,6.8,2984,40.2,563,7.6,1860,25.1,4802,64.7,756,10.2,0.16,0.39
6014,6,81,601400,6081601400,San Mateo,6014,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.583,6670,6576,220,3.3,564,8.5,1586,23.8,197,3,4221,63.3,18,0.3,67,1,293,4.4,288,4.3,732,11,335,5,1388,20.8,4228,63.4,1054,15.8,0.25,0.33
6015.01,6,81,601501,6081601501,San Mateo,6015.01,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.278,5194,5189,102,2,458,8.8,1117,21.5,149,2.9,3395,65.4,17,0.3,32,0.6,266,5.1,218,4.2,634,12.2,265,5.1,1081,20.8,3347,64.4,766,14.7,0.23,0.32
6016.05,6,81,601605,6081601605,San Mateo,6016.05,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.367,6588,6584,162,2.5,321,4.9,1251,19,176,2.7,4552,69.1,11,0.2,80,1.2,253,3.8,265,4,633,9.6,341,5.2,1447,22,4399,66.8,742,11.3,0.17,0.33
6016.03,6,81,601603,6081601603,San Mateo,6016.03,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.461,6316,6294,274,4.3,868,13.7,1236,19.6,223,3.5,4153,65.8,18,0.3,80,1.3,195,3.1,411,6.5,623,9.9,367,5.8,1351,21.4,4276,67.7,689,10.9,0.16,0.32
6037,6,81,603700,6081603700,San Mateo,6037,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.718,5572,5513,147,2.6,517,9.3,3072,55.1,118,2.1,1444,25.9,16,0.3,149,2.7,311,5.6,462,8.3,923,16.6,303,5.4,1323,23.7,3455,62,794,14.2,0.23,0.38
6036,6,81,603600,6081603600,San Mateo,6036,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.899,5408,5408,149,2.8,682,12.6,2636,48.7,232,4.3,1721,31.8,23,0.4,132,2.4,273,5,391,7.2,732,13.5,315,5.8,1235,22.8,3783,70,390,7.2,0.1,0.33
6035,6,81,603500,6081603500,San Mateo,6035,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,0.393,42,29,0,0,0,0,17,40.5,2,4.8,15,35.7,0,0,0,0,0,0,8,19,5,11.9,4,9.5,9,21.4,32,76.2,1,2.4,0.03,0.28
6072,6,81,607200,6081607200,San Mateo,6072,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.391,3908,3795,359,9.2,829,21.2,2481,63.5,100,2.6,820,21,14,0.4,25,0.6,242,6.2,226,5.8,618,15.8,242,6.2,762,19.5,2525,64.6,621,15.9,0.25,0.3
6066,6,81,606600,6081606600,San Mateo,6066,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.43,3314,3215,347,10.5,458,13.8,2436,73.5,23,0.7,486,14.7,34,1,16,0.5,170,5.1,149,4.5,469,14.2,231,7,679,20.5,2148,64.8,487,14.7,0.23,0.32
6038,6,81,603800,6081603800,San Mateo,6038,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,1.105,7209,7209,356,4.9,709,9.8,4873,67.6,131,1.8,1409,19.5,25,0.3,62,0.9,271,3.8,438,6.1,947,13.1,368,5.1,1328,18.4,4839,67.1,1042,14.5,0.22,0.27
6040,6,81,604000,6081604000,San Mateo,6040,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.351,3115,3111,51,1.6,173,5.6,2410,77.4,20,0.6,327,10.5,16,0.5,25,0.8,158,5.1,159,5.1,434,13.9,195,6.3,751,24.1,1858,59.6,506,16.2,0.27,0.4
6039,6,81,603900,6081603900,San Mateo,6039,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.764,5286,5260,224,4.2,547,10.3,3924,74.2,62,1.2,607,11.5,22,0.4,55,1,347,6.6,269,5.1,977,18.5,290,5.5,1120,21.2,3436,65,730,13.8,0.21,0.33
6045,6,81,604500,6081604500,San Mateo,6045,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.627,3416,3416,85,2.5,334,9.8,2395,70.1,19,0.6,776,22.7,3,0.1,20,0.6,87,2.5,116,3.4,263,7.7,144,4.2,687,20.1,1903,55.7,826,24.2,0.43,0.36
6046,6,81,604600,6081604600,San Mateo,6046,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.562,2520,2474,84,3.3,244,9.7,1555,61.7,2,0.1,834,33.1,4,0.2,7,0.3,37,1.5,81,3.2,186,7.4,96,3.8,523,20.8,1386,55,611,24.2,0.44,0.38
6048,6,81,604800,6081604800,San Mateo,6048,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.4,4853,4841,174,3.6,723,14.9,3123,64.4,47,1,1245,25.7,10,0.2,68,1.4,182,3.8,178,3.7,641,13.2,247,5.1,1096,22.6,2858,58.9,899,18.5,0.31,0.38
6047,6,81,604700,6081604700,San Mateo,6047,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.427,2758,2753,107,3.9,244,8.8,1715,62.2,10,0.4,881,31.9,2,0.1,4,0.1,41,1.5,105,3.8,225,8.2,132,4.8,601,21.8,1656,60,501,18.2,0.3,0.36
6050,6,81,605000,6081605000,San Mateo,6050,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,1.578,7365,7035,380,5.2,730,9.9,5247,71.2,64,0.9,1754,23.8,19,0.3,19,0.3,89,1.2,173,2.3,393,5.3,356,4.8,1452,19.7,4106,55.8,1807,24.5,0.44,0.35
6049,6,81,604900,6081604900,San Mateo,6049,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.592,3244,3233,106,3.3,326,10,1938,59.7,18,0.6,1139,35.1,9,0.3,4,0.1,30,0.9,106,3.3,148,4.6,127,3.9,560,17.3,1842,56.8,842,26,0.46,0.3
6052,6,81,605200,6081605200,San Mateo,6052,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.362,3466,3452,119,3.4,321,9.3,2916,84.1,20,0.6,323,9.3,3,0.1,7,0.2,63,1.8,134,3.9,254,7.3,267,7.7,853,24.6,2123,61.3,490,14.1,0.23,0.4
6053,6,81,605300,6081605300,San Mateo,6053,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.424,4605,4560,181,3.9,475,10.3,3759,81.6,46,1,419,9.1,9,0.2,19,0.4,171,3.7,182,4,452,9.8,303,6.6,956,20.8,3058,66.4,591,12.8,0.19,0.31
6055,6,81,605500,6081605500,San Mateo,6055,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.428,4914,4911,291,5.9,607,12.4,3857,78.5,71,1.4,564,11.5,13,0.3,17,0.3,179,3.6,213,4.3,578,11.8,181,3.7,583,11.9,3642,74.1,689,14,0.19,0.16
6056,6,81,605600,6081605600,San Mateo,6056,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,3.297,5596,5596,216,3.9,502,9,4042,72.2,15,0.3,1322,23.6,3,0.1,18,0.3,29,0.5,167,3,141,2.5,272,4.9,1364,24.4,3132,56,1100,19.7,0.35,0.44
6058,6,81,605800,6081605800,San Mateo,6058,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.483,2545,2545,68,2.7,132,5.2,2217,87.1,20,0.8,186,7.3,1,0,2,0.1,51,2,68,2.7,136,5.3,166,6.5,620,24.4,1506,59.2,419,16.5,0.28,0.41
6064,6,81,606400,6081606400,San Mateo,6064,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.359,4433,4395,209,4.7,562,12.7,3519,79.4,70,1.6,557,12.6,19,0.4,22,0.5,104,2.3,142,3.2,288,6.5,171,3.9,484,10.9,2717,61.3,1232,27.8,0.45,0.18
6057,6,81,605700,6081605700,San Mateo,6057,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,3.084,5317,5317,83,1.6,233,4.4,3803,71.5,40,0.8,1294,24.3,4,0.1,7,0.1,47,0.9,122,2.3,163,3.1,291,5.5,1386,26.1,3011,56.6,920,17.3,0.31,0.46
6065,6,81,606500,6081606500,San Mateo,6065,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.536,3460,3460,82,2.4,178,5.1,3059,88.4,13,0.4,270,7.8,3,0.1,2,0.1,32,0.9,81,2.3,168,4.9,226,6.5,873,25.2,1987,57.4,600,17.3,0.3,0.44
6074,6,81,607400,6081607400,San Mateo,6074,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.442,4288,4152,225,5.2,441,10.3,3121,72.8,79,1.8,607,14.2,14,0.3,30,0.7,243,5.7,194,4.5,569,13.3,265,6.2,777,18.1,2666,62.2,845,19.7,0.32,0.29
6067,6,81,606700,6081606700,San Mateo,6067,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.764,2366,2350,44,1.9,87,3.7,1872,79.1,4,0.2,392,16.6,0,0,3,0.1,18,0.8,77,3.3,134,5.7,127,5.4,467,19.7,1333,56.3,566,23.9,0.42,0.35
6073,6,81,607300,6081607300,San Mateo,6073,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.5,3503,3498,96,2.7,236,6.7,2783,79.4,30,0.9,488,13.9,10,0.3,2,0.1,71,2,119,3.4,230,6.6,229,6.5,822,23.5,1949,55.6,732,20.9,0.38,0.42
6071,6,81,607100,6081607100,San Mateo,6071,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,0.478,2834,2803,65,2.3,185,6.5,2259,79.7,20,0.7,385,13.6,4,0.1,14,0.5,32,1.1,120,4.2,174,6.1,180,6.4,543,19.2,1671,59,620,21.9,0.37,0.32
6085.01,6,81,608501,6081608501,San Mateo,6085.01,176f,Foster City/Redwood Shores/San Mateo East,0.487,4633,4633,164,3.5,587,12.7,3420,73.8,55,1.2,464,10,11,0.2,23,0.5,368,7.9,292,6.3,927,20,332,7.2,1082,23.4,2980,64.3,571,12.3,0.19,0.36
6084,6,81,608400,6081608400,San Mateo,6084,176f,Foster City/Redwood Shores/San Mateo East,0.638,5583,5500,261,4.7,986,17.7,2897,51.9,213,3.8,1320,23.6,19,0.3,107,1.9,676,12.1,351,6.3,1436,25.7,367,6.6,1098,19.7,3900,69.9,585,10.5,0.15,0.28
6103.03,6,81,610303,6081610303,San Mateo,6103.03,176f,Foster City/Redwood Shores/San Mateo East,1.909,6528,6528,198,3,338,5.2,3812,58.4,59,0.9,2307,35.3,8,0.1,16,0.2,65,1,261,4,282,4.3,698,10.7,1438,22,4807,73.6,283,4.3,0.06,0.3
6075,6,81,607500,6081607500,San Mateo,6075,176f,Foster City/Redwood Shores/San Mateo East,0.749,2218,2194,290,13.1,448,20.2,1509,68,55,2.5,324,14.6,18,0.8,24,1.1,159,7.2,129,5.8,399,18,121,5.5,456,20.6,1431,64.5,331,14.9,0.23,0.32
6080.13,6,81,608013,6081608013,San Mateo,6080.13,176f,Foster City/Redwood Shores/San Mateo East,0.585,3917,3912,81,2.1,236,6,2225,56.8,65,1.7,1414,36.1,4,0.1,13,0.3,48,1.2,148,3.8,150,3.8,265,6.8,985,25.1,2739,69.9,193,4.9,0.07,0.36
6080.02,6,81,608002,6081608002,San Mateo,6080.02,176f,Foster City/Redwood Shores/San Mateo East,0.448,3713,3713,126,3.4,187,5,2544,68.5,67,1.8,900,24.2,7,0.2,14,0.4,40,1.1,141,3.8,160,4.3,229,6.2,826,22.2,2500,67.3,387,10.4,0.15,0.33
6080.01,6,81,608001,6081608001,San Mateo,6080.01,176f,Foster City/Redwood Shores/San Mateo East,0.24,2557,2557,101,3.9,183,7.2,1503,58.8,48,1.9,899,35.2,2,0.1,8,0.3,26,1,71,2.8,143,5.6,130,5.1,485,19,1833,71.7,239,9.3,0.13,0.26
6080.04,6,81,608004,6081608004,San Mateo,6080.04,176f,Foster City/Redwood Shores/San Mateo East,15.371,6211,6211,64,1,193,3.1,3561,57.3,152,2.4,2127,34.2,6,0.1,43,0.7,77,1.2,245,3.9,311,5,371,6,1068,17.2,4491,72.3,652,10.5,0.15,0.24
6061,6,81,606100,6081606100,San Mateo,6061,176f,Foster City/Redwood Shores/San Mateo East,4.434,4254,4249,176,4.1,680,16,2261,53.1,129,3,517,12.2,37,0.9,315,7.4,639,15,356,8.4,1417,33.3,309,7.3,1075,25.3,2805,65.9,374,8.8,0.13,0.38
