year,county,Ndeaths,GEOID
2011,Orange,33,6059021829
2011,Orange,33,6059021830
2011,Orange,12,6059021903
2011,Orange,29,6059021905
2011,Orange,18,6059021912
2011,Orange,35,6059021913
2011,Orange,28,6059021914
2011,Orange,22,6059021915
2011,Orange,33,6059021916
2011,Orange,23,6059021917
2011,Orange,27,6059021918
2011,Orange,23,6059021919
2011,Orange,46,6059021920
2011,Orange,23,6059021921
2011,Orange,14,6059021922
2011,Orange,17,6059021923
2011,Orange,12,6059021924
2011,Orange,55,6059032002
2011,Orange,42,6059032003
2011,Orange,6,6059032011
2011,Orange,30,6059032012
2011,Orange,76,6059032013
2011,Orange,72,6059032014
2011,Orange,101,6059032015
2011,Orange,29,6059032020
2011,Orange,29,6059032022
2011,Orange,47,6059032023
2011,Orange,25,6059032027
2011,Orange,9,6059032028
2011,Orange,12,6059032029
2011,Orange,15,6059032030
2011,Orange,20,6059032031
2011,Orange,18,6059032032
2011,Orange,14,6059032033
2011,Orange,13,6059032034
2011,Orange,17,6059032035
2011,Orange,33,6059032036
2011,Orange,106,6059032037
2011,Orange,19,6059032038
2011,Orange,11,6059032039
2011,Orange,12,6059032040
2011,Orange,5,6059032041
2011,Orange,10,6059032042
2011,Orange,15,6059032043
2011,Orange,27,6059032044
2011,Orange,4,6059032045
2011,Orange,14,6059032046
2011,Orange,10,6059032047
2011,Orange,52,6059032048
2011,Orange,20,6059032049
2011,Orange,12,6059032050
2011,Orange,19,6059032051
2011,Orange,25,6059032053
2011,Orange,34,6059032054
2011,Orange,11,6059032055
2011,Orange,18,6059032056
2011,Orange,22,6059032057
2011,Orange,5,6059032058
2011,Orange,13,6059032059
2011,Orange,26,6059032061
2011,Orange,44,6059042103
2011,Orange,26,6059042106
2011,Orange,13,6059042107
2011,Orange,27,6059042108
2011,Orange,24,6059042109
2011,Orange,49,6059042111
2011,Orange,19,6059042112
2011,Orange,49,6059042113
2011,Orange,29,6059042114
2011,Orange,44,6059042201
2011,Orange,45,6059042203
2011,Orange,63,6059042205
2011,Orange,66,6059042206
2011,Orange,18,6059042305
2011,Orange,64,6059042307
2011,Orange,55,6059042310
2011,Orange,63,6059042311
2011,Orange,54,6059042312
2011,Riverside,1,6059042312
2011,Orange,25,6059042313
2011,Orange,43,6059042315
2011,Orange,30,6059042317
2011,Orange,25,6059042319
2011,Orange,18,6059042320
2011,Orange,44,6059042323
2011,Orange,49,6059042324
2011,Orange,14,6059042325
2011,Orange,30,6059042326
2011,Orange,21,6059042327
2011,Orange,11,6059042328
2011,Orange,28,6059042329
2011,Orange,17,6059042330
2011,Orange,18,6059042331
2011,Orange,34,6059042332
2011,Orange,18,6059042333
2011,Orange,29,6059042334
2011,Orange,22,6059042335
2011,Orange,23,6059042336
2011,Orange,9,6059042337
2011,Orange,27,6059042338
2011,Orange,19,6059042339
2011,Orange,29,6059052408
2011,Orange,41,6059052410
2011,Orange,36,6059052411
2011,Orange,13,6059052415
2011,Orange,15,6059052416
2011,Orange,19,6059052417
2011,Orange,56,6059052418
2011,Orange,10,6059052419
2011,Orange,30,6059052420
2011,Orange,16,6059052421
2011,Orange,14,6059052422
2011,Orange,15,6059052423
2011,Orange,33,6059052424
2011,Orange,22,6059052425
2011,Orange,18,6059052426
2011,Orange,13,6059052427
2011,Orange,16,6059052428
2011,Orange,34,6059052502
2011,Orange,25,6059052505
2011,Orange,13,6059052506
2011,Orange,30,6059052511
2011,Orange,38,6059052513
2011,Orange,36,6059052514
2011,Orange,20,6059052515
2011,Orange,18,6059052517
2011,Orange,8,6059052518
2011,Orange,13,6059052519
2011,Orange,16,6059052520
2011,Orange,14,6059052521
2011,Orange,9,6059052522
2011,Orange,15,6059052523
2011,Orange,19,6059052524
2011,Orange,34,6059052525
2011,Orange,19,6059052526
2011,Orange,20,6059052527
2011,Orange,13,6059052528
2011,Orange,45,6059062604
2011,Orange,20,6059062605
2011,Orange,7,6059062610
2011,Orange,18,6059062611
2011,Orange,46,6059062612
2011,Orange,11,6059062614
2011,Orange,26,6059062619
2011,Orange,27,6059062620
2011,Orange,48,6059062621
2011,Orange,106,6059062622
2011,Orange,54,6059062625
2011,Orange,4,6059062626
2011,Orange,58,6059062627
2011,Orange,5,6059062628
2011,Orange,21,6059062629
2011,Orange,8,6059062630
2011,Orange,20,6059062631
2011,Orange,27,6059062632
2011,Orange,8,6059062633
2011,Orange,20,6059062634
2011,Orange,8,6059062635
2011,Orange,5,6059062636
2011,Orange,14,6059062637
2011,Orange,9,6059062638
2011,Orange,33,6059062639
2011,Orange,8,6059062640
2011,Orange,54,6059062641
2011,Orange,27,6059062642
2011,Orange,21,6059062643
2011,Orange,35,6059062644
2011,Orange,29,6059062645
2011,Orange,119,6059062646
2011,Orange,176,6059062647
2011,Orange,106,6059062648
2011,Orange,65,6059062649
2011,Orange,23,6059062701
2011,Orange,48,6059062702
2011,Orange,25,6059062800
2011,Orange,20,6059062900
2011,Orange,55,6059063004
2011,Orange,7,6059063005
2011,Orange,25,6059063006
2011,Orange,44,6059063007
2011,Orange,12,6059063008
2011,Orange,15,6059063009
2011,Orange,45,6059063010
2011,Orange,11,6059063101
2011,Orange,41,6059063102
2011,Orange,19,6059063103
2011,Orange,22,6059063201
2011,Orange,29,6059063202
2011,Orange,10,6059063301
2011,Orange,29,6059063302
2011,Orange,30,6059063400
2011,Orange,27,6059063500
2011,Orange,22,6059063601
2011,Orange,85,6059063603
2011,Orange,30,6059063604
2011,Orange,35,6059063605
2011,Orange,15,6059063701
2011,Orange,30,6059063702
2011,Orange,23,6059063802
2011,Orange,18,6059063803
2011,Orange,13,6059063805
2011,Orange,33,6059063806
2011,Orange,27,6059063807
2011,Orange,27,6059063808
2011,Orange,27,6059063902
2011,Orange,34,6059063903
2011,Orange,38,6059063904
2011,Orange,37,6059063905
2011,Orange,30,6059063906
2011,Orange,40,6059063907
2011,Orange,23,6059063908
2011,Orange,11,6059074003
2011,Orange,27,6059074004
2011,Orange,50,6059074005
2011,Orange,12,6059074006
2011,Orange,26,6059074102
2011,Orange,21,6059074103
2011,Orange,27,6059074106
2011,Orange,16,6059074107
2011,Orange,15,6059074108
2011,Orange,9,6059074109
2011,Orange,20,6059074110
2011,Orange,22,6059074111
2011,Orange,27,6059074200
2011,Orange,16,6059074300
2011,Orange,11,6059074403
2011,Orange,26,6059074405
2011,Orange,20,6059074406
2011,Orange,24,6059074407
2011,Orange,24,6059074408
2011,Orange,20,6059074501
2011,Orange,21,6059074502
2011,Orange,30,6059074601
2011,Orange,20,6059074602
2011,Orange,21,6059074701
2011,Orange,17,6059074702
2011,Orange,27,6059074801
2011,Orange,22,6059074802
2011,Orange,33,6059074803
2011,Orange,9,6059074805
2011,Orange,16,6059074806
2011,Orange,34,6059074901
2011,Orange,21,6059074902
2011,Orange,26,6059075002
2011,Orange,5,6059075003
2011,Orange,9,6059075004
2011,Orange,28,6059075100
2011,Orange,19,6059075201
2011,Orange,17,6059075202
2011,Orange,26,6059075301
2011,Orange,25,6059075302
2011,Orange,30,6059075303
2011,Orange,32,6059075401
2011,Orange,43,6059075403
2011,Orange,43,6059075404
2011,Orange,35,6059075405
2011,Orange,30,6059075504
2011,Orange,28,6059075505
2011,Orange,20,6059075506
2011,Orange,30,6059075507
2011,Orange,17,6059075512
2011,Orange,21,6059075513
2011,Orange,14,6059075514
2011,Orange,31,6059075515
2011,Orange,27,6059075603
2011,Orange,58,6059075604
2011,Orange,27,6059075605
2011,Orange,35,6059075606
2011,Orange,15,6059075607
2011,Orange,47,6059075701
2011,Orange,34,6059075702
2011,Orange,40,6059075703
2011,Orange,19,6059075805
2011,Orange,37,6059075806
2011,Orange,42,6059075807
2011,Orange,29,6059075808
2011,Orange,32,6059075809
2011,Orange,30,6059075810
2011,Orange,12,6059075811
2011,Orange,33,6059075812
2011,Orange,27,6059075813
2011,Orange,11,6059075814
2011,Orange,25,6059075815
2011,Orange,9,6059075816
2011,Orange,18,6059075901
2011,Orange,40,6059075902
2011,Orange,99,6059076000
2011,Orange,30,6059076101
2011,Orange,30,6059076102
2011,Orange,38,6059076103
2011,Orange,42,6059076201
2011,Orange,34,6059076202
2011,Orange,13,6059076204
2011,Orange,23,6059076205
2011,Orange,40,6059076206
2011,Orange,41,6059076208
2011,Orange,31,6059086301
2011,Orange,26,6059086303
2011,Orange,21,6059086304
2011,Orange,37,6059086305
2011,Orange,18,6059086306
2011,Orange,28,6059086402
2011,Orange,31,6059086404
2011,Orange,26,6059086405
2011,Orange,14,6059086406
2011,Orange,30,6059086407
2011,Orange,24,6059086501
2011,Orange,9,6059086502
2011,Orange,53,6059086601
2011,Orange,34,6059086602
2011,Orange,54,6059086701
2011,Orange,21,6059086702
2011,Orange,24,6059086801
2011,Orange,32,6059086802
2011,Orange,54,6059086803
2011,Orange,68,6059086901
2011,Orange,81,6059086902
2011,Orange,34,6059086903
2011,Orange,30,6059087001
2011,Orange,42,6059087002
2011,Orange,16,6059087101
2011,Orange,17,6059087102
2011,Orange,43,6059087103
2011,Orange,33,6059087105
2011,Orange,38,6059087106
2011,Orange,56,6059087200
2011,Orange,32,6059087300
2011,Orange,15,6059087401
2011,Orange,11,6059087403
2011,Orange,8,6059087404
2011,Orange,26,6059087405
2011,Orange,14,6059087503
2011,Orange,22,6059087504
2011,Orange,11,6059087505
2011,Orange,40,6059087601
2011,Orange,53,6059087602
2011,Orange,49,6059087701
2011,Orange,36,6059087703
2011,Orange,28,6059087704
2011,Orange,36,6059087801
2011,Orange,38,6059087802
2011,Orange,21,6059087803
2011,Orange,48,6059087805
2011,Orange,32,6059087806
2011,Orange,30,6059087901
2011,Orange,33,6059087902
2011,Orange,28,6059088001
2011,Orange,27,6059088002
2011,Orange,8,6059088101
2011,Orange,54,6059088104
2011,Orange,28,6059088105
2011,Orange,27,6059088106
2011,Orange,41,6059088107
2011,Orange,28,6059088201
2011,Orange,13,6059088202
2011,Orange,31,6059088203
2011,Orange,40,6059088301
2011,Orange,39,6059088302
2011,Orange,36,6059088401
2011,Orange,26,6059088402
2011,Orange,30,6059088403
2011,Orange,28,6059088501
2011,Orange,31,6059088502
2011,Orange,26,6059088601
2011,Orange,21,6059088602
2011,Orange,27,6059088701
2011,Orange,23,6059088702
2011,Orange,30,6059088801
2011,Orange,24,6059088802
2011,Orange,33,6059088901
2011,Orange,36,6059088902
2011,Orange,37,6059088903
2011,Orange,31,6059088904
2011,Orange,38,6059088905
2011,Orange,38,6059089001
2011,Orange,17,6059089003
2011,Orange,31,6059089004
2011,Orange,52,6059089102
2011,Orange,23,6059089104
2011,Orange,11,6059089105
2011,Orange,28,6059089106
2011,Orange,29,6059089107
2011,Orange,41,6059099202
2011,Orange,31,6059099203
2011,Orange,40,6059099204
2011,Orange,41,6059099212
2011,Orange,48,6059099214
2011,Orange,27,6059099215
2011,Orange,15,6059099216
2011,Orange,14,6059099217
2011,Orange,19,6059099220
2011,Orange,36,6059099222
2011,Orange,30,6059099223
2011,Orange,20,6059099224
2011,Orange,16,6059099225
2011,Orange,32,6059099226
2011,Orange,32,6059099227
2011,Orange,44,6059099229
2011,Orange,51,6059099230
2011,Orange,39,6059099231
2011,Orange,48,6059099232
2011,Orange,25,6059099233
2011,Orange,28,6059099234
2011,Orange,38,6059099235
2011,Orange,27,6059099237
2011,Orange,33,6059099238
2011,Orange,21,6059099239
2011,Orange,34,6059099240
2011,Orange,31,6059099241
2011,Orange,17,6059099242
2011,Orange,24,6059099243
2011,Orange,74,6059099244
2011,Orange,20,6059099245
2011,Orange,36,6059099246
2011,Orange,12,6059099247
2011,Orange,15,6059099248
2011,Orange,14,6059099249
2011,Orange,18,6059099250
2011,Orange,46,6059099251
2011,Orange,25,6059099305
2011,Orange,24,6059099306
2011,Orange,26,6059099307
2011,Orange,35,6059099308
2011,Orange,44,6059099309
2011,Orange,21,6059099310
2011,Orange,14,6059099311
2011,Orange,24,6059099402
2011,Orange,25,6059099404
2011,Orange,27,6059099405
2011,Orange,36,6059099406
2011,Orange,17,6059099407
2011,Orange,26,6059099408
2011,Orange,21,6059099410
2011,Orange,19,6059099411
2011,Orange,26,6059099412
2011,Orange,130,6059099413
2011,Orange,28,6059099415
2011,Orange,18,6059099416
2011,Orange,21,6059099417
2011,Orange,20,6059099504
2011,Orange,7,6059099506
2011,Orange,35,6059099508
2011,Orange,134,6059099509
2011,Orange,167,6059099510
2011,Orange,30,6059099511
2011,Orange,18,6059099512
2011,Orange,18,6059099513
2011,Orange,40,6059099514
2011,Orange,39,6059099601
2011,Orange,31,6059099602
2011,Orange,46,6059099603
2011,Orange,27,6059099604
2011,Orange,28,6059099605
2011,Orange,42,6059099701
2011,Orange,51,6059099702
2011,Orange,44,6059099703
2011,Orange,31,6059099801
2011,Orange,57,6059099802
2011,Orange,31,6059099803
2011,Orange,20,6059099902
2011,Orange,38,6059099903
2011,Orange,24,6059099904
2011,Orange,14,6059099905
2011,Orange,31,6059099906
2011,Orange,28,6059110001
2011,Orange,23,6059110003
2011,Orange,43,6059110004
2011,Orange,17,6059110005
2011,Orange,22,6059110006
2011,Orange,37,6059110007
2011,Orange,52,6059110008
2011,Orange,43,6059110010
2011,Orange,20,6059110011
2011,Orange,57,6059110012
2011,Orange,28,6059110014
2011,Orange,30,6059110015
2011,Orange,35,6059110102
2011,Orange,38,6059110104
2011,Orange,22,6059110106
2011,Orange,12,6059110108
2011,Orange,30,6059110109
2011,Orange,29,6059110110
2011,Orange,42,6059110111
2011,Orange,20,6059110113
2011,Orange,32,6059110114
2011,Orange,28,6059110115
2011,Orange,22,6059110116
2011,Orange,27,6059110117
2011,Orange,9,6059110118
2011,Orange,68,6059110201
2011,Orange,56,6059110202
2011,Orange,31,6059110203
2011,Orange,39,6059110301
2011,Orange,39,6059110302
2011,Orange,23,6059110303
2011,Orange,34,6059110304
2011,Orange,37,6059110401
2011,Orange,29,6059110402
2011,Orange,46,6059110500
2011,Orange,30,6059110603
2011,Los Angeles,3,6059110604
2011,Orange,41,6059110604
2011,Orange,27,6059110605
2011,Orange,15,6059110606
2011,Orange,19,6059110607
2011,Orange,1,6059980000
2011,Placer,5,6061020104
2011,Placer,6,6061020105
2011,Placer,5,6061020106
2011,Placer,8,6061020107
2011,Placer,56,6061020200
2011,Placer,90,6061020300
2011,Placer,45,6061020401
2011,Placer,43,6061020402
2011,Placer,23,6061020501
2011,Placer,36,6061020502
2011,Placer,42,6061020601
2011,Placer,53,6061020602
2011,Placer,42,6061020604
2011,Placer,30,6061020605
2011,Placer,14,6061020606
2011,Placer,39,6061020710
2011,Placer,54,6061020711
2011,Placer,51,6061020712
2011,Placer,71,6061020713
2011,Placer,38,6061020714
2011,Placer,27,6061020715
2011,Placer,12,6061020717
2011,Placer,30,6061020805
2011,Placer,38,6061020806
2011,Placer,21,6061020901
2011,Placer,41,6061020908
2011,Placer,37,6061021003
2011,Placer,10,6061021034
2011,Placer,23,6061021035
2011,Placer,13,6061021037
2011,Placer,39,6061021038
2011,Placer,54,6061021039
2011,Placer,95,6061021040
2011,Placer,10,6061021043
2011,Placer,19,6061021044
2011,Placer,18,6061021045
2011,Placer,52,6061021046
2011,Placer,32,6061021103
2011,Placer,23,6061021106
2011,Placer,32,6061021108
2011,Placer,38,6061021109
2011,Placer,18,6061021122
2011,Placer,48,6061021123
2011,Placer,14,6061021128
2011,Placer,15,6061021129
2011,Placer,11,6061021130
2011,Placer,58,6061021131
2011,Placer,50,6061021203
2011,Placer,26,6061021204
2011,Placer,33,6061021304
2011,Placer,23,6061021309
2011,Placer,46,6061021322
2011,Sacramento,5,6061021322
2011,Sutter,2,6061021322
2011,Placer,16,6061021401
2011,Placer,75,6061021403
2011,Placer,51,6061021501
2011,Placer,26,6061021502
2011,Placer,93,6061021603
2011,Placer,19,6061021604
2011,Placer,39,6061021801
2011,Placer,94,6061021802
2011,Placer,29,6061021901
2011,Placer,42,6061021902
2011,Placer,45,6061022002
2011,Nevada,5,6061022011
2011,Placer,24,6061022013
2011,Fresno,1,6061022014
2011,Placer,3,6061022014
2011,Placer,4,6061022100
2011,Placer,4,6061022200
2011,Placer,18,6061022400
2011,Placer,30,6061022500
2011,Placer,13,6061022600
2011,Placer,12,6061022800
2011,Placer,14,6061022900
2011,Placer,6,6061023000
2011,Placer,41,6061023100
2011,Placer,13,6061023200
2011,Placer,17,6061023300
2011,Placer,16,6061023400
2011,Placer,9,6061023500
2011,Placer,79,6061023600
2011,Placer,70,6061023700
2011,Placer,46,6061023800
2011,Placer,11,6061023900
2011,Plumas,51,6063000100
2011,Plumas,12,6063000201
2011,Plumas,16,6063000202
2011,Plumas,26,6063000300
2011,Plumas,20,6063000400
2011,Plumas,24,6063000501
2011,Plumas,10,6063000502
2011,Riverside,2,6065030101
2011,Riverside,13,6065030103
2011,Riverside,25,6065030104
2011,Riverside,22,6065030200
2011,Riverside,39,6065030300
2011,Riverside,32,6065030400
2011,Riverside,31,6065030501
2011,Riverside,9,6065030502
2011,Riverside,10,6065030503
2011,Riverside,25,6065030601
2011,Riverside,33,6065030602
2011,Riverside,15,6065030603
2011,Riverside,45,6065030700
2011,Riverside,54,6065030800
2011,Riverside,16,6065030900
2011,Riverside,71,6065031001
2011,Riverside,27,6065031002
2011,Riverside,40,6065031100
2011,Riverside,62,6065031200
2011,Riverside,17,6065031300
2011,Riverside,43,6065031401
2011,Riverside,62,6065031402
2011,Riverside,46,6065031501
2011,Riverside,75,6065031502
2011,Riverside,29,6065031601
2011,Riverside,26,6065031602
2011,Riverside,19,6065031701
2011,Riverside,18,6065031702
2011,Riverside,19,6065031703
2011,Riverside,24,6065031704
2011,Riverside,27,6065040101
2011,Riverside,31,6065040102
2011,Riverside,20,6065040201
2011,Riverside,19,6065040202
2011,Riverside,16,6065040203
2011,Riverside,14,6065040204
2011,Riverside,51,6065040301
2011,Riverside,37,6065040302
2011,Riverside,27,6065040303
2011,Riverside,37,6065040402
2011,Riverside,27,6065040403
2011,Riverside,18,6065040404
2011,Riverside,36,6065040405
2011,Riverside,48,6065040501
2011,San Bernardino,1,6065040501
2011,Riverside,32,6065040502
2011,Riverside,54,6065040503
2011,Riverside,10,6065040603
2011,Riverside,24,6065040604
2011,Riverside,11,6065040605
2011,Riverside,16,6065040606
2011,Riverside,41,6065040607
2011,Riverside,24,6065040609
2011,Riverside,15,6065040611
2011,Riverside,28,6065040613
2011,Riverside,19,6065040615
2011,Riverside,22,6065040616
2011,Riverside,18,6065040701
2011,Riverside,14,6065040702
2011,Riverside,25,6065040703
2011,Riverside,9,6065040806
2011,Riverside,14,6065040807
2011,Riverside,18,6065040808
2011,Riverside,13,6065040809
2011,Riverside,24,6065040812
2011,Riverside,28,6065040813
2011,Riverside,14,6065040814
2011,Riverside,12,6065040815
2011,Riverside,2,6065040816
2011,Riverside,14,6065040821
2011,Riverside,18,6065040901
2011,Riverside,43,6065040902
2011,Riverside,17,6065040903
2011,Riverside,21,6065040904
2011,Riverside,8,6065041001
2011,Riverside,14,6065041002
2011,Riverside,22,6065041003
2011,Riverside,14,6065041004
2011,Riverside,9,6065041101
2011,Riverside,21,6065041102
2011,Riverside,38,6065041201
2011,Riverside,21,6065041202
2011,Riverside,14,6065041203
2011,Riverside,15,6065041301
2011,Riverside,15,6065041302
2011,Riverside,23,6065041403
2011,Riverside,16,6065041404
2011,Riverside,20,6065041405
2011,Riverside,15,6065041406
2011,Riverside,33,6065041407
2011,Riverside,19,6065041408
2011,Riverside,59,6065041409
2011,Riverside,10,6065041410
2011,Riverside,17,6065041411
2011,Riverside,38,6065041412
2011,Riverside,12,6065041500
2011,Riverside,18,6065041600
2011,Riverside,24,6065041702
2011,Riverside,22,6065041703
2011,Riverside,12,6065041704
2011,Riverside,21,6065041803
2011,Riverside,12,6065041804
2011,Riverside,22,6065041805
2011,Riverside,11,6065041806
2011,Riverside,9,6065041807
2011,Riverside,68,6065041808
2011,Riverside,36,6065041809
2011,Riverside,25,6065041810
2011,Riverside,26,6065041812
2011,Riverside,84,6065041813
2011,Riverside,19,6065041904
2011,Riverside,10,6065041905
2011,Riverside,42,6065041906
2011,Riverside,29,6065041909
2011,Riverside,35,6065041910
2011,Riverside,46,6065041911
2011,Riverside,23,6065041912
2011,Riverside,20,6065041913
2011,Riverside,22,6065042003
2011,Riverside,16,6065042004
2011,Riverside,13,6065042005
2011,Riverside,33,6065042007
2011,Riverside,42,6065042008
2011,Riverside,33,6065042009
2011,Riverside,34,6065042010
2011,Riverside,20,6065042012
2011,Riverside,27,6065042013
2011,Riverside,26,6065042014
2011,Riverside,25,6065042206
2011,Riverside,26,6065042207
2011,Riverside,23,6065042208
2011,Riverside,23,6065042209
2011,Riverside,11,6065042210
2011,Riverside,24,6065042212
2011,Riverside,32,6065042213
2011,Riverside,27,6065042214
2011,Riverside,43,6065042217
2011,Riverside,34,6065042300
2011,Riverside,17,6065042401
2011,Riverside,23,6065042402
2011,Riverside,15,6065042403
2011,Riverside,14,6065042404
2011,Riverside,19,6065042405
