comID,yearG,sex,CAUSE,Ndeaths,YLL,mean.age,Level,county,pop,YLLper,cDeathRate,rateLCI,rateUCI,comName,oDeaths,aRate,aLCI,aUCI,aSE,YLL.adj.rate
139j,2013-2017,Total,D10,122,1060,69.84,lev2,Sacramento,127600,166.2,19.12,15.73,22.52,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,122,22.88,18.9,27.54,2.131,167.5
139j,2013-2017,Total,E02,101,2732,48.85,lev2,Sacramento,127600,428.2,15.83,12.74,18.92,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,101,16.63,13.43,20.46,1.717,413.6
139j,2013-2017,Total,E03,62,2603,33.02,lev2,Sacramento,127600,408,9.718,7.299,12.14,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,62,9.087,6.902,11.89,1.193,371.1
139k,2013-2017,Total,0,3410,33920,69.93,lev0,Sacramento,86420,7851,789.2,762.7,815.7,Freeport/Meadowview,3410,812.7,785.3,841,14.13,7745
139k,2013-2017,Total,D01,90,736,71.2,lev2,Sacramento,86420,170.3,20.83,16.53,25.13,Freeport/Meadowview,90,21.74,17.42,26.9,2.327,178.2
139k,2013-2017,Total,D10,84,738,69.74,lev2,Sacramento,86420,170.8,19.44,15.28,23.6,Freeport/Meadowview,84,19.09,15.18,23.82,2.11,163.4
139k,2013-2017,Total,E02,49,1595,42.98,lev2,Sacramento,86420,369.1,11.34,8.165,14.52,Freeport/Meadowview,49,11.48,8.45,15.35,1.665,364.6
139k,2013-2017,Total,E03,58,2413,33.47,lev2,Sacramento,86420,558.4,13.42,9.968,16.88,Freeport/Meadowview,58,13.92,10.51,18.17,1.86,557.1
139l,2013-2017,Total,0,2027,19240,70.78,lev0,Sacramento,80950,4753,500.8,479,522.6,Vineyard,2027,659.8,630.3,690.3,15.2,4572
139l,2013-2017,Total,D01,42,272,72.95,lev2,Sacramento,80950,67.2,10.38,7.238,13.51,Vineyard,42,13.55,9.641,18.63,2.166,62.17
139l,2013-2017,Total,D10,31,162,74.23,lev2,Sacramento,80950,40.02,7.659,4.963,10.35,Vineyard,31,10.09,6.756,14.6,1.871,36.56
139l,2013-2017,Total,E02,34,1015,46.26,lev2,Sacramento,80950,250.8,8.4,5.576,11.22,Vineyard,34,9.066,6.206,13.01,1.599,249.9
139l,2013-2017,Total,E03,19,817,32,lev2,Sacramento,80950,201.8,4.694,2.583,6.805,Vineyard,19,4.649,2.794,7.582,1.07,200.1
139m,2013-2017,Total,0,2194,14980,74.78,lev0,Sacramento,89000,3366,493.1,472.4,513.7,Central South Elk Grove/Franklin,2194,599.2,574,625.2,12.98,3293
139m,2013-2017,Total,D01,55,380,73.29,lev2,Sacramento,89000,85.4,12.36,9.094,15.63,Central South Elk Grove/Franklin,55,14.21,10.65,18.64,1.951,78.83
139m,2013-2017,Total,D10,55,403,72.11,lev2,Sacramento,89000,90.57,12.36,9.094,15.63,Central South Elk Grove/Franklin,55,14.6,10.94,19.13,2,87.4
139m,2013-2017,Total,E02,37,1107,46.19,lev2,Sacramento,89000,248.8,8.315,5.636,10.99,Central South Elk Grove/Franklin,37,8.429,5.91,11.77,1.401,245
139m,2013-2017,Total,E03,13,496,38,lev2,Sacramento,89000,111.5,2.922,1.333,4.51,Central South Elk Grove/Franklin,13,3.211,1.701,5.614,0.8969,116.4
140,2013-2017,Total,0,1614,13540,72.93,lev0,San Benito,58050,4666,556.1,528.9,583.2,Hollister/Paicines/Panoche/San Juan Bautista,1614,602.4,572.8,633.2,15.3,4465
140,2013-2017,Total,D01,49,360,73.45,lev2,San Benito,58050,124,16.88,12.15,21.61,Hollister/Paicines/Panoche/San Juan Bautista,49,17.21,12.62,23.09,2.524,103.1
140,2013-2017,Total,D10,53,272,77.89,lev2,San Benito,58050,93.71,18.26,13.34,23.18,Hollister/Paicines/Panoche/San Juan Bautista,53,19.83,14.77,26.22,2.776,86.06
140,2013-2017,Total,E02,23,588,50.04,lev2,San Benito,58050,202.6,7.924,4.686,11.16,Hollister/Paicines/Panoche/San Juan Bautista,23,8.297,5.189,12.76,1.776,203.3
142,2013-2017,Total,0,130,1103,71.22,lev0,San Bernardino,1990,11090,1307,1082,1531,Argus/Borosalvay/Trona,130,1036,856.5,1255,95.89,9947
143,2013-2017,Total,0,273,2369,70.32,lev0,San Bernardino,6704,7067,814.4,717.8,911,Big River/Needles,273,535.6,468.7,612.9,35.24,6893
143,2013-2017,Total,D01,11,119,64.18,lev2,San Bernardino,6704,355,32.82,13.42,52.21,Big River/Needles,11,21.78,9.599,47.8,7.542,346.9
144.1,2013-2017,Total,0,13,757,16.77,lev0,San Bernardino,9341,1621,27.83,12.7,42.96,USMC Air-Ground Combat Training Center,NA,NA,NA,NA,NA,NA
144.2,2013-2017,Total,0,2726,21380,72.45,lev0,San Bernardino,40750,10490,1338,1288,1388,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,2726,909.7,874.4,946.4,18.18,9471
144.2,2013-2017,Total,D01,49,513,66.82,lev2,San Bernardino,40750,251.8,24.05,17.31,30.78,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,49,16.5,12.06,22.53,2.447,196.9
144.2,2013-2017,Total,D10,66,369,74.59,lev2,San Bernardino,40750,181.1,32.39,24.58,40.2,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,66,20.49,15.75,26.74,2.579,132.7
144.2,2013-2017,Total,E02,53,1339,50.92,lev2,San Bernardino,40750,657.1,26.01,19.01,33.01,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,53,25.09,18.49,33.53,3.632,762.9
144.2,2013-2017,Total,E03,12,374,44.25,lev2,San Bernardino,40750,183.5,5.889,2.557,9.221,Joshua Tree/Landers/Morongo Valley/Rimrock/Yucca Valley,12,6.465,3.247,11.72,1.935,228.4
144.3,2013-2017,Total,0,747,7619,68.77,lev0,San Bernardino,19840,7680,752.9,699,806.9,Cadiz/Twentynine Palms,747,884.9,NA,NA,NA,7310
144.3,2013-2017,Total,D01,28,297,65.82,lev2,San Bernardino,19840,299.4,28.22,17.77,38.68,Cadiz/Twentynine Palms,28,30.38,19.84,45.2,5.964,267.6
144.3,2013-2017,Total,D10,22,150,71.64,lev2,San Bernardino,19840,151.2,22.18,12.91,31.44,Cadiz/Twentynine Palms,22,26.63,16.45,41.29,5.835,154.9
144.3,2013-2017,Total,E02,17,290,58.94,lev2,San Bernardino,19840,292.3,17.14,8.99,25.28,Cadiz/Twentynine Palms,17,18.93,10.8,31.47,4.745,287.6
145.1a,2013-2017,Total,0,6321,67930,68.43,lev0,San Bernardino,185800,7314,680.5,663.8,697.3,Hesperia West/Mountain View Acres/Victorville Central and South,6321,905.6,882.6,929.2,11.84,7283
145.1a,2013-2017,Total,D01,215,2005,68.42,lev2,San Bernardino,185800,215.9,23.15,20.05,26.24,Hesperia West/Mountain View Acres/Victorville Central and South,215,28.77,24.91,33.12,2.039,214.6
145.1a,2013-2017,Total,D10,234,2218,68.69,lev2,San Bernardino,185800,238.8,25.19,21.96,28.42,Hesperia West/Mountain View Acres/Victorville Central and South,234,32.43,28.27,37.1,2.197,254.3
145.1a,2013-2017,Total,E02,106,2839,49.13,lev2,San Bernardino,185800,305.7,11.41,9.24,13.58,Hesperia West/Mountain View Acres/Victorville Central and South,106,12.86,10.47,15.72,1.279,324.1
145.1a,2013-2017,Total,E03,60,2396,35.42,lev2,San Bernardino,185800,258,6.46,4.825,8.094,Hesperia West/Mountain View Acres/Victorville Central and South,60,7.018,5.313,9.204,0.9311,255.2
145.1b,2013-2017,Total,0,5791,45440,72.61,lev0,San Bernardino,116500,7803,994.5,968.9,1020,Apple Valley/Hesperia East,5791,892.9,869.7,916.6,11.9,7602
145.1b,2013-2017,Total,D01,154,1032,72.45,lev2,San Bernardino,116500,177.2,26.45,22.27,30.62,Apple Valley/Hesperia East,154,23.33,19.74,27.51,1.907,167
145.1b,2013-2017,Total,D10,160,998,73.16,lev2,San Bernardino,116500,171.4,27.48,23.22,31.73,Apple Valley/Hesperia East,160,23.77,20.18,27.95,1.906,155.5
145.1b,2013-2017,Total,E02,89,2250,50.58,lev2,San Bernardino,116500,386.4,15.28,12.11,18.46,Apple Valley/Hesperia East,89,15.44,12.31,19.22,1.687,416.3
145.1b,2013-2017,Total,E03,45,1720,37.6,lev2,San Bernardino,116500,295.4,7.728,5.47,9.986,Apple Valley/Hesperia East,45,8.37,6.052,11.38,1.28,322.9
145.2,2013-2017,Total,0,1593,22630,63.83,lev0,San Bernardino,62490,7243,509.9,484.8,534.9,Adelanto/Phelan/Pinon Hills/Victorville Northwest,1593,745.7,707.2,786,19.9,7317
145.2,2013-2017,Total,D01,50,548,66.18,lev2,San Bernardino,62490,175.4,16,11.57,20.44,Adelanto/Phelan/Pinon Hills/Victorville Northwest,50,24.12,17.61,32.59,3.582,197.2
145.2,2013-2017,Total,D10,62,496,70.73,lev2,San Bernardino,62490,158.8,19.84,14.9,24.78,Adelanto/Phelan/Pinon Hills/Victorville Northwest,62,31.01,23.39,40.62,4.164,170.4
145.2,2013-2017,Total,E02,26,644,50.85,lev2,San Bernardino,62490,206.1,8.322,5.123,11.52,Adelanto/Phelan/Pinon Hills/Victorville Northwest,26,9.378,6.054,14.55,1.885,218.1
145.2,2013-2017,Total,E03,27,1211,30.15,lev2,San Bernardino,62490,387.6,8.642,5.382,11.9,Adelanto/Phelan/Pinon Hills/Victorville Northwest,27,8.602,5.656,13.33,1.664,378.6
145.3,2013-2017,Total,0,246,2057,70.41,lev0,San Bernardino,4924,8355,999.2,874.3,1124,Lucerne Valley,246,746,653.7,850.7,48.64,7201
146,2013-2017,Total,0,1077,9726,70.29,lev0,San Bernardino,26890,7233,800.9,753.1,848.8,Big Bear Lake/Fawnskin/Moorridge/Running Springs/Sugarloaf,1077,602.5,565.6,641.7,19.11,6596
146,2013-2017,Total,D01,23,184,70.04,lev2,San Bernardino,26890,136.8,17.1,10.11,24.09,Big Bear Lake/Fawnskin/Moorridge/Running Springs/Sugarloaf,23,11.69,7.322,18.68,2.492,93.21
146,2013-2017,Total,D10,19,64,74.89,lev2,San Bernardino,26890,47.59,14.13,7.776,20.48,Big Bear Lake/Fawnskin/Moorridge/Running Springs/Sugarloaf,19,9.975,5.963,16.66,2.317,27.45
146,2013-2017,Total,E02,26,667,50.27,lev2,San Bernardino,26890,496,19.34,11.9,26.77,Big Bear Lake/Fawnskin/Moorridge/Running Springs/Sugarloaf,26,18.57,11.75,28.35,3.884,572.8
147,2013-2017,Total,0,828,7298,70.32,lev0,San Bernardino,22350,6531,741,690.5,791.5,Blue Jay/Crestline/Lake Arrowhead/Skyforest/Twin Peaks,828,775.8,717.1,838.7,30.53,5792
147,2013-2017,Total,D01,18,161,71.39,lev2,San Bernardino,22350,144.1,16.11,8.667,23.55,Blue Jay/Crestline/Lake Arrowhead/Skyforest/Twin Peaks,18,19.88,10.9,33.93,5.29,157.5
147,2013-2017,Total,D10,16,99,75.69,lev2,San Bernardino,22350,88.6,14.32,7.303,21.34,Blue Jay/Crestline/Lake Arrowhead/Skyforest/Twin Peaks,16,18.39,9.991,31.78,4.96,77.78
147,2013-2017,Total,E02,30,710,53.1,lev2,San Bernardino,22350,635.4,26.85,17.24,36.46,Blue Jay/Crestline/Lake Arrowhead/Skyforest/Twin Peaks,30,28.78,18.75,43.32,5.679,662.3
148,2013-2017,Total,0,221,1846,71.32,lev0,San Bernardino,6934,5324,637.4,553.4,721.5,Lytle Creek/Wrightwood,221,868.3,743.7,1010,66.06,4654
149,2013-2017,Total,0,2519,25870,68.9,lev0,San Bernardino,53360,9697,944.1,907.2,980.9,Barstow/Daggett/Lenwood/Nebo Center/Oro Grande/Yermo,2519,957.4,919.7,996.3,19.42,9416
149,2013-2017,Total,D01,91,932,67.89,lev2,San Bernardino,53360,349.3,34.11,27.1,41.11,Barstow/Daggett/Lenwood/Nebo Center/Oro Grande/Yermo,91,33.07,26.52,40.93,3.526,316.9
149,2013-2017,Total,D10,81,501,72.54,lev2,San Bernardino,53360,187.8,30.36,23.75,36.97,Barstow/Daggett/Lenwood/Nebo Center/Oro Grande/Yermo,81,30.15,23.85,37.79,3.406,166.5
149,2013-2017,Total,E02,50,1720,41.06,lev2,San Bernardino,53360,644.6,18.74,13.55,23.93,Barstow/Daggett/Lenwood/Nebo Center/Oro Grande/Yermo,50,19.85,14.66,26.45,2.852,696.2
149,2013-2017,Total,E03,25,873,40.36,lev2,San Bernardino,53360,327.2,9.37,5.697,13.04,Barstow/Daggett/Lenwood/Nebo Center/Oro Grande/Yermo,25,10.13,6.495,15.22,2.065,358.6
15,2013-2017,Total,0,299,2114,73.29,lev0,Colusa,7614,5553,785.4,696.4,874.4,Colusa,299,1078,937.1,1236,74.23,5375
15,2013-2017,Total,D10,18,80,76,lev2,Colusa,7614,210.1,47.28,25.44,69.12,Colusa,18,61.54,32.36,110.9,17.36,185.4
150,2013-2017,Total,0,200,2315,67.58,lev0,San Bernardino,12850,3603,311.3,268.1,354.4,Baker/Harvard/Newberry Springs,200,1204,994.3,1451,112,5431
151a,2013-2017,Total,0,2746,23860,71.7,lev0,San Bernardino,135000,3535,406.8,391.5,422,Chino Hills/Chino West Central/Los Serranos/Sleepy Hollow,2746,496.5,477.4,516.2,9.828,3290
151a,2013-2017,Total,D01,86,802,68.52,lev2,San Bernardino,135000,118.8,12.74,10.05,15.43,Chino Hills/Chino West Central/Los Serranos/Sleepy Hollow,86,14.78,11.69,18.51,1.669,106.8
151a,2013-2017,Total,D10,89,400,75.66,lev2,San Bernardino,135000,59.25,13.18,10.44,15.92,Chino Hills/Chino West Central/Los Serranos/Sleepy Hollow,89,17.39,13.86,21.6,1.904,53.54
151a,2013-2017,Total,E02,38,1086,47.08,lev2,San Bernardino,135000,160.9,5.629,3.839,7.419,Chino Hills/Chino West Central/Los Serranos/Sleepy Hollow,38,5.531,3.88,7.79,0.9182,155.7
151a,2013-2017,Total,E03,13,452,40.23,lev2,San Bernardino,135000,66.95,1.926,0.8789,2.972,Chino Hills/Chino West Central/Los Serranos/Sleepy Hollow,13,1.825,0.965,3.33,0.5109,64.5
151b,2013-2017,Total,0,2785,24500,71.5,lev0,San Bernardino,101200,4841,550.4,529.9,570.8,Ontario Northeast/Rancho Cucamonga South,2785,660.2,635.2,685.9,12.86,4733
151b,2013-2017,Total,D01,86,747,68.98,lev2,San Bernardino,101200,147.6,17,13.4,20.59,Ontario Northeast/Rancho Cucamonga South,86,20.36,16.17,25.39,2.26,149.4
151b,2013-2017,Total,D10,95,778,69.28,lev2,San Bernardino,101200,153.7,18.77,15,22.55,Ontario Northeast/Rancho Cucamonga South,95,22.61,18.16,27.91,2.397,148.7
151b,2013-2017,Total,E02,47,1483,43.81,lev2,San Bernardino,101200,293.1,9.288,6.633,11.94,Ontario Northeast/Rancho Cucamonga South,47,9.049,6.612,12.27,1.342,271.3
151b,2013-2017,Total,E03,20,681,41.4,lev2,San Bernardino,101200,134.6,3.952,2.22,5.685,Ontario Northeast/Rancho Cucamonga South,20,3.97,2.396,6.377,0.907,130
151c,2013-2017,Total,0,3275,34030,69.54,lev0,San Bernardino,128300,5306,510.6,493.1,528.1,Montclair/Ontario Northwest/Upland South,3275,660.1,637.1,683.8,11.85,5392
151c,2013-2017,Total,D01,99,924,69.56,lev2,San Bernardino,128300,144.1,15.44,12.39,18.48,Montclair/Ontario Northwest/Upland South,99,19.5,15.76,23.95,2.007,152.6
151c,2013-2017,Total,D10,117,1077,68.81,lev2,San Bernardino,128300,167.9,18.24,14.94,21.55,Montclair/Ontario Northwest/Upland South,117,23.85,19.61,28.81,2.268,177.6
151c,2013-2017,Total,E02,53,1525,46.72,lev2,San Bernardino,128300,237.8,8.263,6.039,10.49,Montclair/Ontario Northwest/Upland South,53,8.46,6.295,11.29,1.187,221.6
151c,2013-2017,Total,E03,36,1511,33.33,lev2,San Bernardino,128300,235.6,5.613,3.779,7.446,Montclair/Ontario Northwest/Upland South,36,5.175,3.612,7.394,0.8703,208.6
151d,2013-2017,Total,0,3146,19550,75.51,lev0,San Bernardino,86550,4518,727,701.6,752.4,Rancho Cucamonga Northwest/San Antonio Heights/Upland North,3146,597.3,576,619.3,10.98,4055
151d,2013-2017,Total,D01,83,623,72.88,lev2,San Bernardino,86550,144,19.18,15.05,23.31,Rancho Cucamonga Northwest/San Antonio Heights/Upland North,83,15.35,12.12,19.32,1.743,123.9
151d,2013-2017,Total,D10,63,264,75.21,lev2,San Bernardino,86550,61,14.56,10.96,18.15,Rancho Cucamonga Northwest/San Antonio Heights/Upland North,63,11.97,9.125,15.58,1.552,42.14
151d,2013-2017,Total,E02,45,1204,49.09,lev2,San Bernardino,86550,278.2,10.4,7.36,13.44,Rancho Cucamonga Northwest/San Antonio Heights/Upland North,45,11.15,8.058,15.1,1.707,317.2
151e,2013-2017,Total,0,3651,40110,68.53,lev0,San Bernardino,198700,4037,367.4,355.5,379.3,Fontana North/Rancho Cucamonga Northwest/Rialto Northeast,3651,608.6,587.4,630.5,10.93,3949
151e,2013-2017,Total,D01,122,889,71.19,lev2,San Bernardino,198700,89.47,12.28,10.1,14.46,Fontana North/Rancho Cucamonga Northwest/Rialto Northeast,122,19.42,15.85,23.63,1.913,87.65
151e,2013-2017,Total,D10,135,782,73.55,lev2,San Bernardino,198700,78.7,13.59,11.29,15.88,Fontana North/Rancho Cucamonga Northwest/Rialto Northeast,135,24.45,20.24,29.34,2.253,78.7
151e,2013-2017,Total,E02,74,2378,43.2,lev2,San Bernardino,198700,239.3,7.447,5.75,9.144,Fontana North/Rancho Cucamonga Northwest/Rialto Northeast,74,7.495,5.841,9.676,0.8967,228.6
151e,2013-2017,Total,E03,34,1486,31.29,lev2,San Bernardino,198700,149.5,3.422,2.272,4.572,Fontana North/Rancho Cucamonga Northwest/Rialto Northeast,34,3.321,2.296,4.897,0.5718,144.6
151f,2013-2017,Total,0,3587,39760,68.36,lev0,San Bernardino,144300,5510,497.1,480.9,513.4,Bloomington/Colton Central and West/Fontana South/Rialto South,3587,706.6,682.9,731,12.19,5695
151f,2013-2017,Total,D01,117,891,71.25,lev2,San Bernardino,144300,123.5,16.22,13.28,19.15,Bloomington/Colton Central and West/Fontana South/Rialto South,117,23.37,19.2,28.24,2.233,132.6
151f,2013-2017,Total,D10,175,1458,69.94,lev2,San Bernardino,144300,202.1,24.25,20.66,27.85,Bloomington/Colton Central and West/Fontana South/Rialto South,175,35.29,30.1,41.17,2.751,219.1
151f,2013-2017,Total,E02,48,1669,40.88,lev2,San Bernardino,144300,231.3,6.653,4.771,8.535,Bloomington/Colton Central and West/Fontana South/Rialto South,48,7.257,5.289,9.869,1.084,226.9
151f,2013-2017,Total,E03,51,2219,31.49,lev2,San Bernardino,144300,307.5,7.068,5.128,9.008,Bloomington/Colton Central and West/Fontana South/Rialto South,51,6.678,4.952,9.005,0.9467,281.8
151g,2013-2017,Total,0,4010,52840,65.6,lev0,San Bernardino,129100,8186,621.2,602,640.5,Muscoy/San Bernardino Central,4010,912.2,882.9,942.3,15.06,8584
151g,2013-2017,Total,D01,129,1112,68.64,lev2,San Bernardino,129100,172.3,19.99,16.54,23.43,Muscoy/San Bernardino Central,129,30.15,24.96,36.2,2.772,199.7
151g,2013-2017,Total,D10,136,968,71.95,lev2,San Bernardino,129100,150,21.07,17.53,24.61,Muscoy/San Bernardino Central,136,33.93,28.28,40.47,3.016,178.7
151g,2013-2017,Total,E02,54,1453,48.81,lev2,San Bernardino,129100,225.1,8.366,6.135,10.6,Muscoy/San Bernardino Central,54,10.09,7.494,13.48,1.423,242.4
151g,2013-2017,Total,E03,104,4133,35.35,lev2,San Bernardino,129100,640.3,16.11,13.02,19.21,Muscoy/San Bernardino Central,104,16.42,13.31,20.25,1.669,605.5
151h,2013-2017,Total,0,3104,39580,66.11,lev0,San Bernardino,136300,5806,455.4,439.4,471.4,Fontana Central/Rialto Central,3104,719.2,692.9,746.3,13.52,6087
151h,2013-2017,Total,D01,115,890,70.37,lev2,San Bernardino,136300,130.6,16.87,13.79,19.95,Fontana Central/Rialto Central,115,27.14,22.26,32.86,2.614,153.6
151h,2013-2017,Total,D10,135,983,71.61,lev2,San Bernardino,136300,144.2,19.81,16.46,23.15,Fontana Central/Rialto Central,135,33.2,27.68,39.58,2.945,174.8
151h,2013-2017,Total,E02,32,1236,36.62,lev2,San Bernardino,136300,181.3,4.695,3.068,6.321,Fontana Central/Rialto Central,32,4.864,3.281,7.206,0.888,171.9
151h,2013-2017,Total,E03,59,2609,30.78,lev2,San Bernardino,136300,382.8,8.656,6.447,10.86,Fontana Central/Rialto Central,59,7.898,5.971,10.52,1.052,331.8
151i,2013-2017,Total,0,3484,28090,73.36,lev0,San Bernardino,107600,5219,647.4,625.9,668.9,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,3484,641.8,620.2,664,11.09,5083
151i,2013-2017,Total,D01,111,873,72.01,lev2,San Bernardino,107600,162.2,20.62,16.79,24.46,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,111,20.06,16.44,24.31,1.939,152.9
151i,2013-2017,Total,D10,111,821,72.67,lev2,San Bernardino,107600,152.5,20.62,16.79,24.46,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,111,20.44,16.75,24.78,1.977,144
151i,2013-2017,Total,E02,35,1095,43.86,lev2,San Bernardino,107600,203.5,6.503,4.349,8.658,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,35,6.544,4.526,9.235,1.126,202
151i,2013-2017,Total,E03,28,1050,37.5,lev2,San Bernardino,107600,195.1,5.203,3.276,7.13,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,28,5.578,3.676,8.178,1.073,206.7
151j,2013-2017,Total,0,4966,32400,75.48,lev0,San Bernardino,102100,6349,973.2,946.1,1000,Mentone/Redlands South/Yucaipa,4966,752.6,731.4,774.5,10.93,5950
151j,2013-2017,Total,D01,96,435,75.79,lev2,San Bernardino,102100,85.24,18.81,15.05,22.58,Mentone/Redlands South/Yucaipa,96,14.7,11.86,18.15,1.527,71.93
151j,2013-2017,Total,D10,99,371,78.21,lev2,San Bernardino,102100,72.7,19.4,15.58,23.22,Mentone/Redlands South/Yucaipa,99,14.57,11.8,17.94,1.49,56.89
151j,2013-2017,Total,E02,76,2098,48.21,lev2,San Bernardino,102100,411.1,14.89,11.54,18.24,Mentone/Redlands South/Yucaipa,76,14.99,11.72,18.95,1.767,450.9
151j,2013-2017,Total,E03,17,682,34.88,lev2,San Bernardino,102100,133.6,3.331,1.748,4.915,Mentone/Redlands South/Yucaipa,17,3.75,2.173,6.091,0.9175,152.1
151k,2013-2017,Total,0,4506,52730,67.47,lev0,San Bernardino,124200,8489,725.4,704.2,746.5,Highland/San Bernardino East,4506,898.7,872.2,925.9,13.64,8497
151k,2013-2017,Total,D01,152,1549,66.82,lev2,San Bernardino,124200,249.4,24.47,20.58,28.36,Highland/San Bernardino East,152,29.71,25.1,34.96,2.449,261.9
151k,2013-2017,Total,D10,158,1515,68.11,lev2,San Bernardino,124200,243.9,25.43,21.47,29.4,Highland/San Bernardino East,158,31.18,26.42,36.58,2.525,255.3
151k,2013-2017,Total,E02,61,1986,43.05,lev2,San Bernardino,124200,319.7,9.82,7.355,12.28,Highland/San Bernardino East,61,10.39,7.897,13.49,1.358,319.8
151k,2013-2017,Total,E03,85,3458,34.45,lev2,San Bernardino,124200,556.7,13.68,10.77,16.59,Highland/San Bernardino East,85,13.5,10.73,16.85,1.492,525.7
151l,2013-2017,Total,0,2976,30010,70.03,lev0,San Bernardino,142600,4207,417.3,402.3,432.3,Chino Northeast/Fontana Southwest/Ontario South,2976,647.9,623.5,673,12.53,4153
151l,2013-2017,Total,D01,106,1037,68.02,lev2,San Bernardino,142600,145.4,14.86,12.03,17.69,Chino Northeast/Fontana Southwest/Ontario South,106,21.7,17.54,26.64,2.234,149.2
151l,2013-2017,Total,D10,109,560,74.39,lev2,San Bernardino,142600,78.52,15.28,12.41,18.15,Chino Northeast/Fontana Southwest/Ontario South,109,25.73,20.95,31.33,2.563,85.22
151l,2013-2017,Total,E02,37,1238,41.62,lev2,San Bernardino,142600,173.6,5.188,3.516,6.859,Chino Northeast/Fontana Southwest/Ontario South,37,5.194,3.613,7.472,0.8806,160.4
151l,2013-2017,Total,E03,25,1054,32.84,lev2,San Bernardino,142600,147.8,3.505,2.131,4.879,Chino Northeast/Fontana Southwest/Ontario South,25,3.192,2.053,5.033,0.6464,130.4
152,2013-2017,Total,0,560,3617,74.06,lev0,San Diego,10680,6777,1049,962.3,1136,Borrego Springs/Cuyamaca/Julian/Kentwood in the Pines/Laguna/Ocotillo Wells/Palomar/Pine Valley/Warner Springs,560,684.2,623.2,751.2,31.84,6060
152,2013-2017,Total,D01,18,58,77.83,lev2,San Diego,10680,108.7,33.72,18.14,49.3,Borrego Springs/Cuyamaca/Julian/Kentwood in the Pines/Laguna/Ocotillo Wells/Palomar/Pine Valley/Warner Springs,18,19.6,11.22,35.1,4.887,44.65
152,2013-2017,Total,E02,12,246,55.67,lev2,San Diego,10680,460.9,22.48,9.762,35.2,Borrego Springs/Cuyamaca/Julian/Kentwood in the Pines/Laguna/Ocotillo Wells/Palomar/Pine Valley/Warner Springs,12,19.78,9.112,38.84,6.538,525.5
153.1,2013-2017,Total,0,196,2748,65.91,lev0,San Diego,7446,7381,526.5,452.8,600.2,Pala/Pauma Valley,196,658.8,566.4,763.7,48.91,7210
153.2,2013-2017,Total,0,593,4071,74.07,lev0,San Diego,16210,5022,731.6,672.7,790.4,Rincon/San Pasqual/Valley Center,593,570.7,524.4,621,24.15,4202
