fips,year,sex,race7,agerc,perwt
6097,2024,FEMALE,6,11,151
6097,2018,FEMALE,4,25,151
6097,2015,MALE,4,52,151
6097,2025,FEMALE,4,59,151
6097,2021,MALE,6,21,151
6097,2023,FEMALE,4,31,151
6097,2025,FEMALE,4,50,152
6097,2018,FEMALE,4,37,152
6097,2016,MALE,6,15,152
6097,2020,MALE,6,20,152
6097,2025,FEMALE,4,38,152
6097,2023,MALE,6,30,152
6097,2020,FEMALE,4,61,152
6097,2023,MALE,6,28,152
6097,2020,FEMALE,4,27,152
6097,2020,MALE,6,24,152
6097,2023,FEMALE,4,64,152
6097,2024,MALE,6,19,153
6097,2020,FEMALE,6,20,153
6097,2018,MALE,6,2,153
6097,2019,FEMALE,4,51,153
6097,2016,MALE,7,71,153
6097,2021,FEMALE,4,27,153
6097,2019,FEMALE,4,39,153
6097,2022,FEMALE,4,42,153
6097,2025,MALE,4,31,153
6097,2020,FEMALE,4,30,153
6097,2025,FEMALE,6,9,153
6097,2021,MALE,4,26,153
6097,2025,FEMALE,4,52,153
6097,2023,MALE,4,33,153
6097,2021,MALE,6,19,153
6097,2020,FEMALE,4,56,153
6097,2021,MALE,7,78,153
6097,2024,MALE,6,13,153
6097,2025,MALE,4,27,153
6097,2024,MALE,4,34,153
6097,2024,FEMALE,4,24,153
6097,2024,FEMALE,6,1,154
6097,2016,MALE,6,0,154
6097,2019,MALE,7,76,154
6097,2019,MALE,6,0,154
6097,2024,FEMALE,4,51,154
6097,2024,FEMALE,6,20,154
6097,2025,MALE,4,35,154
6097,2016,FEMALE,6,18,154
6097,2021,FEMALE,4,62,154
6097,2024,FEMALE,4,60,154
6097,2022,MALE,6,20,154
6097,2021,FEMALE,6,8,155
6097,2018,FEMALE,4,50,155
6097,2017,FEMALE,4,31,155
6097,2022,MALE,7,78,155
6097,2015,MALE,7,70,155
6097,2021,FEMALE,4,48,155
6097,2019,FEMALE,4,60,155
6097,2017,MALE,1,93,155
6097,2021,MALE,4,31,155
6097,2017,FEMALE,4,49,156
6097,2015,FEMALE,4,34,156
6097,2020,FEMALE,4,38,156
6097,2023,FEMALE,6,1,156
6097,2018,FEMALE,4,59,156
6097,2025,MALE,1,95,156
6097,2017,FEMALE,4,58,156
6097,2025,FEMALE,4,32,156
6097,2025,FEMALE,4,31,156
6097,2025,FEMALE,4,60,156
6097,2025,FEMALE,6,23,156
6097,2025,FEMALE,4,45,156
6097,2025,FEMALE,7,83,156
6097,2021,MALE,6,3,156
6097,2023,FEMALE,1,98,156
6097,2021,FEMALE,4,29,156
6097,2023,FEMALE,4,43,156
6097,2015,MALE,6,18,156
6097,2017,FEMALE,4,27,156
6097,2024,FEMALE,4,59,157
6097,2024,MALE,6,28,157
6097,2022,FEMALE,4,63,157
6097,2024,FEMALE,4,44,157
6097,2022,MALE,4,32,157
6097,2018,FEMALE,4,38,157
6097,2025,FEMALE,4,68,157
6097,2022,MALE,6,1,157
6097,2024,FEMALE,4,58,157
6097,2024,FEMALE,4,37,157
6097,2022,MALE,6,26,157
6097,2016,FEMALE,4,35,158
6097,2015,MALE,6,19,158
6097,2018,FEMALE,4,45,158
6097,2024,FEMALE,4,42,158
6097,2018,FEMALE,4,44,158
6097,2015,FEMALE,6,17,158
6097,2017,FEMALE,6,20,158
6097,2022,FEMALE,4,49,158
6097,2025,MALE,6,22,158
6097,2019,FEMALE,4,29,158
6097,2016,FEMALE,4,48,158
6097,2021,MALE,7,77,158
6097,2022,FEMALE,4,40,159
6097,2016,FEMALE,4,30,159
6097,2016,MALE,7,73,159
6097,2015,FEMALE,4,42,159
6097,2024,FEMALE,7,82,159
6097,2020,FEMALE,4,46,159
6097,2019,FEMALE,4,55,159
6097,2016,FEMALE,4,24,159
6097,2025,FEMALE,6,32,159
6097,2016,FEMALE,4,43,159
6097,2015,FEMALE,4,47,159
6097,2020,FEMALE,4,35,159
6097,2016,MALE,6,21,159
6097,2025,FEMALE,1,97,159
6097,2019,FEMALE,4,37,159
6097,2023,FEMALE,4,36,159
6097,2016,FEMALE,4,31,159
6097,2022,FEMALE,6,2,159
6097,2020,FEMALE,4,47,159
6097,2019,FEMALE,4,45,160
6097,2019,FEMALE,4,34,160
6097,2024,FEMALE,4,54,160
6097,2021,FEMALE,6,20,160
6097,2024,MALE,6,29,160
6097,2015,FEMALE,4,30,160
6097,2017,FEMALE,4,36,160
6097,2021,FEMALE,4,39,160
6097,2016,FEMALE,4,57,160
6097,2022,FEMALE,4,61,160
6097,2023,FEMALE,4,50,160
6097,2021,FEMALE,4,41,160
6097,2025,FEMALE,4,55,160
6097,2018,FEMALE,4,28,160
6097,2018,MALE,7,75,160
6097,2024,FEMALE,6,22,160
6097,2025,FEMALE,4,43,160
6097,2019,FEMALE,4,46,160
6097,2022,FEMALE,4,37,160
6097,2024,FEMALE,4,31,161
6097,2020,MALE,7,76,161
6097,2017,FEMALE,4,44,161
6097,2020,FEMALE,4,63,161
6097,2015,FEMALE,4,56,161
6097,2015,MALE,7,72,161
6097,2017,FEMALE,4,60,161
6097,2025,MALE,6,28,161
6097,2017,FEMALE,4,32,161
6097,2023,FEMALE,4,62,161
6097,2017,MALE,6,16,161
6097,2021,FEMALE,4,64,162
6097,2016,FEMALE,4,34,162
6097,2023,FEMALE,4,57,162
6097,2016,FEMALE,4,59,162
6097,2023,FEMALE,4,58,162
6097,2020,FEMALE,4,59,162
6097,2020,FEMALE,4,60,162
6097,2018,FEMALE,4,61,162
6097,2022,FEMALE,6,28,162
6097,2022,FEMALE,6,9,162
6097,2017,MALE,7,74,162
6097,2020,FEMALE,4,33,162
6097,2015,FEMALE,4,58,162
6097,2025,FEMALE,4,64,162
6097,2018,FEMALE,4,54,162
6097,2022,FEMALE,4,27,162
6097,2015,FEMALE,6,5,162
6097,2021,FEMALE,4,36,163
6097,2019,FEMALE,4,62,163
6097,2023,FEMALE,4,38,163
6097,2017,FEMALE,4,43,163
6097,2019,MALE,7,75,163
6097,2017,FEMALE,4,25,163
6097,2024,FEMALE,4,39,163
6097,2015,FEMALE,4,33,163
6097,2024,MALE,6,27,163
6097,2022,FEMALE,4,65,163
6097,2024,FEMALE,4,67,163
6097,2022,FEMALE,4,62,163
6097,2015,FEMALE,1,96,163
6097,2016,FEMALE,6,0,163
6097,2025,FEMALE,4,65,163
6097,2015,FEMALE,6,8,163
6097,2024,FEMALE,4,27,163
6097,2022,FEMALE,4,57,163
6097,2022,FEMALE,4,48,164
6097,2015,FEMALE,6,18,164
6097,2025,FEMALE,4,40,164
6097,2024,FEMALE,4,69,164
6097,2015,FEMALE,6,16,164
6097,2019,FEMALE,6,3,164
6097,2020,FEMALE,4,55,164
6097,2022,FEMALE,4,35,164
6097,2018,FEMALE,4,36,164
6097,2017,MALE,6,20,164
6097,2018,MALE,6,17,164
6097,2023,FEMALE,4,68,164
6097,2015,MALE,6,17,165
6097,2022,FEMALE,4,52,165
6097,2020,FEMALE,4,54,165
6097,2016,FEMALE,6,17,165
6097,2019,FEMALE,4,59,165
6097,2024,FEMALE,4,64,165
6097,2018,FEMALE,4,33,165
6097,2021,FEMALE,4,60,165
6097,2023,FEMALE,4,66,165
6097,2019,FEMALE,4,49,165
6097,2023,FEMALE,4,53,165
6097,2023,FEMALE,4,63,165
6097,2019,FEMALE,4,58,165
6097,2020,FEMALE,4,50,165
6097,2021,FEMALE,4,34,165
6097,2021,FEMALE,4,61,165
6097,2025,FEMALE,6,30,165
6097,2016,FEMALE,4,42,165
6097,2021,FEMALE,6,0,165
6097,2024,MALE,4,30,165
6097,2016,MALE,6,20,165
6097,2015,MALE,6,5,166
6097,2015,MALE,6,20,166
6097,2015,FEMALE,6,7,166
6097,2017,MALE,7,73,166
6097,2022,FEMALE,4,56,166
6097,2023,FEMALE,7,81,166
6097,2023,FEMALE,4,41,167
6097,2017,FEMALE,4,53,167
6097,2021,FEMALE,4,55,167
6097,2022,FEMALE,4,67,167
6097,2016,FEMALE,6,9,167
6097,2017,FEMALE,4,51,167
6097,2016,MALE,6,18,167
6097,2019,FEMALE,4,54,167
6097,2023,FEMALE,4,27,167
6097,2025,MALE,4,32,167
6097,2019,FEMALE,4,32,167
6097,2025,FEMALE,4,27,167
6097,2017,MALE,4,24,167
6097,2024,FEMALE,4,63,167
6097,2018,MALE,4,25,167
6097,2017,FEMALE,4,37,167
6097,2020,MALE,4,27,167
6097,2018,FEMALE,4,58,167
6097,2025,MALE,6,5,168
6097,2018,FEMALE,4,48,168
6097,2015,MALE,6,6,168
6097,2025,FEMALE,4,58,168
6097,2022,FEMALE,1,99,168
6097,2016,FEMALE,6,6,168
6097,2025,FEMALE,4,70,168
6097,2025,MALE,6,2,168
6097,2017,FEMALE,4,35,168
6097,2025,MALE,6,29,168
6097,2021,FEMALE,4,56,168
6097,2019,FEMALE,4,53,168
6097,2021,FEMALE,4,51,168
6097,2020,FEMALE,4,51,168
6097,2024,FEMALE,4,57,168
6097,2023,FEMALE,4,49,168
6097,2025,FEMALE,6,22,168
6097,2025,FEMALE,4,51,169
6097,2015,FEMALE,4,41,169
6097,2018,FEMALE,4,57,169
6097,2023,MALE,1,94,169
6097,2020,MALE,1,95,169
6097,2020,MALE,6,1,169
6097,2019,MALE,4,26,169
6097,2017,FEMALE,4,57,169
6097,2018,MALE,7,74,169
6097,2022,FEMALE,7,80,169
6097,2024,FEMALE,4,50,170
6097,2015,FEMALE,4,51,170
6097,2023,FEMALE,4,54,170
6097,2016,FEMALE,4,56,170
6097,2016,MALE,7,72,170
6097,2024,FEMALE,4,55,170
6097,2023,FEMALE,6,2,170
6097,2015,FEMALE,4,50,170
6097,2017,FEMALE,4,62,171
6097,2025,FEMALE,6,4,171
6097,2024,MALE,4,31,171
6097,2015,FEMALE,4,55,171
6097,2016,FEMALE,4,50,171
6097,2018,FEMALE,4,52,171
6097,2025,FEMALE,1,98,171
6097,2018,MALE,6,1,171
6097,2016,MALE,6,6,171
6097,2017,MALE,6,1,171
6097,2016,FEMALE,4,36,171
6097,2015,FEMALE,4,49,171
6097,2020,FEMALE,6,28,172
6097,2020,FEMALE,4,65,172
6097,2024,MALE,6,21,172
6097,2017,FEMALE,4,30,172
6097,2015,MALE,6,9,172
6097,2017,FEMALE,4,56,172
6097,2019,FEMALE,4,64,172
6097,2016,FEMALE,4,61,172
6097,2016,FEMALE,4,46,172
6097,2018,FEMALE,6,2,172
6097,2020,FEMALE,4,48,172
6097,2019,FEMALE,1,98,172
6097,2017,FEMALE,4,45,172
6097,2022,FEMALE,4,53,172
6097,2019,MALE,6,18,172
6097,2017,FEMALE,4,47,172
6097,2016,FEMALE,4,52,172
6097,2021,FEMALE,4,66,173
6097,2025,MALE,4,30,173
6097,2023,FEMALE,4,29,173
6097,2023,FEMALE,4,51,173
6097,2015,MALE,7,71,173
6097,2021,FEMALE,4,47,173
6097,2018,FEMALE,4,31,173
6097,2021,FEMALE,4,52,173
6097,2023,MALE,6,0,173
6097,2015,MALE,6,13,173
6097,2018,FEMALE,4,53,173
6097,2015,FEMALE,4,60,174
6097,2022,FEMALE,1,98,174
6097,2023,FEMALE,4,65,174
6097,2016,FEMALE,4,55,174
6097,2025,MALE,6,16,174
6097,2020,FEMALE,7,78,174
6097,2024,FEMALE,1,98,174
6097,2019,FEMALE,4,27,174
6097,2024,FEMALE,6,0,175
6097,2015,FEMALE,6,13,175
6097,2019,FEMALE,4,47,175
6097,2016,FEMALE,4,44,175
6097,2015,FEMALE,6,14,175
6097,2020,FEMALE,1,98,175
6097,2019,FEMALE,4,50,175
6097,2018,FEMALE,4,46,175
6097,2023,MALE,4,29,175
6097,2024,FEMALE,6,3,175
6097,2017,FEMALE,4,59,175
6097,2020,FEMALE,4,62,175
6097,2024,FEMALE,6,21,175
6097,2022,FEMALE,4,30,175
6097,2024,MALE,6,2,175
6097,2016,MALE,6,10,175
6097,2016,MALE,6,7,175
6097,2023,FEMALE,4,56,175
6097,2015,FEMALE,4,35,175
6097,2022,FEMALE,4,29,175
6097,2018,FEMALE,7,76,176
6097,2023,MALE,6,27,176
6097,2015,FEMALE,4,45,176
6097,2015,FEMALE,4,54,176
6097,2015,MALE,6,10,176
6097,2015,FEMALE,4,43,176
6097,2018,FEMALE,4,63,176
6097,2025,FEMALE,4,29,176
6097,2025,FEMALE,6,27,177
6097,2016,FEMALE,4,51,177
6097,2022,FEMALE,4,64,177
6097,2019,FEMALE,4,61,177
6097,2025,FEMALE,4,30,177
6097,2015,MALE,6,11,177
6097,2018,FEMALE,4,26,177
6097,2025,MALE,1,94,177
6097,2025,FEMALE,6,0,177
6097,2022,FEMALE,6,1,178
6097,2025,FEMALE,4,56,178
6097,2024,FEMALE,4,66,178
6097,2020,MALE,6,2,178
6097,2025,FEMALE,4,62,178
6097,2016,FEMALE,6,8,178
6097,2016,MALE,6,14,178
6097,2024,FEMALE,4,29,178
6097,2017,FEMALE,7,75,178
6097,2025,FEMALE,4,67,178
6097,2025,FEMALE,4,53,178
6097,2025,MALE,4,29,178
6097,2021,FEMALE,4,49,179
6097,2019,FEMALE,7,77,179
6097,2021,FEMALE,4,63,179
6097,2018,FEMALE,4,60,179
6097,2022,FEMALE,4,59,179
6097,2015,FEMALE,7,73,179
6097,2017,FEMALE,6,18,179
6097,2016,MALE,6,12,179
6097,2025,FEMALE,7,81,179
6097,2018,FEMALE,4,49,179
6097,2023,MALE,4,30,179
6097,2021,FEMALE,7,79,179
6097,2015,MALE,6,15,179
6097,2017,FEMALE,4,52,179
6097,2016,FEMALE,7,74,180
6097,2024,FEMALE,4,52,180
6097,2020,FEMALE,4,28,180
6097,2023,MALE,1,95,180
6097,2020,FEMALE,4,53,180
6097,2025,FEMALE,6,1,180
6097,2015,MALE,1,93,181
6097,2016,FEMALE,6,15,181
6097,2016,FEMALE,6,12,181
6097,2016,FEMALE,4,58,181
6097,2015,FEMALE,6,11,181
6097,2024,FEMALE,7,80,181
6097,2024,FEMALE,4,61,181
6097,2024,FEMALE,4,30,181
6097,2022,FEMALE,4,55,181
6097,2022,FEMALE,4,50,181
6097,2021,FEMALE,4,58,182
6097,2017,MALE,6,11,182
6097,2018,FEMALE,4,55,182
6097,2017,FEMALE,6,10,182
6097,2017,FEMALE,6,1,182
6097,2017,FEMALE,4,50,182
6097,2017,FEMALE,6,7,182
6097,2020,FEMALE,4,57,182
6097,2021,FEMALE,4,54,182
6097,2023,MALE,6,20,182
6097,2016,FEMALE,6,14,183
6097,2025,FEMALE,6,28,183
6097,2016,MALE,6,11,183
6097,2022,FEMALE,6,19,183
6097,2016,MALE,6,16,183
6097,2015,FEMALE,4,57,183
6097,2016,FEMALE,4,49,183
6097,2019,FEMALE,4,52,183
6097,2019,FEMALE,4,56,183
6097,2018,FEMALE,4,51,183
6097,2025,MALE,6,30,184
6097,2017,MALE,6,13,185
6097,2017,FEMALE,4,54,185
6097,2017,MALE,6,7,185
6097,2024,MALE,6,4,185
6097,2020,FEMALE,7,76,185
6097,2024,MALE,6,1,185
6097,2021,FEMALE,6,28,185
6097,2015,FEMALE,6,12,185
6097,2019,MALE,1,93,185
6097,2017,FEMALE,4,48,185
6097,2024,MALE,4,29,185
6097,2015,MALE,6,16,185
6097,2023,FEMALE,4,60,185
6097,2022,MALE,6,19,185
6097,2015,FEMALE,6,15,186
6097,2025,FEMALE,6,18,186
6097,2025,FEMALE,6,19,186
6097,2022,MALE,6,0,187
6097,2015,FEMALE,4,48,187
6097,2024,FEMALE,6,26,187
6097,2021,FEMALE,6,19,187
6097,2016,FEMALE,6,10,187
6097,2022,FEMALE,7,78,188
6097,2016,FEMALE,6,13,188
6097,2016,FEMALE,6,16,188
6097,2024,MALE,6,15,188
6097,2023,FEMALE,7,79,188
6097,2016,MALE,1,93,189
6097,2015,FEMALE,6,9,189
6097,2018,MALE,6,0,189
6097,2021,FEMALE,7,77,189
6097,2016,FEMALE,1,96,189
6097,2016,MALE,6,17,189
6097,2015,FEMALE,4,46,189
6097,2017,MALE,6,15,189
6097,2016,FEMALE,4,47,189
6097,2017,FEMALE,6,9,190
6097,2016,FEMALE,4,53,190
6097,2017,FEMALE,6,13,190
6097,2017,FEMALE,6,11,190
6097,2017,FEMALE,6,16,190
6097,2021,FEMALE,1,98,191
6097,2022,MALE,4,28,191
6097,2015,FEMALE,4,52,191
6097,2023,FEMALE,6,21,191
6097,2017,FEMALE,6,15,192
6097,2018,FEMALE,7,74,192
6097,2024,MALE,1,94,192
6097,2025,FEMALE,6,6,192
6097,2015,MALE,6,12,192
6097,2023,FEMALE,6,10,193
6097,2018,MALE,6,14,193
6097,2023,FEMALE,4,30,193
6097,2017,FEMALE,7,73,193
6097,2025,MALE,7,79,193
6097,2019,MALE,1,92,194
6097,2019,FEMALE,7,75,194
6097,2020,FEMALE,6,13,195
6097,2022,MALE,1,93,195
6097,2024,FEMALE,6,17,196
6097,2018,FEMALE,6,11,196
6097,2017,MALE,6,8,196
6097,2023,MALE,6,1,196
6097,2024,FEMALE,6,5,196
6097,2017,MALE,6,17,196
6097,2017,MALE,6,12,196
6097,2023,FEMALE,7,76,196
6097,2016,FEMALE,7,72,196
6097,2023,FEMALE,6,20,196
6097,2024,MALE,4,28,196
6097,2019,MALE,1,94,197
6097,2015,FEMALE,6,6,197
6097,2020,FEMALE,7,73,197
6097,2017,FEMALE,6,17,197
6097,2021,FEMALE,7,74,197
6097,2024,MALE,7,78,198
6097,2016,MALE,6,13,198
6097,2023,MALE,6,14,199
6097,2015,MALE,6,7,199
6097,2016,FEMALE,6,7,200
6097,2017,MALE,6,18,200
6097,2018,MALE,6,8,200
6097,2018,MALE,6,12,200
6097,2024,FEMALE,7,78,201
6097,2025,MALE,4,28,201
6097,2020,MALE,6,16,201
6097,2022,FEMALE,6,20,202
6097,2025,FEMALE,7,79,202
6097,2019,FEMALE,7,72,202
6097,2020,FEMALE,6,0,202
6097,2015,FEMALE,7,71,202
6097,2016,MALE,1,92,202
6097,2022,MALE,4,29,202
6097,2023,FEMALE,6,28,202
6097,2023,MALE,4,28,203
6097,2019,MALE,6,15,203
6097,2021,FEMALE,4,28,203
6097,2025,MALE,6,15,203
6097,2023,FEMALE,7,77,203
6097,2025,MALE,6,0,203
6097,2016,FEMALE,7,69,203
6097,2018,FEMALE,7,71,204
6097,2024,FEMALE,1,96,204
6097,2015,FEMALE,7,68,204
6097,2018,FEMALE,1,97,204
6097,2024,MALE,1,93,204
6097,2017,FEMALE,7,70,205
6097,2020,MALE,7,74,205
6097,2019,FEMALE,6,12,205
6097,2025,FEMALE,7,78,205
6097,2017,FEMALE,6,14,205
6097,2021,MALE,6,12,205
6097,2018,FEMALE,6,12,205
6097,2017,MALE,6,14,205
6097,2022,MALE,7,76,206
6097,2019,FEMALE,7,73,206
6097,2022,FEMALE,7,75,206
6097,2022,FEMALE,7,76,206
6097,2024,FEMALE,7,77,206
6097,2025,FEMALE,7,80,206
6097,2019,FEMALE,6,0,207
6097,2018,FEMALE,6,10,207
6097,2018,FEMALE,6,14,207
6097,2024,FEMALE,6,19,207
6097,2021,FEMALE,6,14,207
6097,2021,MALE,7,75,207
6097,2018,FEMALE,6,17,207
6097,2022,FEMALE,6,12,207
6097,2025,FEMALE,6,15,208
6097,2023,FEMALE,6,13,208
6097,2023,MALE,6,17,208
6097,2020,FEMALE,7,74,208
6097,2016,MALE,6,8,209
6097,2015,FEMALE,6,10,209
6097,2019,MALE,7,73,209
6097,2024,MALE,6,0,210
6097,2022,MALE,1,94,210
6097,2024,FEMALE,6,28,210
6097,2018,FEMALE,7,72,210
6097,2025,MALE,6,3,210
6097,2021,FEMALE,6,11,210
6097,2022,FEMALE,6,15,210
6097,2024,FEMALE,6,14,210
6097,2018,MALE,6,16,211
6097,2023,MALE,7,77,211
6097,2019,MALE,6,13,211
6097,2018,MALE,6,18,211
6097,2017,FEMALE,7,71,211
6097,2023,FEMALE,7,78,211
6097,2024,FEMALE,7,79,211
6097,2021,FEMALE,6,15,212
6097,2022,FEMALE,7,77,212
6097,2022,MALE,6,16,212
6097,2021,FEMALE,6,2,212
6097,2019,FEMALE,6,15,213
6097,2016,FEMALE,7,70,213
6097,2018,FEMALE,6,8,213
6097,2019,FEMALE,6,18,213
6097,2022,FEMALE,6,16,213
6097,2022,FEMALE,4,28,213
6097,2019,MALE,6,14,213
6097,2024,MALE,7,77,214
6097,2023,MALE,6,3,214
6097,2025,FEMALE,6,20,214
6097,2023,FEMALE,6,4,214
6097,2023,FEMALE,6,16,214
6097,2018,MALE,7,72,214
6097,2019,MALE,6,1,215
6097,2022,MALE,6,2,215
6097,2019,MALE,6,9,215
6097,2018,MALE,6,13,215
6097,2020,FEMALE,6,16,215
6097,2018,MALE,6,9,215
6097,2022,MALE,6,13,215
6097,2025,MALE,7,78,215
6097,2018,FEMALE,6,16,215
6097,2018,FEMALE,6,18,215
6097,2024,FEMALE,6,18,216
6097,2021,MALE,6,17,216
6097,2017,FEMALE,6,8,216
6097,2020,MALE,6,14,216
6097,2019,FEMALE,1,97,216
6097,2025,MALE,6,1,216
6097,2017,MALE,7,71,216
6097,2022,FEMALE,1,97,217
6097,2019,FEMALE,6,13,217
6097,2021,MALE,4,28,217
6097,2023,FEMALE,6,17,217
6097,2016,MALE,7,70,217
6097,2015,FEMALE,7,69,217
6097,2021,FEMALE,7,75,217
6097,2023,FEMALE,4,28,218
6097,2016,FEMALE,6,11,218
6097,2020,MALE,6,10,219
6097,2015,MALE,7,69,219
6097,2021,FEMALE,6,1,220
6097,2020,FEMALE,6,14,220
6097,2019,FEMALE,6,9,221
6097,2021,FEMALE,7,76,221
6097,2021,MALE,6,15,221
6097,2020,FEMALE,7,75,222
6097,2019,MALE,6,10,222
6097,2017,MALE,6,9,222
6097,2021,FEMALE,6,17,222
6097,2022,FEMALE,6,18,223
6097,2020,MALE,6,11,223
6097,2020,MALE,6,15,223
6097,2020,MALE,6,0,223
6097,2022,MALE,6,12,224
6097,2019,FEMALE,6,11,224
6097,2018,MALE,6,15,224
6097,2024,FEMALE,4,28,225
6097,2015,MALE,6,8,225
6097,2018,MALE,1,93,226
6097,2025,FEMALE,4,28,226
6097,2021,MALE,1,93,226
6097,2018,FEMALE,6,15,226
6097,2019,MALE,6,17,226
6097,2020,FEMALE,6,1,227
6097,2023,MALE,7,76,228
6097,2018,MALE,1,92,228
6097,2019,FEMALE,6,17,228
6097,2015,MALE,1,92,228
6097,2023,MALE,1,93,228
6097,2022,MALE,7,75,228
6097,2024,MALE,6,14,229
6097,2025,MALE,7,77,229
6097,2019,FEMALE,7,74,229
6097,2021,MALE,7,74,229
6097,2020,FEMALE,6,10,231
6097,2020,FEMALE,6,12,231
6097,2021,MALE,1,92,232
6097,2023,FEMALE,1,97,232
6097,2018,FEMALE,7,73,232
6097,2017,FEMALE,7,72,233
6097,2017,FEMALE,1,96,234
6097,2022,FEMALE,6,3,234
6097,2016,FEMALE,7,71,234
6097,2017,FEMALE,6,12,234
6097,2022,MALE,6,17,235
6097,2020,MALE,7,73,235
6097,2015,FEMALE,7,70,236
6097,2024,MALE,7,76,237
6097,2018,FEMALE,6,9,237
6097,2021,FEMALE,6,13,237
6097,2019,MALE,6,16,238
6097,2022,MALE,7,74,238
6097,2016,MALE,6,9,239
6097,2021,MALE,6,16,239
6097,2020,FEMALE,6,18,240
6097,2018,MALE,6,10,240
6097,2023,MALE,7,75,240
6097,2019,MALE,7,72,241
6097,2025,FEMALE,1,96,241
6097,2015,FEMALE,1,95,241
6097,2024,FEMALE,1,97,242
6097,2021,MALE,6,11,242
6097,2020,MALE,6,18,242
6097,2020,MALE,6,17,244
6097,2019,FEMALE,6,16,245
6097,2018,MALE,7,71,245
6097,2025,MALE,1,93,245
6097,2020,MALE,7,72,246
6097,2023,MALE,6,13,246
6097,2017,MALE,1,92,246
6097,2021,MALE,7,73,246
6097,2020,FEMALE,6,17,247
6097,2015,MALE,1,91,247
6097,2018,MALE,1,91,247
6097,2017,MALE,7,70,248
6097,2025,FEMALE,7,77,248
6097,2019,FEMALE,6,10,249
6097,2023,MALE,1,92,249
6097,2020,FEMALE,1,97,249
6097,2017,MALE,6,10,249
6097,2024,FEMALE,7,76,250
6097,2025,MALE,7,76,252
6097,2016,MALE,7,69,252
6097,2019,MALE,7,71,253
6097,2022,FEMALE,6,14,253
6097,2021,FEMALE,1,97,254
6097,2020,FEMALE,6,11,254
6097,2022,MALE,6,18,254
6097,2022,FEMALE,7,74,254
6097,2021,MALE,6,1,255
6097,2015,MALE,7,68,255
6097,2018,MALE,7,70,256
6097,2017,MALE,1,91,256
6097,2020,FEMALE,7,72,257
6097,2019,MALE,6,11,257
6097,2023,FEMALE,6,15,257
6097,2025,MALE,6,17,258
6097,2023,MALE,7,74,258
6097,2018,FEMALE,6,13,258
6097,2016,MALE,7,68,259
6097,2025,FEMALE,6,17,259
6097,2021,FEMALE,7,73,260
6097,2024,MALE,6,16,260
6097,2020,MALE,6,12,260
6097,2017,MALE,7,69,260
6097,2024,MALE,7,75,260
6097,2019,FEMALE,7,71,260
6097,2021,FEMALE,6,12,260
6097,2022,FEMALE,6,13,261
6097,2023,FEMALE,7,75,261
6097,2021,FEMALE,6,18,262
6097,2020,MALE,7,71,262
6097,2022,MALE,7,73,263
6097,2015,MALE,7,67,264
6097,2024,FEMALE,6,15,264
6097,2024,FEMALE,6,16,264
6097,2018,FEMALE,7,70,265
6097,2019,MALE,7,70,265
6097,2016,MALE,7,67,266
6097,2023,FEMALE,6,18,266
6097,2017,FEMALE,7,69,266
6097,2023,MALE,6,15,266
6097,2021,MALE,7,72,266
6097,2015,MALE,7,66,267
6097,2021,FEMALE,1,96,267
6097,2020,MALE,1,91,267
6097,2018,MALE,7,69,269
6097,2025,MALE,1,92,269
6097,2016,FEMALE,7,68,270
6097,2018,FEMALE,1,96,270
6097,2015,FEMALE,7,67,271
6097,2025,FEMALE,6,16,272
6097,2017,MALE,7,68,272
6097,2019,FEMALE,6,14,273
6097,2018,MALE,6,11,273
6097,2023,FEMALE,6,14,274
6097,2020,MALE,1,92,274
6097,2022,MALE,1,92,277
6097,2021,MALE,6,13,278
6097,2017,MALE,1,90,279
6097,2022,FEMALE,1,96,279
6097,2022,MALE,6,14,282
6097,2024,MALE,6,18,282
6097,2024,FEMALE,7,74,283
6097,2020,FEMALE,6,15,284
6097,2020,FEMALE,7,70,285
6097,2022,FEMALE,6,17,285
6097,2023,FEMALE,7,73,285
6097,2023,MALE,6,18,287
6097,2023,FEMALE,7,74,287
6097,2023,FEMALE,1,96,287
6097,2025,FEMALE,7,76,288
6097,2023,FEMALE,1,95,289
6097,2022,FEMALE,7,72,291
6097,2019,FEMALE,7,69,291
6097,2019,MALE,6,12,292
6097,2021,FEMALE,7,71,292
6097,2016,MALE,1,91,293
6097,2020,FEMALE,7,71,293
6097,2025,FEMALE,7,75,294
6097,2019,FEMALE,7,70,294
6097,2025,FEMALE,1,95,294
6097,2021,FEMALE,6,16,295
6097,2022,FEMALE,7,73,295
6097,2016,FEMALE,1,95,296
6097,2019,FEMALE,1,96,296
6097,2024,FEMALE,7,75,297
6097,2024,MALE,1,92,297
6097,2021,FEMALE,7,72,298
6097,2018,FEMALE,7,69,299
6097,2018,FEMALE,7,68,299
6097,2021,MALE,6,18,299
6097,2017,FEMALE,1,95,299
6097,2025,MALE,1,91,299
6097,2020,FEMALE,1,96,299
6097,2017,FEMALE,7,68,300
6097,2017,FEMALE,7,67,302
6097,2016,FEMALE,7,67,303
6097,2015,FEMALE,7,66,303
6097,2020,MALE,6,13,304
6097,2016,MALE,1,90,304
6097,2022,MALE,1,91,305
6097,2025,MALE,7,74,305
6097,2016,FEMALE,7,66,307
6097,2019,MALE,1,90,309
6097,2024,MALE,7,73,310
6097,2020,MALE,7,70,310
6097,2024,MALE,1,91,311
