GEOID,COUNTYFP,ALAND,AWATER,GEOID_0,county
6065042521,65,1619378,0,06065042521,Riverside
6065042622,65,4992130,0,06065042622,Riverside
6065042724,65,1860085,0,06065042724,Riverside
6065042732,65,8110574,40181,06065042732,Riverside
6065042740,65,1266450,0,06065042740,Riverside
6065043003,65,1747770,0,06065043003,Riverside
6065043206,65,5118244,0,06065043206,Riverside
6065043220,65,1785413,0,06065043220,Riverside
6065043242,65,6287747,15910,06065043242,Riverside
6065043270,65,3096177,0,06065043270,Riverside
6065043306,65,1926147,0,06065043306,Riverside
6065043307,65,3647363,0,06065043307,Riverside
6065043314,65,1945617,0,06065043314,Riverside
6065043505,65,1295640,0,06065043505,Riverside
6065043601,65,1250881,0,06065043601,Riverside
6065043814,65,1662771,0,06065043814,Riverside
6065043821,65,1994259,0,06065043821,Riverside
6065044101,65,1628524,0,06065044101,Riverside
6065044505,65,11778316,0,06065044505,Riverside
6065044921,65,6792760,0,06065044921,Riverside
6065044923,65,1303165,0,06065044923,Riverside
6065044929,65,3135828,87021,06065044929,Riverside
6065045109,65,1465211,0,06065045109,Riverside
6065045119,65,1918212,104580,06065045119,Riverside
6065045213,65,2940425,58300,06065045213,Riverside
6065045226,65,2668769,0,06065045226,Riverside
6065045501,65,2284496,0,06065045501,Riverside
6065045703,65,3083854,0,06065045703,Riverside
6065046102,65,1958378,0,06065046102,Riverside
6065030101,65,496237,0,06065030101,Riverside
6065030400,65,2739699,0,06065030400,Riverside
6065031001,65,1984596,0,06065031001,Riverside
6065031402,65,2252503,0,06065031402,Riverside
6065046602,65,4797792,0,06065046602,Riverside
6065046900,65,9859912792,266083,06065046900,Riverside
6065048700,65,5888410,0,06065048700,Riverside
6065050400,65,4087779,0,06065050400,Riverside
6065940400,65,11515176,0,06065940400,Riverside
6065940800,65,2596975,0,06065940800,Riverside
6065941300,65,2621208,0,06065941300,Riverside
6065040202,65,1540534,0,06065040202,Riverside
6065040501,65,5108977,0,06065040501,Riverside
6065040605,65,2216919,0,06065040605,Riverside
6065040613,65,4199597,0,06065040613,Riverside
6065040807,65,2015113,0,06065040807,Riverside
6065040815,65,1254558,0,06065040815,Riverside
6065041001,65,490471,0,06065041001,Riverside
6065031601,65,1938919,0,06065031601,Riverside
6065041101,65,1578448,0,06065041101,Riverside
6065042405,65,1011050,0,06065042405,Riverside
6065042513,65,1154583,0,06065042513,Riverside
6065043240,65,7101778,0,06065043240,Riverside
6065044605,65,4937415,0,06065044605,Riverside
6065044930,65,3745730,112540,06065044930,Riverside
6065045303,65,3231145,0,06065045303,Riverside
6065045212,65,2682825,0,06065045212,Riverside
6065045233,65,3695356,0,06065045233,Riverside
6065045704,65,714648,0,06065045704,Riverside
6065981000,65,6921381,0,06065981000,Riverside
6065031401,65,2264167,0,06065031401,Riverside
6065040702,65,3119031,2821,06065040702,Riverside
6065041408,65,1422468,0,06065041408,Riverside
6065041806,65,1597893,0,06065041806,Riverside
6065042012,65,2659377,0,06065042012,Riverside
6065042406,65,984677,0,06065042406,Riverside
6065042515,65,1354400,0,06065042515,Riverside
6065042738,65,4991208,138328,06065042738,Riverside
6065043262,65,3548223,0,06065043262,Riverside
6065043311,65,1277760,0,06065043311,Riverside
6065043403,65,971938,0,06065043403,Riverside
6065044507,65,10576109,0,06065044507,Riverside
6065044702,65,1632859,0,06065044702,Riverside
6065031502,65,2573381,0,06065031502,Riverside
6065040808,65,1784130,0,06065040808,Riverside
6065041203,65,859630,0,06065041203,Riverside
6065042507,65,5178099,41515,06065042507,Riverside
6065042514,65,981706,0,06065042514,Riverside
6065042619,65,2844181,0,06065042619,Riverside
6065042742,65,5237245,0,06065042742,Riverside
6065043312,65,1458799,0,06065043312,Riverside
6065043503,65,2703215,0,06065043503,Riverside
6065043820,65,4290421,0,06065043820,Riverside
6065044515,65,6795525,248358,06065044515,Riverside
6065045207,65,2020459,0,06065045207,Riverside
6065049100,65,4612980,0,06065049100,Riverside
6065044916,65,2590298,0,06065044916,Riverside
6065043810,65,4302213,0,06065043810,Riverside
6065044925,65,1947691,0,06065044925,Riverside
6065047000,65,134979436,4213361,06065047000,Riverside
6065048800,65,4298716,129659,06065048800,Riverside
6065043822,65,110076446,148268,06065043822,Riverside
6065044404,65,122981712,4439,06065044404,Riverside
6065044516,65,10457048,0,06065044516,Riverside
6065044520,65,138692102,0,06065044520,Riverside
6065044521,65,168135980,941310,06065044521,Riverside
6065031702,65,4253682,0,06065031702,Riverside
6065031704,65,2611008,0,06065031704,Riverside
6065040203,65,938223,0,06065040203,Riverside
6065040302,65,5725106,0,06065040302,Riverside
6065040402,65,4861457,27897,06065040402,Riverside
6065044522,65,154022499,871170,06065044522,Riverside
6065044606,65,38817521,2256410,06065044606,Riverside
6065044804,65,2374766,248057,06065044804,Riverside
6065044806,65,1236996,58463,06065044806,Riverside
6065044907,65,1318456,0,06065044907,Riverside
6065040611,65,2575275,0,06065040611,Riverside
6065040615,65,3425760,0,06065040615,Riverside
6065044911,65,5361190,233856,06065044911,Riverside
6065044919,65,7863731,0,06065044919,Riverside
6065044922,65,12224000,0,06065044922,Riverside
6065045108,65,2683460,0,06065045108,Riverside
6065045118,65,2755210,101074,06065045118,Riverside
6065045123,65,3213710,122058,06065045123,Riverside
6065042409,65,1558036,0,06065042409,Riverside
6065042505,65,3605259,0,06065042505,Riverside
6065042518,65,1000812,0,06065042518,Riverside
6065042520,65,1487312,0,06065042520,Riverside
6065042623,65,37470168,7778675,06065042623,Riverside
6065042711,65,4596925,0,06065042711,Riverside
6065042715,65,24201350,597885,06065042715,Riverside
6065042723,65,35266800,0,06065042723,Riverside
6065042730,65,16864424,0,06065042730,Riverside
6065042743,65,10478587,0,06065042743,Riverside
6065045125,65,86430771,170652,06065045125,Riverside
6065045217,65,2900616,0,06065045217,Riverside
6065045224,65,4892202,0,06065045224,Riverside
6065042800,65,5469300,0,06065042800,Riverside
6065043279,65,20097230,0,06065043279,Riverside
6065043310,65,1671433,0,06065043310,Riverside
6065043401,65,3243410,0,06065043401,Riverside
6065043504,65,13457350,0,06065043504,Riverside
6065043513,65,2610645,538033,06065043513,Riverside
6065043602,65,1907204,0,06065043602,Riverside
6065043807,65,5130352,0,06065043807,Riverside
6065043813,65,322947647,391903,06065043813,Riverside
6065044510,65,3286982,0,06065044510,Riverside
6065045605,65,179052037,13614503,06065045605,Riverside
6065045609,65,91054801,0,06065045609,Riverside
6065046200,65,11752776,0,06065046200,Riverside
6065046402,65,2475930,6250947,06065046402,Riverside
6065046601,65,2446217,190420,06065046601,Riverside
6065049400,65,9220869,0,06065049400,Riverside
6065049600,65,3850424,0,06065049600,Riverside
6065050700,65,16814583,0,06065050700,Riverside
6065051200,65,63822924,3583,06065051200,Riverside
6065941000,65,10322093,342,06065941000,Riverside
6065941500,65,39399278,822799,06065941500,Riverside
6065041909,65,8674801,581970,06065041909,Riverside
6065042005,65,9812093,0,06065042005,Riverside
6065043001,65,14068478,7948320,06065043001,Riverside
6065043008,65,30298979,0,06065043008,Riverside
6065043218,65,4983429,0,06065043218,Riverside
6065043227,65,4501885,0,06065043227,Riverside
6065043229,65,2864828,0,06065043229,Riverside
6065043247,65,39832825,0,06065043247,Riverside
6065043252,65,4498506,0,06065043252,Riverside
6065043266,65,1041202,0,06065043266,Riverside
6065030104,65,3276077,174839,06065030104,Riverside
6065030300,65,2481817,0,06065030300,Riverside
6065030900,65,6156740,70295,06065030900,Riverside
6065031100,65,2897574,0,06065031100,Riverside
6065042009,65,11829146,0,06065042009,Riverside
6065042014,65,3885801,0,06065042014,Riverside
6065042208,65,1914114,0,06065042208,Riverside
6065042209,65,5564753,9589,06065042209,Riverside
6065042213,65,2832637,0,06065042213,Riverside
6065042214,65,26856163,0,06065042214,Riverside
6065042300,65,10032235,0,06065042300,Riverside
6065042403,65,1974412,0,06065042403,Riverside
6065042404,65,1018981,0,06065042404,Riverside
6065042407,65,1296246,0,06065042407,Riverside
6065040813,65,12649739,0,06065040813,Riverside
6065040901,65,2104191,0,06065040901,Riverside
6065040904,65,1251987,0,06065040904,Riverside
6065041301,65,2122287,0,06065041301,Riverside
6065041403,65,2286930,0,06065041403,Riverside
6065041411,65,883012,0,06065041411,Riverside
6065041703,65,977553,0,06065041703,Riverside
6065041808,65,3127447,0,06065041808,Riverside
6065041904,65,3744737,139947,06065041904,Riverside
6065030501,65,1879867,0,06065030501,Riverside
6065030503,65,557206,0,06065030503,Riverside
6065030800,65,4453091,0,06065030800,Riverside
6065031002,65,1228758,0,06065031002,Riverside
6065031200,65,3864574,0,06065031200,Riverside
6065031602,65,1748887,0,06065031602,Riverside
6065045604,65,261013338,161981737,06065045604,Riverside
6065045606,65,20581393,0,06065045606,Riverside
6065045705,65,3488009,0,06065045705,Riverside
6065045900,65,273579599,298988,06065045900,Riverside
6065031701,65,16059427,77627,06065031701,Riverside
6065031703,65,2253994,0,06065031703,Riverside
6065040102,65,9903382,0,06065040102,Riverside
6065040301,65,3359957,0,06065040301,Riverside
6065040303,65,3056831,0,06065040303,Riverside
6065040403,65,4938999,141825,06065040403,Riverside
6065043254,65,52811808,25895,06065043254,Riverside
6065043257,65,93059533,10672,06065043257,Riverside
6065043265,65,4530109,707,06065043265,Riverside
6065043267,65,5293214,0,06065043267,Riverside
6065042512,65,1603323,0,06065042512,Riverside
6065042517,65,939398,0,06065042517,Riverside
6065042519,65,952421,0,06065042519,Riverside
6065042617,65,2321832,11245,06065042617,Riverside
6065042621,65,2625610,0,06065042621,Riverside
6065042624,65,49930256,69554,06065042624,Riverside
6065042708,65,2613585,0,06065042708,Riverside
6065043278,65,9635292,0,06065043278,Riverside
6065043291,65,6137502,24987,06065043291,Riverside
6065043309,65,1216686,0,06065043309,Riverside
6065044403,65,1064311498,175857,06065044403,Riverside
6065044405,65,323096743,2434226,06065044405,Riverside
6065044509,65,2270916,0,06065044509,Riverside
6065042709,65,5655482,0,06065042709,Riverside
6065042716,65,2689857,720305,06065042716,Riverside
6065042717,65,6467318,145215,06065042717,Riverside
6065042720,65,35688001,0,06065042720,Riverside
6065042726,65,16734293,0,06065042726,Riverside
6065042731,65,20570137,27128,06065042731,Riverside
6065042737,65,71954705,0,06065042737,Riverside
6065042739,65,9995654,116671,06065042739,Riverside
6065042744,65,36628030,118271,06065042744,Riverside
6065042745,65,38230235,0,06065042745,Riverside
6065042901,65,28079172,173856,06065042901,Riverside
6065042903,65,44642452,0,06065042903,Riverside
6065042904,65,23801400,0,06065042904,Riverside
6065043405,65,1723620,0,06065043405,Riverside
6065043507,65,4871914,0,06065043507,Riverside
6065043512,65,3096476,0,06065043512,Riverside
6065043517,65,39094916,1331517,06065043517,Riverside
6065043703,65,1227445,94988,06065043703,Riverside
6065043802,65,6351366,0,06065043802,Riverside
6065043809,65,22345686,0,06065043809,Riverside
6065043009,65,4196200,0,06065043009,Riverside
6065043211,65,2562985,0,06065043211,Riverside
6065043217,65,3270311,0,06065043217,Riverside
6065043228,65,1612791,0,06065043228,Riverside
6065043235,65,15091805,0,06065043235,Riverside
6065043239,65,270153928,4262981,06065043239,Riverside
6065043248,65,2061904,0,06065043248,Riverside
6065043811,65,28660261,0,06065043811,Riverside
6065043812,65,51094215,35531,06065043812,Riverside
6065043823,65,37680891,515429,06065043823,Riverside
6065044000,65,2371701,0,06065044000,Riverside
6065044103,65,7693923,0,06065044103,Riverside
6065044300,65,5403765,0,06065044300,Riverside
6065041003,65,1847602,0,06065041003,Riverside
6065041004,65,9787612,447739,06065041004,Riverside
6065041202,65,1244763,0,06065041202,Riverside
6065041302,65,1485889,0,06065041302,Riverside
6065041405,65,1783298,0,06065041405,Riverside
6065041407,65,1614717,0,06065041407,Riverside
6065041409,65,42200741,53718,06065041409,Riverside
6065041702,65,1521705,0,06065041702,Riverside
6065041704,65,915653,0,06065041704,Riverside
6065041804,65,2388558,0,06065041804,Riverside
6065048100,65,65246226,0,06065048100,Riverside
6065041809,65,2712782,0,06065041809,Riverside
6065041906,65,1432166,23643,06065041906,Riverside
6065041910,65,11128361,11977,06065041910,Riverside
6065041912,65,4507807,0,06065041912,Riverside
6065048300,65,1918251,93657,06065048300,Riverside
6065048901,65,941883,0,06065048901,Riverside
6065049000,65,11123378,0,06065049000,Riverside
6065049700,65,81982574,93978,06065049700,Riverside
6065050300,65,12027720,0,06065050300,Riverside
6065050600,65,6051740,0,06065050600,Riverside
6065041913,65,4179089,0,06065041913,Riverside
6065042008,65,43822552,10906251,06065042008,Riverside
6065042411,65,1340149,0,06065042411,Riverside
6065042506,65,3061797,0,06065042506,Riverside
6065050900,65,5687182,0,06065050900,Riverside
6065051300,65,33731329,438589,06065051300,Riverside
6065044918,65,9394973,330035,06065044918,Riverside
6065044924,65,1296821,0,06065044924,Riverside
6065940100,65,71024209,5060937,06065940100,Riverside
6065940600,65,28659576,0,06065940600,Riverside
6065941100,65,2226636,361365,06065941100,Riverside
6065941400,65,2568728,0,06065941400,Riverside
6065980004,65,5735199,0,06065980004,Riverside
6065044928,65,6757477,142217,06065044928,Riverside
6065044931,65,1308035,0,06065044931,Riverside
6065045000,65,3625936,115034,06065045000,Riverside
6065045115,65,2319940,0,06065045115,Riverside
6065045117,65,3585530,0,06065045117,Riverside
6065045122,65,3320863,339463,06065045122,Riverside
6065045124,65,61700159,0,06065045124,Riverside
6065045209,65,2028867,0,06065045209,Riverside
6065045216,65,3728116,0,06065045216,Riverside
6065045222,65,7874004,0,06065045222,Riverside
6065040503,65,3850205,90089,06065040503,Riverside
6065040603,65,2966116,254993,06065040603,Riverside
6065040607,65,21355178,4765,06065040607,Riverside
6065040616,65,8459009,213590,06065040616,Riverside
6065040701,65,3515240,315237,06065040701,Riverside
6065040703,65,4219557,131450,06065040703,Riverside
6065040812,65,3427723,0,06065040812,Riverside
6065040814,65,1088362,0,06065040814,Riverside
6065040821,65,1733532,0,06065040821,Riverside
6065040902,65,7621400,0,06065040902,Riverside
6065043316,65,5058386,0,06065043316,Riverside
6065046103,65,7849132,0,06065046103,Riverside
6065046401,65,202270482,0,06065046401,Riverside
6065046403,65,7378917,153165,06065046403,Riverside
6065046500,65,4729044,14300,06065046500,Riverside
6065046700,65,33307787,36823,06065046700,Riverside
6065043317,65,26633117,0,06065043317,Riverside
6065047201,65,2630606,0,06065047201,Riverside
6065045228,65,107416074,0,06065045228,Riverside
6065030502,65,1921791,0,06065030502,Riverside
6065040405,65,5918587,14857,06065040405,Riverside
6065040809,65,2284983,0,06065040809,Riverside
6065041803,65,3287753,0,06065041803,Riverside
6065042003,65,11544256,0,06065042003,Riverside
6065042206,65,2822726,0,06065042206,Riverside
6065044518,65,19391601,0,06065044518,Riverside
6065044904,65,34007165,0,06065044904,Riverside
6065045120,65,3849528,1137,06065045120,Riverside
6065046101,65,1937848,0,06065046101,Riverside
6065047900,65,8156496,1961,06065047900,Riverside
6065050500,65,5056096,0,06065050500,Riverside
6065941200,65,13017881,0,06065941200,Riverside
6065042217,65,5036129,0,06065042217,Riverside
6065042706,65,4619449,0,06065042706,Riverside
6065042733,65,16299657,0,06065042733,Riverside
6065043005,65,14760461,0,06065043005,Riverside
6065043271,65,4019072,0,06065043271,Riverside
6065043404,65,1185425,0,06065043404,Riverside
6065043702,65,2681579,98421,06065043702,Riverside
6065044104,65,43139494,0,06065044104,Riverside
6065030200,65,5100982,541422,06065030200,Riverside
6065040204,65,1377662,0,06065040204,Riverside
6065041412,65,2153671,0,06065041412,Riverside
6065041500,65,13957351,80165,06065041500,Riverside
6065042508,65,1276700,0,06065042508,Riverside
6065043274,65,8439376,0,06065043274,Riverside
6065051400,65,7577632,2271,06065051400,Riverside
6065043007,65,16549604,0,06065043007,Riverside
6065043508,65,6650915,0,06065043508,Riverside
6065043509,65,8097715,138481,06065043509,Riverside
6065043900,65,2961860,0,06065043900,Riverside
6065030103,65,1003279,0,06065030103,Riverside
6065030601,65,13824389,0,06065030601,Riverside
6065041911,65,70240015,0,06065041911,Riverside
6065042004,65,5602768,0,06065042004,Riverside
6065042207,65,2490436,0,06065042207,Riverside
6065042212,65,3827769,0,06065042212,Riverside
6065042620,65,35208253,365516,06065042620,Riverside
6065042719,65,27252099,279979,06065042719,Riverside
6065043216,65,5122521,0,06065043216,Riverside
6065043244,65,4731391,0,06065043244,Riverside
6065043246,65,12961912,6543,06065043246,Riverside
6065043264,65,2681817,0,06065043264,Riverside
6065043304,65,107629337,28665,06065043304,Riverside
6065044517,65,7915177,0,06065044517,Riverside
6065044602,65,2596843,0,06065044602,Riverside
6065044807,65,91511478,0,06065044807,Riverside
6065030603,65,3562209,0,06065030603,Riverside
6065031501,65,2612337,0,06065031501,Riverside
6065040201,65,7845587,684526,06065040201,Riverside
