TRACT,STATE_FIPS,CNTY_FIPS,TRACT_CODE,GEOID,COUNTY,TRACT_ID,MSSA_ID,MSSA_NAME,AREA_SQMI,pop2013,pop2013civ,POP100POV,PCT100POV,POP200POV,PCT200POV,POVERTY_POPULATION_UNIVERSE,WHITE,PCT_WHITE,NHS_WHITE,PCT_NHS_WHITE,BLACK,PCT_BLACK,NHS_BLACK,PCT_NHS_BLACK,ASIAN,PCT_ASIAN,NHS_ASIAN,PCT_NHS_ASIAN,AMIND_ESK,PCT_AMIND_ESK,NHS_AMIND_ESK,PCT_NHS_AMIND_ESK,ISLANDER,PCT_ISLAND,NHS_ISLANDER,PCT_NHS_ISLANDER,OTHER_RACE,PCT_OTHER,NHS_OTHER_RACE,PCT_NHS_OTHER_RACE,MULTI_RACE,PCT_MULTI,NHS_MULTI_RACE,PCT_NHS_MULTI_RACE,HISPANIC,PCT_HSPNC,AGE_UNDER5,PCT_UNDER5,AGE_UNDR18,PCT_UNDR18,AGE_18_64,PCT_18_64,AGE_65OVER,PCT_65OVER,ELD_RATIO,YTH_RATIO
5072.03,6,85,507203,6085507203,Santa Clara,5072.03,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,0.695336037,2783,2759,118,4.28,199,7.21,2759,2152,77.3,1995,71.7,0,0,0,0,462,16.6,462,16.6,37,1.3,37,1.3,0,0,0,0,11,0.4,1,0.04,121,4.3,121,4.3,167,6,100,3.59,679,24.4,1664,59.79,440,15.81,0.264,0.408
5072.05,6,85,507205,6085507205,Santa Clara,5072.05,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,1.314605136,4783,4783,138,2.89,335,7,4783,3908,81.7,3786,79.2,0,0,0,0,577,12.1,577,12.1,17,0.4,17,0.4,14,0.3,14,0.3,27,0.56,8,0.17,240,5,240,5,141,2.9,146,3.05,1082,22.62,2581,53.96,1120,23.42,0.434,0.419
5072.06,6,85,507206,6085507206,Santa Clara,5072.06,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,1.232250156,2840,2840,44,1.55,185,6.51,2840,2435,85.7,2345,82.6,24,0.8,24,0.8,338,11.9,338,11.9,0,0,0,0,0,0,0,0,24,0.85,0,0,19,0.7,19,0.7,114,4,125,4.4,774,27.25,1518,53.45,548,19.3,0.361,0.51
5118,6,85,511800,6085511800,Santa Clara,5118,183m,Cambrian Village West/Campbell South/Los Gatos/Monte Sereno/San Tomas,54.3717845,4285,4285,316,7.37,533,12.44,4285,3690,86.1,3656,85.3,18,0.4,8,0.2,210,4.9,210,4.9,35,0.8,35,0.8,0,0,0,0,111,2.59,95,2.22,221,5.2,201,4.7,80,1.9,254,5.93,902,21.05,2837,66.21,546,12.74,0.192,0.318
5053.01,6,85,505301,6085505301,Santa Clara,5053.01,183n,Santa Clara South and West,0.353768238,4454,4413,594,13.46,1100,24.93,4413,2052,46.1,1161,26.1,249,5.6,249,5.6,1932,43.4,1932,43.4,0,0,0,0,55,1.2,40,0.9,104,2.33,0,0,62,1.4,62,1.4,1010,22.7,383,8.6,1184,26.58,2922,65.6,348,7.81,0.119,0.405
5053.02,6,85,505302,6085505302,Santa Clara,5053.02,183n,Santa Clara South and West,0.55556697,3869,3869,218,5.63,595,15.38,3869,2158,55.8,1624,42,77,2,77,2,1213,31.4,1213,31.4,12,0.3,0,0,0,0,0,0,81,2.09,0,0,328,8.5,257,6.6,698,18,323,8.35,936,24.19,2413,62.37,520,13.44,0.215,0.388
5053.03,6,85,505303,6085505303,Santa Clara,5053.03,183n,Santa Clara South and West,0.418835172,6545,6493,655,10.09,2374,36.56,6493,2959,45.2,1350,20.6,358,5.5,358,5.5,1902,29.1,1813,27.7,26,0.4,26,0.4,55,0.8,55,0.8,998,15.25,0,0,247,3.8,205,3.1,2738,41.8,513,7.84,1771,27.06,4311,65.87,463,7.07,0.107,0.411
5053.04,6,85,505304,6085505304,Santa Clara,5053.04,183n,Santa Clara South and West,0.385959297,3143,3082,71,2.3,222,7.2,3082,1888,60.1,1487,47.3,14,0.4,14,0.4,911,29,911,29,5,0.2,4,0.1,1,0,1,0,261,8.3,0,0,63,2,63,2,663,21.1,188,5.98,723,23,1982,63.06,438,13.94,0.221,0.365
5053.05,6,85,505305,6085505305,Santa Clara,5053.05,183n,Santa Clara South and West,0.601541984,6134,6074,455,7.49,1066,17.55,6074,2952,48.1,2345,38.2,1,0,1,0,2334,38.1,2300,37.5,25,0.4,0,0,19,0.3,19,0.3,455,7.42,0,0,348,5.7,87,1.4,1382,22.5,432,7.04,1557,25.38,3827,62.39,750,12.23,0.196,0.407
5054.01,6,85,505401,6085505401,Santa Clara,5054.01,183n,Santa Clara South and West,0.453938442,5990,5990,400,6.68,1411,23.56,5990,2056,34.3,1720,28.7,110,1.8,110,1.8,2928,48.9,2928,48.9,177,3,163,2.7,0,0,0,0,348,5.81,9,0.15,371,6.2,344,5.7,716,12,680,11.35,1366,22.8,4080,68.11,544,9.08,0.133,0.335
5054.02,6,85,505402,6085505402,Santa Clara,5054.02,183n,Santa Clara South and West,0.411101453,2772,2772,247,8.91,441,15.91,2772,998,36,832,30,24,0.9,24,0.9,1170,42.2,1170,42.2,24,0.9,6,0.2,38,1.4,38,1.4,370,13.35,0,0,148,5.3,100,3.6,602,21.7,213,7.68,620,22.37,1739,62.73,413,14.9,0.237,0.357
5054.03,6,85,505403,6085505403,Santa Clara,5054.03,183n,Santa Clara South and West,0.534589214,5969,5952,366,6.15,950,15.96,5952,2755,46.2,2099,35.2,263,4.4,263,4.4,2343,39.3,2343,39.3,1,0,1,0,29,0.5,29,0.5,301,5.04,26,0.44,277,4.6,202,3.4,1006,16.9,647,10.84,1263,21.16,4297,71.99,409,6.85,0.095,0.294
5055,6,85,505500,6085505500,Santa Clara,5055,183n,Santa Clara South and West,0.531448828,3884,3884,325,8.37,961,24.74,3884,2334,60.1,1952,50.3,182,4.7,182,4.7,624,16.1,603,15.5,41,1.1,41,1.1,0,0,0,0,615,15.83,0,0,88,2.3,55,1.4,1051,27.1,288,7.42,885,22.79,2472,63.65,527,13.57,0.213,0.358
5058,6,85,505800,6085505800,Santa Clara,5058,183n,Santa Clara South and West,0.65263312,3743,3743,461,12.32,771,20.6,3743,2351,62.8,1994,53.3,118,3.2,57,1.5,785,21,764,20.4,11,0.3,0,0,0,0,0,0,353,9.43,0,0,125,3.3,113,3,815,21.8,366,9.78,827,22.09,2513,67.14,403,10.77,0.16,0.329
5059,6,85,505900,6085505900,Santa Clara,5059,183n,Santa Clara South and West,0.830733887,7401,7287,526,7.22,1541,21.15,7287,4682,63.3,3533,47.7,544,7.4,530,7.2,1573,21.3,1508,20.4,51,0.7,51,0.7,0,0,0,0,304,4.11,0,0,247,3.3,194,2.6,1585,21.4,808,10.92,1576,21.29,4761,64.33,1064,14.38,0.223,0.331
5060,6,85,506000,6085506000,Santa Clara,5060,183n,Santa Clara South and West,0.512324542,4137,4137,240,5.8,529,12.79,4137,2665,64.4,2119,51.2,71,1.7,71,1.7,1000,24.2,967,23.4,39,0.9,33,0.8,0,0,0,0,174,4.21,0,0,188,4.5,120,2.9,827,20,209,5.05,705,17.04,2908,70.29,524,12.67,0.18,0.242
5061.01,6,85,506101,6085506101,Santa Clara,5061.01,183n,Santa Clara South and West,0.583002037,4813,4800,296,6.17,729,15.19,4800,2925,60.8,2441,50.7,385,8,297,6.2,1240,25.8,1219,25.3,0,0,0,0,0,0,0,0,102,2.12,0,0,161,3.3,100,2.1,756,15.7,237,4.92,1013,21.05,3040,63.16,760,15.79,0.25,0.333
5061.02,6,85,506102,6085506102,Santa Clara,5061.02,183n,Santa Clara South and West,0.438857727,3721,3699,259,7,564,15.25,3699,2071,55.7,1753,47.1,22,0.6,22,0.6,1353,36.4,1339,36,0,0,0,0,23,0.6,23,0.6,123,3.31,0,0,129,3.5,129,3.5,455,12.2,124,3.33,643,17.28,2510,67.45,568,15.26,0.226,0.256
5061.03,6,85,506103,6085506103,Santa Clara,5061.03,183n,Santa Clara South and West,0.593034389,4659,4659,342,7.34,794,17.04,4659,1918,41.2,1673,35.9,71,1.5,71,1.5,2256,48.4,2256,48.4,27,0.6,27,0.6,16,0.3,16,0.3,87,1.87,0,0,284,6.1,227,4.9,389,8.3,290,6.22,1281,27.5,2910,62.46,468,10.05,0.161,0.44
5062.02,6,85,506202,6085506202,Santa Clara,5062.02,183n,Santa Clara South and West,0.970966828,7229,7003,218,3.11,569,8.13,7003,3294,45.6,3041,42.1,183,2.5,183,2.5,3157,43.7,3157,43.7,64,0.9,49,0.7,18,0.2,18,0.2,181,2.5,0,0,332,4.6,135,1.9,646,8.9,452,6.25,1548,21.41,4467,61.79,1214,16.79,0.272,0.347
5062.03,6,85,506203,6085506203,Santa Clara,5062.03,183n,Santa Clara South and West,0.427701512,6287,6287,492,7.83,1638,26.05,6287,1345,21.4,1245,19.8,86,1.4,86,1.4,3952,62.9,3943,62.7,0,0,0,0,0,0,0,0,472,7.51,0,0,432,6.9,334,5.3,679,10.8,388,6.17,1640,26.09,4350,69.19,297,4.72,0.068,0.377
5062.04,6,85,506204,6085506204,Santa Clara,5062.04,183n,Santa Clara South and West,0.697928842,5688,5688,384,6.75,1194,20.99,5688,2716,47.7,2279,40.1,121,2.1,121,2.1,2607,45.8,2592,45.6,21,0.4,0,0,0,0,0,0,96,1.69,0,0,127,2.2,94,1.7,602,10.6,336,5.91,1260,22.15,3555,62.5,873,15.35,0.246,0.354
5063.01,6,85,506301,6085506301,Santa Clara,5063.01,183n,Santa Clara South and West,0.578592256,5583,5496,578,10.52,1113,20.25,5496,2795,50.1,2519,45.1,272,4.9,272,4.9,1535,27.5,1535,27.5,64,1.1,36,0.6,0,0,0,0,637,11.41,0,0,280,5,212,3.8,1009,18.1,414,7.42,960,17.2,3941,70.59,682,12.22,0.173,0.244
5063.04,6,85,506304,6085506304,Santa Clara,5063.04,183n,Santa Clara South and West,0.416619451,5473,5473,772,14.11,1637,29.91,5473,2969,54.2,1913,35,197,3.6,197,3.6,1529,27.9,1529,27.9,9,0.2,9,0.2,16,0.3,16,0.3,607,11.09,19,0.35,146,2.7,84,1.5,1706,31.2,335,6.12,1379,25.2,3721,67.99,373,6.82,0.1,0.371
5063.05,6,85,506305,6085506305,Santa Clara,5063.05,183n,Santa Clara South and West,0.422041049,8055,8055,1191,14.79,3885,48.23,8055,4523,56.2,1816,22.5,302,3.7,235,2.9,1972,24.5,1972,24.5,38,0.5,0,0,0,0,0,0,1136,14.1,41,0.51,84,1,32,0.4,3959,49.1,662,8.22,2285,28.37,5224,64.85,546,6.78,0.105,0.437
5064.01,6,85,506401,6085506401,Santa Clara,5064.01,183n,Santa Clara South and West,0.518655746,4578,4554,401,8.81,1296,28.46,4554,2260,49.4,1889,41.3,252,5.5,234,5.1,871,19,871,19,35,0.8,26,0.6,126,2.8,126,2.8,848,18.52,0,0,186,4.1,167,3.6,1265,27.6,305,6.66,931,20.34,3094,67.58,553,12.08,0.179,0.301
5066.01,6,85,506601,6085506601,Santa Clara,5066.01,183n,Santa Clara South and West,0.607443693,4606,4606,644,13.98,1039,22.56,4606,2665,57.9,2117,46,110,2.4,103,2.2,1032,22.4,1032,22.4,53,1.2,14,0.3,0,0,0,0,518,11.25,0,0,228,5,147,3.2,1193,25.9,329,7.14,1033,22.43,3137,68.11,436,9.47,0.139,0.329
5066.05,6,85,506605,6085506605,Santa Clara,5066.05,183n,Santa Clara South and West,0.391254949,4186,4186,219,5.23,1281,30.6,4186,2036,48.6,1594,38.1,132,3.2,132,3.2,979,23.4,979,23.4,18,0.4,0,0,0,0,0,0,538,12.85,13,0.31,483,11.5,226,5.4,1242,29.7,403,9.63,1034,24.7,2717,64.91,435,10.39,0.16,0.381
5043.18,6,85,504318,6085504318,Santa Clara,5043.18,183o,Milpitas West/Santa Clara Northeast,1.685555797,5085,5076,702,13.83,1724,33.96,5076,1025,20.2,730,14.4,81,1.6,81,1.6,2875,56.5,2857,56.2,0,0,0,0,8,0.2,8,0.2,907,17.84,0,0,189,3.7,144,2.8,1265,24.9,358,7.04,1156,22.73,3435,67.55,494,9.71,0.144,0.337
5043.22,6,85,504322,6085504322,Santa Clara,5043.22,183o,Milpitas West/Santa Clara Northeast,1.235290361,5331,5331,546,10.24,1110,20.82,5331,1054,19.8,759,14.2,306,5.7,306,5.7,3709,69.6,3693,69.3,0,0,0,0,130,2.4,130,2.4,77,1.44,0,0,55,1,55,1,388,7.3,462,8.67,967,18.14,4102,76.95,262,4.91,0.064,0.236
5043.23,6,85,504323,6085504323,Santa Clara,5043.23,183o,Milpitas West/Santa Clara Northeast,0.496200804,6221,6185,469,7.58,1339,21.65,6185,705,11.3,533,8.6,10,0.2,10,0.2,4185,67.3,4185,67.3,41,0.7,41,0.7,0,0,0,0,1046,16.81,0,0,234,3.8,108,1.7,1344,21.6,567,9.11,1586,25.49,4161,66.89,474,7.62,0.114,0.381
5044.1,6,85,504410,6085504410,Santa Clara,5044.1,183o,Milpitas West/Santa Clara Northeast,0.426100558,4949,4949,461,9.32,1184,23.92,4949,1261,25.5,812,16.4,50,1,50,1,2885,58.3,2885,58.3,0,0,0,0,30,0.6,30,0.6,617,12.47,0,0,106,2.1,45,0.9,1127,22.8,350,7.07,1346,27.2,3042,61.47,561,11.34,0.184,0.442
5044.13,6,85,504413,6085504413,Santa Clara,5044.13,183o,Milpitas West/Santa Clara Northeast,0.248549573,1751,1751,97,5.54,363,20.73,1751,289,16.5,250,14.3,46,2.6,46,2.6,1358,77.6,1353,77.3,0,0,0,0,0,0,0,0,48,2.74,22,1.26,10,0.6,10,0.6,70,4,129,7.37,361,20.62,1040,59.39,350,19.99,0.337,0.347
5044.14,6,85,504414,6085504414,Santa Clara,5044.14,183o,Milpitas West/Santa Clara Northeast,0.68370691,5797,5759,356,6.18,742,12.88,5759,891,15.4,573,9.9,83,1.4,83,1.4,4380,75.6,4322,74.6,5,0.1,0,0,1,0,1,0,57,0.98,0,0,380,6.6,380,6.6,438,7.6,322,5.55,1301,22.44,3778,65.17,718,12.39,0.19,0.344
5044.16,6,85,504416,6085504416,Santa Clara,5044.16,183o,Milpitas West/Santa Clara Northeast,0.433408924,3405,3405,45,1.32,316,9.28,3405,526,15.4,373,11,48,1.4,30,0.9,2265,66.5,2265,66.5,12,0.4,12,0.4,0,0,0,0,491,14.42,132,3.88,63,1.9,60,1.8,533,15.7,290,8.52,901,26.46,2222,65.26,282,8.28,0.127,0.405
5044.21,6,85,504421,6085504421,Santa Clara,5044.21,183o,Milpitas West/Santa Clara Northeast,0.616095398,4765,4765,433,9.09,922,19.35,4765,1088,22.8,830,17.4,128,2.7,88,1.8,2946,61.8,2901,60.9,87,1.8,0,0,0,0,0,0,84,1.76,0,0,432,9.1,107,2.2,839,17.6,252,5.29,1103,23.15,3178,66.69,484,10.16,0.152,0.347
5044.22,6,85,504422,6085504422,Santa Clara,5044.22,183o,Milpitas West/Santa Clara Northeast,0.335189713,3849,3845,319,8.3,1067,27.75,3845,936,24.3,629,16.3,203,5.3,203,5.3,2277,59.2,2277,59.2,0,0,0,0,0,0,0,0,318,8.26,0,0,115,3,115,3,625,16.2,142,3.69,784,20.37,2574,66.87,491,12.76,0.191,0.305
5045.04,6,85,504504,6085504504,Santa Clara,5045.04,183o,Milpitas West/Santa Clara Northeast,2.328111525,9566,7191,458,6.37,942,13.1,7191,2138,22.3,1286,13.4,415,4.3,409,4.3,5755,60.2,5640,59,26,0.3,19,0.2,0,0,0,0,853,8.92,5,0.05,379,4,308,3.2,1899,19.9,738,7.71,1787,18.68,7256,75.85,523,5.47,0.072,0.246
5045.05,6,85,504505,6085504505,Santa Clara,5045.05,183o,Milpitas West/Santa Clara Northeast,0.746944172,4695,4695,322,6.86,936,19.94,4695,902,19.2,792,16.9,34,0.7,34,0.7,2829,60.3,2829,60.3,33,0.7,9,0.2,21,0.4,21,0.4,528,11.25,0,0,348,7.4,245,5.2,765,16.3,350,7.45,1061,22.6,3222,68.63,412,8.78,0.128,0.329
5045.06,6,85,504506,6085504506,Santa Clara,5045.06,183o,Milpitas West/Santa Clara Northeast,0.697398516,5634,5634,349,6.19,1082,19.2,5634,1462,25.9,966,17.1,90,1.6,90,1.6,3844,68.2,3825,67.9,36,0.6,36,0.6,0,0,0,0,10,0.18,0,0,192,3.4,150,2.7,567,10.1,345,6.12,1268,22.51,3824,67.87,542,9.62,0.142,0.332
5045.07,6,85,504507,6085504507,Santa Clara,5045.07,183o,Milpitas West/Santa Clara Northeast,0.690634635,5789,5789,370,6.39,1013,17.5,5789,1160,20,955,16.5,223,3.9,223,3.9,3119,53.9,3099,53.5,82,1.4,66,1.1,124,2.1,115,2,740,12.78,22,0.38,341,5.9,176,3,1133,19.6,331,5.72,1256,21.7,3887,67.14,646,11.16,0.166,0.323
5048.02,6,85,504802,6085504802,Santa Clara,5048.02,183o,Milpitas West/Santa Clara Northeast,0.706645604,5153,5122,339,6.62,941,18.37,5122,2226,43.2,1422,27.6,35,0.7,35,0.7,2287,44.4,2287,44.4,5,0.1,0,0,0,0,0,0,415,8.05,0,0,185,3.6,61,1.2,1348,26.2,280,5.43,984,19.1,3515,68.21,654,12.69,0.186,0.28
5048.03,6,85,504803,6085504803,Santa Clara,5048.03,183o,Milpitas West/Santa Clara Northeast,0.557465425,6494,6494,457,7.04,1378,21.22,6494,1878,28.9,1539,23.7,182,2.8,182,2.8,3538,54.5,3538,54.5,0,0,0,0,0,0,0,0,766,11.8,0,0,130,2,130,2,1105,17,785,12.09,1233,18.99,4495,69.22,766,11.8,0.17,0.274
5048.05,6,85,504805,6085504805,Santa Clara,5048.05,183o,Milpitas West/Santa Clara Northeast,0.560241185,6154,6143,688,11.2,1872,30.47,6143,4027,65.4,3455,56.1,129,2.1,129,2.1,1687,27.4,1666,27.1,14,0.2,0,0,0,0,0,0,33,0.54,33,0.54,264,4.3,190,3.1,681,11.1,427,6.94,1257,20.43,3970,64.51,927,15.06,0.234,0.317
5048.06,6,85,504806,6085504806,Santa Clara,5048.06,183o,Milpitas West/Santa Clara Northeast,0.316408954,2704,2696,218,8.09,347,12.87,2696,1245,46,609,22.5,80,3,80,3,1175,43.5,1175,43.5,0,0,0,0,0,0,0,0,116,4.29,0,0,88,3.3,44,1.6,796,29.4,126,4.66,666,24.63,1671,61.8,367,13.57,0.22,0.399
5049.01,6,85,504901,6085504901,Santa Clara,5049.01,183o,Milpitas West/Santa Clara Northeast,0.549890182,9815,9815,899,9.16,1531,15.6,9815,2085,21.2,1670,17,502,5.1,502,5.1,6617,67.4,6540,66.6,14,0.1,14,0.1,0,0,0,0,74,0.75,0,0,523,5.3,495,5,594,6.1,1396,14.22,2734,27.86,6896,70.26,185,1.88,0.027,0.396
5050.01,6,85,505001,6085505001,Santa Clara,5050.01,183o,Milpitas West/Santa Clara Northeast,3.449650498,10265,10210,767,7.51,2638,25.84,10210,3108,30.3,2042,19.9,453,4.4,453,4.4,5489,53.5,5405,52.7,9,0.1,9,0.1,0,0,0,0,718,6.99,116,1.13,488,4.8,288,2.8,1952,19,868,8.46,2740,26.69,6749,65.75,776,7.56,0.115,0.406
5050.06,6,85,505006,6085505006,Santa Clara,5050.06,183o,Milpitas West/Santa Clara Northeast,5.398687389,3589,3429,85,2.48,255,7.44,3429,1116,31.1,992,27.6,71,2,61,1.7,2261,63,2257,62.9,0,0,0,0,0,0,0,0,63,1.76,12,0.33,78,2.2,69,1.9,198,5.5,396,11.03,481,13.4,2849,79.38,259,7.22,0.091,0.169
5050.07,6,85,505007,6085505007,Santa Clara,5050.07,183o,Milpitas West/Santa Clara Northeast,1.179451411,4328,3880,373,9.61,993,25.59,3880,1655,38.2,1273,29.4,421,9.7,421,9.7,1735,40.1,1707,39.4,9,0.2,9,0.2,66,1.5,66,1.5,332,7.67,0,0,110,2.5,93,2.1,759,17.5,347,8.02,1046,24.17,2641,61.02,641,14.81,0.243,0.396
5050.08,6,85,505008,6085505008,Santa Clara,5050.08,183o,Milpitas West/Santa Clara Northeast,0.645399306,5081,5081,312,6.14,458,9.01,5081,1369,26.9,1178,23.2,136,2.7,136,2.7,3132,61.6,3132,61.6,0,0,0,0,0,0,0,0,232,4.57,10,0.2,212,4.2,212,4.2,413,8.1,562,11.06,701,13.8,4380,86.2,0,0,0,0.16
5050.09,6,85,505009,6085505009,Santa Clara,5050.09,183o,Milpitas West/Santa Clara Northeast,1.365176842,6847,6835,534,7.81,2219,32.47,6835,2715,39.7,1709,25,430,6.3,430,6.3,2140,31.3,2123,31,101,1.5,0,0,0,0,0,0,959,14.01,0,0,502,7.3,385,5.6,2200,32.1,671,9.8,1731,25.28,4672,68.23,444,6.48,0.095,0.371
1101,6,87,110100,6087110100,Santa Cruz,1101,184,Freedom/Watsonville,0.947452198,6887,6887,730,10.6,2664,38.68,6887,4887,71,1789,26,2,0,2,0,444,6.4,394,5.7,145,2.1,39,0.6,0,0,0,0,1175,17.06,0,0,234,3.4,54,0.8,4609,66.9,346,5.02,1587,23.04,3923,56.96,1377,19.99,0.351,0.405
1102,6,87,110200,6087110200,Santa Cruz,1102,184,Freedom/Watsonville,1.143369987,8254,8180,1906,23.3,3679,44.98,8180,5736,69.5,1356,16.4,36,0.4,36,0.4,300,3.6,300,3.6,0,0,0,0,0,0,0,0,2090,25.32,0,0,92,1.1,10,0.1,6552,79.4,690,8.36,2355,28.53,5214,63.17,685,8.3,0.131,0.452
1103,6,87,110300,6087110300,Santa Cruz,1103,184,Freedom/Watsonville,0.457975854,7159,7099,2596,36.57,4852,68.35,7099,4553,63.6,333,4.7,0,0,0,0,138,1.9,75,1,0,0,0,0,9,0.1,9,0.1,2376,33.19,0,0,83,1.2,0,0,6742,94.2,951,13.28,2404,33.58,4331,60.5,424,5.92,0.098,0.555
1104,6,87,110400,6087110400,Santa Cruz,1104,184,Freedom/Watsonville,2.310475887,8016,8016,1995,24.89,4276,53.34,8016,5270,65.7,939,11.7,26,0.3,21,0.3,379,4.7,379,4.7,0,0,0,0,0,0,0,0,2207,27.53,0,0,134,1.7,63,0.8,6614,82.5,880,10.98,2731,34.07,4965,61.94,320,3.99,0.064,0.55
1105.01,6,87,110501,6087110501,Santa Cruz,1105.01,184,Freedom/Watsonville,0.710817574,6668,6420,1321,20.58,3983,62.04,6420,4558,68.4,1148,17.2,0,0,0,0,157,2.4,157,2.4,130,1.9,0,0,138,2.1,138,2.1,1434,21.51,0,0,251,3.8,100,1.5,5125,76.9,554,8.31,2222,33.32,3760,56.39,686,10.29,0.182,0.591
1105.02,6,87,110502,6087110502,Santa Cruz,1105.02,184,Freedom/Watsonville,0.568120629,6766,6704,910,13.57,4080,60.86,6704,4825,71.3,627,9.3,0,0,0,0,78,1.2,73,1.1,7,0.1,0,0,0,0,0,0,1513,22.36,0,0,343,5.1,86,1.3,5980,88.4,700,10.35,2442,36.09,3999,59.1,325,4.8,0.081,0.611
1106,6,87,110600,6087110600,Santa Cruz,1106,184,Freedom/Watsonville,0.942642325,8172,8143,1145,14.06,3390,41.63,8143,5609,68.6,862,10.5,0,0,0,0,811,9.9,811,9.9,0,0,0,0,0,0,0,0,1462,17.89,12,0.15,290,3.5,61,0.7,6426,78.6,557,6.82,2408,29.47,4876,59.67,888,10.87,0.182,0.494
1107,6,87,110700,6087110700,Santa Cruz,1107,184,Freedom/Watsonville,1.700135936,3695,3673,1067,29.05,1704,46.39,3673,1786,48.3,802,21.7,11,0.3,11,0.3,80,2.2,75,2,11,0.3,0,0,0,0,0,0,1679,45.44,0,0,128,3.5,80,2.2,2727,73.8,450,12.18,1085,29.36,2357,63.79,253,6.85,0.107,0.46
1001,6,87,100100,6087100100,Santa Cruz,1001,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,1.272835634,2196,2180,154,7.06,339,15.55,2180,1919,87.4,1766,80.4,88,4,72,3.3,86,3.9,78,3.6,0,0,0,0,0,0,0,0,48,2.19,0,0,55,2.5,33,1.5,247,11.2,131,5.97,433,19.72,1403,63.89,360,16.39,0.257,0.309
1002,6,87,100200,6087100200,Santa Cruz,1002,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,0.941807508,7292,6930,1499,21.63,2567,37.04,6930,5951,81.6,4601,63.1,397,5.4,397,5.4,242,3.3,242,3.3,30,0.4,11,0.2,1,0,1,0,162,2.22,0,0,509,7,479,6.6,1561,21.4,513,7.04,1384,18.98,5420,74.33,488,6.69,0.09,0.255
1003,6,87,100300,6087100300,Santa Cruz,1003,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,2.117493662,3151,3073,668,21.74,988,32.15,3073,2645,83.9,2547,80.8,26,0.8,26,0.8,178,5.6,168,5.3,10,0.3,10,0.3,5,0.2,5,0.2,59,1.87,44,1.4,228,7.2,149,4.7,202,6.4,99,3.14,434,13.77,1997,63.38,720,22.85,0.361,0.217
1004,6,87,100400,6087100400,Santa Cruz,1004,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,1.875668431,7865,1178,305,25.89,496,42.11,1178,4941,62.8,3480,44.2,177,2.3,156,2,1731,22,1717,21.8,18,0.2,6,0.1,13,0.2,13,0.2,476,6.05,0,0,509,6.5,403,5.1,2090,26.6,98,1.25,444,5.65,7395,94.02,26,0.33,0.004,0.06
1005,6,87,100500,6087100500,Santa Cruz,1005,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,2.095332765,5851,5851,1306,22.32,1916,32.75,5851,4961,84.8,4564,78,77,1.3,77,1.3,605,10.3,605,10.3,0,0,0,0,0,0,0,0,109,1.86,0,0,99,1.7,99,1.7,506,8.6,154,2.63,744,12.72,4559,77.92,548,9.37,0.12,0.163
1006,6,87,100600,6087100600,Santa Cruz,1006,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,0.405361406,3612,3528,580,16.44,1199,33.99,3528,3353,92.8,2664,73.8,27,0.7,27,0.7,101,2.8,101,2.8,8,0.2,0,0,0,0,0,0,23,0.64,0,0,100,2.8,100,2.8,720,19.9,323,8.94,829,22.95,2436,67.44,347,9.61,0.142,0.34
1007,6,87,100700,6087100700,Santa Cruz,1007,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,0.36147723,1689,1689,255,15.1,549,32.5,1689,1284,76,1187,70.3,41,2.4,23,1.4,136,8.1,123,7.3,12,0.7,0,0,0,0,0,0,130,7.7,0,0,86,5.1,42,2.5,314,18.6,52,3.08,248,14.68,1252,74.13,189,11.19,0.151,0.198
1008,6,87,100800,6087100800,Santa Cruz,1008,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,0.728753697,7834,7804,2303,29.51,3602,46.16,7804,6348,81,4999,63.8,167,2.1,167,2.1,149,1.9,149,1.9,181,2.3,67,0.9,0,0,0,0,712,9.09,0,0,277,3.5,271,3.5,2181,27.8,459,5.86,1250,15.96,6129,78.24,455,5.81,0.074,0.204
1009,6,87,100900,6087100900,Santa Cruz,1009,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,0.74156586,4154,4140,449,10.85,1163,28.09,4140,3719,89.5,3038,73.1,5,0.1,5,0.1,168,4,168,4,13,0.3,0,0,0,0,0,0,78,1.88,0,0,171,4.1,147,3.5,796,19.2,243,5.85,708,17.04,2825,68.01,621,14.95,0.22,0.251
1010,6,87,101000,6087101000,Santa Cruz,1010,185.1,Aptos/Capitola/Live Oak/Rio del Mar/Santa Cruz,0.823481935,8314,8314,2776,33.39,4915,59.12,8314,5733,69,4506,54.2,280,3.4,280,3.4,436,5.2,418,5,51,0.6,30,0.4,0,0,0,0,975,11.73,15,0.18,839,10.1,553,6.7,2512,30.2,184,2.21,1143,13.75,6585,79.2,586,7.05,0.089,0.174
