OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790141323813|06001410000|Census Tract 4100|6550967|145283|G5020|S|20740141323926|06001430400|Census Tract 4304|2437440|466123|G5020|S|10187|126
20790141323813|06001410000|Census Tract 4100|6550967|145283|G5020|S|20740141323984|06001432100|Census Tract 4321|1077209|0|G5020|S|23096|0
20790141323813|06001410000|Census Tract 4100|6550967|145283|G5020|S|20740141323925|06001432800|Census Tract 4328|3885412|0|G5020|S|12356|0
20790141323917|06001410100|Census Tract 4101|808994|0|G5020|S|20740141323813|06001410000|Census Tract 4100|6802054|139200|G5020|S|24555|0
20790141323917|06001410100|Census Tract 4101|808994|0|G5020|S|20740141323917|06001410100|Census Tract 4101|784439|0|G5020|S|784439|0
20790141323927|06001410200|Census Tract 4102|585837|0|G5020|S|20740141323927|06001410200|Census Tract 4102|585837|0|G5020|S|585837|0
20790141324080|06001410300|Census Tract 4103|578329|0|G5020|S|20740141324080|06001410300|Census Tract 4103|578329|0|G5020|S|578329|0
20790141323939|06001410400|Census Tract 4104|706611|0|G5020|S|20740141323939|06001410400|Census Tract 4104|706611|0|G5020|S|706611|0
207903717158706|06001410500|Census Tract 4105|716845|0|G5020|S|207403717158706|06001410500|Census Tract 4105|724477|0|G5020|S|716845|0
20790141323834|06001420100|Census Tract 4201|562477|0|G5020|S|20740141323834|06001420100|Census Tract 4201|542768|0|G5020|S|541210|0
20790141323834|06001420100|Census Tract 4201|562477|0|G5020|S|20740141323833|06001420200|Census Tract 4202|452986|0|G5020|S|3844|0
20790141323834|06001420100|Census Tract 4201|562477|0|G5020|S|20740141323831|06001421300|Census Tract 4213|1104208|0|G5020|S|17423|0
20790141323833|06001420200|Census Tract 4202|449142|0|G5020|S|20740141323833|06001420200|Census Tract 4202|452986|0|G5020|S|449142|0
2079015504372579|06001420301|Census Tract 4203.01|415654|0|G5020|S|20740141324011|06001420300|Census Tract 4203|1304105|1109281|G5020|S|415654|0
2079015504372398|06001420302|Census Tract 4203.02|870122|1109281|G5020|S|20740141324011|06001420300|Census Tract 4203|1304105|1109281|G5020|S|870120|1109281
2079015504372398|06001420302|Census Tract 4203.02|870122|1109281|G5020|S|20740141324086|06001420400|Census Tract 4204|1107228|1632801|G5020|S|2|0
2079015504372409|06001420401|Census Tract 4204.01|199889|0|G5020|S|20740141324086|06001420400|Census Tract 4204|1107228|1632801|G5020|S|194196|0
2079015504372409|06001420401|Census Tract 4204.01|199889|0|G5020|S|20740141323836|06001422000|Census Tract 4220|4514982|5864364|G5020|S|5693|0
2079015504372449|06001420402|Census Tract 4204.02|920214|1632801|G5020|S|20740141324011|06001420300|Census Tract 4203|1304105|1109281|G5020|S|1254|0
2079015504372449|06001420402|Census Tract 4204.02|920214|1632801|G5020|S|20740141324086|06001420400|Census Tract 4204|1107228|1632801|G5020|S|913030|1632801
2079015504372449|06001420402|Census Tract 4204.02|920214|1632801|G5020|S|20740141323836|06001422000|Census Tract 4220|4514982|5864364|G5020|S|5930|0
20790141323857|06001420500|Census Tract 4205|420968|0|G5020|S|20740141323857|06001420500|Census Tract 4205|416293|0|G5020|S|415257|0
20790141323857|06001420500|Census Tract 4205|420968|0|G5020|S|20740141323832|06001420600|Census Tract 4206|789383|0|G5020|S|1367|0
20790141323857|06001420500|Census Tract 4205|420968|0|G5020|S|20740141323835|06001421900|Census Tract 4219|855165|0|G5020|S|4344|0
20790141323832|06001420600|Census Tract 4206|797566|0|G5020|S|20740141323832|06001420600|Census Tract 4206|789383|0|G5020|S|784808|0
20790141323832|06001420600|Census Tract 4206|797566|0|G5020|S|20740141323831|06001421300|Census Tract 4213|1104208|0|G5020|S|5766|0
20790141323832|06001420600|Census Tract 4206|797566|0|G5020|S|20740141323835|06001421900|Census Tract 4219|855165|0|G5020|S|6992|0
20790141323837|06001421100|Census Tract 4211|745511|0|G5020|S|20740141323837|06001421100|Census Tract 4211|745511|0|G5020|S|745511|0
20790141323838|06001421200|Census Tract 4212|1314935|2266|G5020|S|20740141323838|06001421200|Census Tract 4212|1335888|2266|G5020|S|1314935|2266
20790141323831|06001421300|Census Tract 4213|1084032|0|G5020|S|20740141323832|06001420600|Census Tract 4206|789383|0|G5020|S|3013|0
20790141323831|06001421300|Census Tract 4213|1084032|0|G5020|S|20740141323831|06001421300|Census Tract 4213|1104208|0|G5020|S|1081019|0
20790141323888|06001421400|Census Tract 4214|474778|0|G5020|S|20740141323888|06001421400|Census Tract 4214|474778|0|G5020|S|474778|0
20790141323828|06001421500|Census Tract 4215|1580941|0|G5020|S|20740141323828|06001421500|Census Tract 4215|1584747|0|G5020|S|1580941|0
20790141323842|06001421600|Census Tract 4216|1324489|0|G5020|S|20740141323842|06001421600|Census Tract 4216|1329083|0|G5020|S|1315917|0
20790141323842|06001421600|Census Tract 4216|1324489|0|G5020|S|20740141323854|06001422600|Census Tract 4226|1717070|0|G5020|S|8572|0
20790141323839|06001421700|Census Tract 4217|573819|0|G5020|S|20740141323839|06001421700|Census Tract 4217|573819|0|G5020|S|573819|0
20790141323840|06001421800|Census Tract 4218|528482|0|G5020|S|20740141323840|06001421800|Census Tract 4218|528482|0|G5020|S|528482|0
20790141323835|06001421900|Census Tract 4219|845060|0|G5020|S|20740141323857|06001420500|Census Tract 4205|416293|0|G5020|S|1036|0
20790141323835|06001421900|Census Tract 4219|845060|0|G5020|S|20740141323832|06001420600|Census Tract 4206|789383|0|G5020|S|195|0
20790141323835|06001421900|Census Tract 4219|845060|0|G5020|S|20740141323835|06001421900|Census Tract 4219|855165|0|G5020|S|843829|0
20790141323836|06001422000|Census Tract 4220|4504647|5864364|G5020|S|20740141323836|06001422000|Census Tract 4220|4514982|5864364|G5020|S|4500436|5864364
20790141323836|06001422000|Census Tract 4220|4504647|5864364|G5020|S|207403717158995|06001425102|Census Tract 4251.02|722835|0|G5020|S|4211|0
20790141323882|06001422100|Census Tract 4221|551942|0|G5020|S|20740141323882|06001422100|Census Tract 4221|551942|0|G5020|S|551942|0
20790141323845|06001422200|Census Tract 4222|675011|0|G5020|S|20740141323845|06001422200|Census Tract 4222|675011|0|G5020|S|675011|0
20790141323841|06001422300|Census Tract 4223|560048|0|G5020|S|20740141323841|06001422300|Census Tract 4223|560048|0|G5020|S|560048|0
20790141323844|06001422400|Census Tract 4224|475566|0|G5020|S|20740141323844|06001422400|Census Tract 4224|475566|0|G5020|S|475566|0
20790141323843|06001422500|Census Tract 4225|465527|0|G5020|S|20740141323843|06001422500|Census Tract 4225|460336|0|G5020|S|459773|0
20790141323843|06001422500|Census Tract 4225|465527|0|G5020|S|20740141323854|06001422600|Census Tract 4226|1717070|0|G5020|S|5754|0
20790141323855|06001422700|Census Tract 4227|346012|0|G5020|S|20740141323868|06001400100|Census Tract 4001|6935166|0|G5020|S|5153|0
20790141323855|06001422700|Census Tract 4227|346012|0|G5020|S|20740141323855|06001422700|Census Tract 4227|343373|0|G5020|S|340859|0
20790141323947|06001422800|Census Tract 4228|408571|0|G5020|S|20740141323947|06001422800|Census Tract 4228|408571|0|G5020|S|408571|0
2079015504372434|06001422901|Census Tract 4229.01|158830|0|G5020|S|20740141323853|06001422900|Census Tract 4229|544282|0|G5020|S|158830|0
2079015504372430|06001422902|Census Tract 4229.02|385452|0|G5020|S|20740141323853|06001422900|Census Tract 4229|544282|0|G5020|S|385452|0
20790141323858|06001423000|Census Tract 4230|730083|0|G5020|S|20740141323858|06001423000|Census Tract 4230|730083|0|G5020|S|730083|0
20790141323859|06001423100|Census Tract 4231|748653|0|G5020|S|20740141323859|06001423100|Census Tract 4231|748653|0|G5020|S|748653|0
20790141323910|06001423200|Census Tract 4232|456778|0|G5020|S|20740141323910|06001423200|Census Tract 4232|456778|0|G5020|S|456778|0
20790141323829|06001423300|Census Tract 4233|726625|0|G5020|S|20740141323829|06001423300|Census Tract 4233|726625|0|G5020|S|726625|0
20790141323852|06001423400|Census Tract 4234|755441|0|G5020|S|20740141323852|06001423400|Census Tract 4234|755441|0|G5020|S|755441|0
20790141323965|06001423500|Census Tract 4235|635744|0|G5020|S|20740141323965|06001423500|Census Tract 4235|635744|0|G5020|S|635744|0
20790141324036|06001423601|Census Tract 4236.01|523435|0|G5020|S|20740141324036|06001423601|Census Tract 4236.01|523435|0|G5020|S|523435|0
20790141323814|06001423602|Census Tract 4236.02|404545|0|G5020|S|20740141323814|06001423602|Census Tract 4236.02|404545|0|G5020|S|404545|0
20790141323946|06001423700|Census Tract 4237|728688|0|G5020|S|20740141323868|06001400100|Census Tract 4001|6935166|0|G5020|S|4395|0
20790141323946|06001423700|Census Tract 4237|728688|0|G5020|S|20740141323946|06001423700|Census Tract 4237|743938|0|G5020|S|724293|0
20790141323846|06001423800|Census Tract 4238|1084724|0|G5020|S|20740141323868|06001400100|Census Tract 4001|6935166|0|G5020|S|14081|0
20790141323846|06001423800|Census Tract 4238|1084724|0|G5020|S|20740141324021|06001400200|Census Tract 4002|593742|0|G5020|S|7868|0
20790141323846|06001423800|Census Tract 4238|1084724|0|G5020|S|20740141323866|06001400400|Census Tract 4004|704084|0|G5020|S|897|0
20790141323846|06001423800|Census Tract 4238|1084724|0|G5020|S|20740141324093|06001404300|Census Tract 4043|1824691|37495|G5020|S|9563|0
20790141323846|06001423800|Census Tract 4238|1084724|0|G5020|S|20740141323846|06001423800|Census Tract 4238|1040209|0|G5020|S|1039477|0
20790141323846|06001423800|Census Tract 4238|1084724|0|G5020|S|20740141323864|06001423902|Census Tract 4239.02|320770|0|G5020|S|12838|0
20790141323861|06001423901|Census Tract 4239.01|394491|0|G5020|S|20740141323823|06001400500|Census Tract 4005|589641|0|G5020|S|1869|0
20790141323861|06001423901|Census Tract 4239.01|394491|0|G5020|S|20740141324023|06001400700|Census Tract 4007|876566|0|G5020|S|890|0
20790141323861|06001423901|Census Tract 4239.01|394491|0|G5020|S|20740141323861|06001423901|Census Tract 4239.01|395384|0|G5020|S|391732|0
20790141323864|06001423902|Census Tract 4239.02|294981|0|G5020|S|20740141323864|06001423902|Census Tract 4239.02|320770|0|G5020|S|294981|0
20790141323830|06001424001|Census Tract 4240.01|507530|0|G5020|S|20740141324023|06001400700|Census Tract 4007|876566|0|G5020|S|4836|0
20790141323830|06001424001|Census Tract 4240.01|507530|0|G5020|S|20740141323830|06001424001|Census Tract 4240.01|512380|0|G5020|S|502694|0
20790141323860|06001424002|Census Tract 4240.02|326768|0|G5020|S|20740141324023|06001400700|Census Tract 4007|876566|0|G5020|S|46|0
20790141323860|06001424002|Census Tract 4240.02|326768|0|G5020|S|20740141323909|06001400800|Census Tract 4008|693390|0|G5020|S|7058|0
20790141323860|06001424002|Census Tract 4240.02|326768|0|G5020|S|20740141323860|06001424002|Census Tract 4240.02|330010|0|G5020|S|319664|0
207903717158988|06001425101|Census Tract 4251.01|598450|2087491|G5020|S|20740141323856|06001401700|Census Tract 4017|5824763|6131938|G5020|S|63644|360842
207903717158988|06001425101|Census Tract 4251.01|598450|2087491|G5020|S|207403717158988|06001425101|Census Tract 4251.01|534806|1726649|G5020|S|534806|1726649
207903717158995|06001425102|Census Tract 4251.02|735811|0|G5020|S|20740141323856|06001401700|Census Tract 4017|5824763|6131938|G5020|S|16986|0
207903717158995|06001425102|Census Tract 4251.02|735811|0|G5020|S|20740141323836|06001422000|Census Tract 4220|4514982|5864364|G5020|S|201|0
207903717158995|06001425102|Census Tract 4251.02|735811|0|G5020|S|207403717158995|06001425102|Census Tract 4251.02|722835|0|G5020|S|718624|0
207903717159001|06001425103|Census Tract 4251.03|876078|0|G5020|S|20740141323836|06001422000|Census Tract 4220|4514982|5864364|G5020|S|2530|0
207903717159001|06001425103|Census Tract 4251.03|876078|0|G5020|S|207403717159001|06001425103|Census Tract 4251.03|874800|0|G5020|S|873548|0
207903717158731|06001425104|Census Tract 4251.04|1087241|0|G5020|S|20740141324023|06001400700|Census Tract 4007|876566|0|G5020|S|177|0
207903717158731|06001425104|Census Tract 4251.04|1087241|0|G5020|S|20740141323869|06001400900|Census Tract 4009|423961|0|G5020|S|6116|0
207903717158731|06001425104|Census Tract 4251.04|1087241|0|G5020|S|20740141323871|06001401000|Census Tract 4010|1148727|0|G5020|S|4438|0
207903717158731|06001425104|Census Tract 4251.04|1087241|0|G5020|S|20740141323856|06001401700|Census Tract 4017|5824763|6131938|G5020|S|6133|0
207903717158731|06001425104|Census Tract 4251.04|1087241|0|G5020|S|207403717158731|06001425104|Census Tract 4251.04|1086794|0|G5020|S|1070377|0
20790141323912|06001426100|Census Tract 4261|3047862|0|G5020|S|20740141324075|06001403800|Census Tract 4038|656489|0|G5020|S|4985|0
20790141323912|06001426100|Census Tract 4261|3047862|0|G5020|S|20740141324040|06001404200|Census Tract 4042|2730726|0|G5020|S|17715|0
20790141323912|06001426100|Census Tract 4261|3047862|0|G5020|S|20740141324079|06001404501|Census Tract 4045.01|1110074|5141|G5020|S|25285|0
20790141323912|06001426100|Census Tract 4261|3047862|0|G5020|S|20740141324046|06001404700|Census Tract 4047|1205968|0|G5020|S|6625|0
20790141323912|06001426100|Census Tract 4261|3047862|0|G5020|S|20740141324045|06001404900|Census Tract 4049|1011875|0|G5020|S|690|0
20790141323912|06001426100|Census Tract 4261|3047862|0|G5020|S|20740141324092|06001405000|Census Tract 4050|807251|0|G5020|S|6873|0
20790141323912|06001426100|Census Tract 4261|3047862|0|G5020|S|20740141324024|06001405100|Census Tract 4051|1260410|0|G5020|S|3890|0
20790141323912|06001426100|Census Tract 4261|3047862|0|G5020|S|20740141323912|06001426100|Census Tract 4261|2993384|0|G5020|S|2981799|0
20790141323999|06001426200|Census Tract 4262|1358213|0|G5020|S|20740141324075|06001403800|Census Tract 4038|656489|0|G5020|S|826|0
20790141323999|06001426200|Census Tract 4262|1358213|0|G5020|S|20740141324039|06001403900|Census Tract 4039|494905|0|G5020|S|1805|0
20790141323999|06001426200|Census Tract 4262|1358213|0|G5020|S|207403717158357|06001404101|Census Tract 4041.01|575198|0|G5020|S|1974|0
20790141323999|06001426200|Census Tract 4262|1358213|0|G5020|S|20740141323999|06001426200|Census Tract 4262|1356510|0|G5020|S|1353608|0
20790141323808|06001427100|Census Tract 4271|1025446|168200|G5020|S|20740141324037|06001406100|Census Tract 4061|1843699|110767|G5020|S|0|35892
20790141323808|06001427100|Census Tract 4271|1025446|168200|G5020|S|20740141323847|06001407300|Census Tract 4073|2370917|239048|G5020|S|0|29795
20790141323808|06001427100|Census Tract 4271|1025446|168200|G5020|S|20740141323808|06001427100|Census Tract 4271|1025446|102513|G5020|S|1025446|102513
20790141323804|06001427200|Census Tract 4272|1329667|625070|G5020|S|20740141323997|06001406000|Census Tract 4060|2113201|589438|G5020|S|0|80120
20790141323804|06001427200|Census Tract 4272|1329667|625070|G5020|S|20740141323804|06001427200|Census Tract 4272|1329667|544950|G5020|S|1329667|544950
20790141323822|06001427300|Census Tract 4273|1950568|821463|G5020|S|20740141323997|06001406000|Census Tract 4060|2113201|589438|G5020|S|0|15597
20790141323822|06001427300|Census Tract 4273|1950568|821463|G5020|S|20740141323822|06001427300|Census Tract 4273|1953880|845334|G5020|S|1950568|805866
20790141324048|06001427600|Census Tract 4276|582863|0|G5020|S|20740141324048|06001427600|Census Tract 4276|582863|0|G5020|S|582863|0
20790141323848|06001427700|Census Tract 4277|999309|710016|G5020|S|20740141323848|06001427700|Census Tract 4277|999309|710016|G5020|S|999309|710016
20790141323810|06001427800|Census Tract 4278|831152|0|G5020|S|20740141323810|06001427800|Census Tract 4278|831152|0|G5020|S|831152|0
20790141323818|06001427900|Census Tract 4279|825214|0|G5020|S|20740141323818|06001427900|Census Tract 4279|825214|0|G5020|S|825214|0
20790141323819|06001428000|Census Tract 4280|525761|0|G5020|S|20740141323819|06001428000|Census Tract 4280|525761|0|G5020|S|525761|0
20790141323800|06001428100|Census Tract 4281|994804|38328|G5020|S|20740141323800|06001428100|Census Tract 4281|994804|38328|G5020|S|994804|38328
20790141323802|06001428200|Census Tract 4282|1362067|804742|G5020|S|20740141323802|06001428200|Census Tract 4282|1362067|804742|G5020|S|1362067|804742
20790141323824|06001428301|Census Tract 4283.01|4300902|1597298|G5020|S|20740141323825|06001409000|Census Tract 4090|16502514|4559372|G5020|S|4972|141513
20790141323824|06001428301|Census Tract 4283.01|4300902|1597298|G5020|S|20740141323824|06001428301|Census Tract 4283.01|4706524|1460847|G5020|S|4291440|1455785
20790141323824|06001428301|Census Tract 4283.01|4300902|1597298|G5020|S|20740141324084|06001428302|Census Tract 4283.02|2235900|474770|G5020|S|4490|0
20790141324084|06001428302|Census Tract 4283.02|2231410|474770|G5020|S|20740141324084|06001428302|Census Tract 4283.02|2235900|474770|G5020|S|2231410|474770
20790141323820|06001428400|Census Tract 4284|810521|1168052|G5020|S|20740141323820|06001428400|Census Tract 4284|810521|1168052|G5020|S|810521|1168052
20790141323827|06001428500|Census Tract 4285|624197|383522|G5020|S|20740141323827|06001428500|Census Tract 4285|624197|383522|G5020|S|624197|383522
20790141323821|06001428600|Census Tract 4286|898967|1080420|G5020|S|20740141323821|06001428600|Census Tract 4286|898967|1080420|G5020|S|898967|1080420
207903717158914|06001428700|Census Tract 4287|7769104|4275026|G5020|S|20740141323822|06001427300|Census Tract 4273|1953880|845334|G5020|S|3312|0
207903717158914|06001428700|Census Tract 4287|7769104|4275026|G5020|S|207403717158914|06001428700|Census Tract 4287|7765792|4220344|G5020|S|7765792|4217738
207903717158914|06001428700|Census Tract 4287|7769104|4275026|G5020|S|207403717158866|06001981900|Census Tract 9819|3741390|1512897|G5020|S|0|41583
207903717158914|06001428700|Census Tract 4287|7769104|4275026|G5020|S|207403717158670|06001983200|Census Tract 9832|494542|167090|G5020|S|0|15705
207903717159002|06001430101|Census Tract 4301.01|25683484|0|G5020|S|207403717159002|06001430101|Census Tract 4301.01|25582509|0|G5020|S|25582509|0
207903717159002|06001430101|Census Tract 4301.01|25683484|0|G5020|S|207403717159023|06001430102|Census Tract 4301.02|76807981|3519002|G5020|S|657|0
207903717159002|06001430101|Census Tract 4301.01|25683484|0|G5020|S|20740141323801|06001435200|Census Tract 4352|2269726|61592|G5020|S|12398|0
207903717159002|06001430101|Census Tract 4301.01|25683484|0|G5020|S|207403717106473|06013345115|Census Tract 3451.15|15780601|0|G5020|S|81509|0
207903717159002|06001430101|Census Tract 4301.01|25683484|0|G5020|S|20740146183108|06013345202|Census Tract 3452.02|7304071|0|G5020|S|6411|0
207903717159023|06001430102|Census Tract 4301.02|77663212|3506442|G5020|S|20740141323905|06001404600|Census Tract 4046|4909617|0|G5020|S|48138|0
207903717159023|06001430102|Census Tract 4301.02|77663212|3506442|G5020|S|20740141324089|06001408000|Census Tract 4080|1921464|0|G5020|S|2364|0
207903717159023|06001430102|Census Tract 4301.02|77663212|3506442|G5020|S|20740141324071|06001408100|Census Tract 4081|8778434|0|G5020|S|47186|0
207903717159023|06001430102|Census Tract 4301.02|77663212|3506442|G5020|S|20740141324047|06001409900|Census Tract 4099|4481587|0|G5020|S|170931|0
207903717159023|06001430102|Census Tract 4301.02|77663212|3506442|G5020|S|20740141323813|06001410000|Census Tract 4100|6802054|139200|G5020|S|210329|5319
207903717159023|06001430102|Census Tract 4301.02|77663212|3506442|G5020|S|207403717159023|06001430102|Census Tract 4301.02|76807981|3519002|G5020|S|76512096|3491869
207903717159023|06001430102|Census Tract 4301.02|77663212|3506442|G5020|S|20740141324108|06001430300|Census Tract 4303|3179528|18892|G5020|S|669455|9254
207903717159023|06001430102|Census Tract 4301.02|77663212|3506442|G5020|S|207403717106817|06013345203|Census Tract 3452.03|26108442|0|G5020|S|1846|0
207903717159023|06001430102|Census Tract 4301.02|77663212|3506442|G5020|S|20740146183184|06013352102|Census Tract 3521.02|22935765|247152|G5020|S|867|0
20790141324018|06001430200|Census Tract 4302|5334087|0|G5020|S|20740141324018|06001430200|Census Tract 4302|5334087|0|G5020|S|5334087|0
20790141324108|06001430300|Census Tract 4303|2551932|9638|G5020|S|207403717159023|06001430102|Census Tract 4301.02|76807981|3519002|G5020|S|41859|0
20790141324108|06001430300|Census Tract 4303|2551932|9638|G5020|S|20740141324108|06001430300|Census Tract 4303|3179528|18892|G5020|S|2510073|9638
20790141323926|06001430400|Census Tract 4304|2433270|481854|G5020|S|20740141323813|06001410000|Census Tract 4100|6802054|139200|G5020|S|6017|15857
20790141323926|06001430400|Census Tract 4304|2433270|481854|G5020|S|20740141323926|06001430400|Census Tract 4304|2437440|466123|G5020|S|2427253|465997
20790141323944|06001430500|Census Tract 4305|2607359|0|G5020|S|20740141323944|06001430500|Census Tract 4305|2610242|0|G5020|S|2607359|0
20790141323938|06001430600|Census Tract 4306|2261413|0|G5020|S|20740141323938|06001430600|Census Tract 4306|2261413|0|G5020|S|2261413|0
20790141323942|06001430700|Census Tract 4307|1322604|0|G5020|S|20740141323942|06001430700|Census Tract 4307|1322604|0|G5020|S|1322604|0
20790141323977|06001430800|Census Tract 4308|1801249|0|G5020|S|20740141323977|06001430800|Census Tract 4308|1801249|0|G5020|S|1801249|0
